subject,date,probe,neuron_id,region,acronym,p_obj1,p_obj2
459601,20240410,probe01,79,root,DG-mo,0.7026499438106824,0.010280501818588972
459601,20240410,probe01,86,CA1,CA1,0.6321235828561294,0.007598892352242204
459601,20240410,probe01,88,root,DG-mo,0.8400910116134455,0.8581602885298977
459601,20240410,probe01,89,root,DG-mo,0.5833166935164902,0.3792082635805152
459601,20240410,probe01,97,CA1,CA1,0.24867934210649423,0.03834186593281208
459601,20240410,probe01,98,root,DG-mo,0.392825471475718,0.10778749605106663
459601,20240410,probe01,99,CA1,CA1,0.7919763714055192,0.16475868155508044
459601,20240410,probe01,101,CA1,CA1,0.37010173019072,0.8518667553371793
459601,20240410,probe01,104,CA1,CA1,0.8399929839912227,0.07728354487373368
459601,20240410,probe01,121,CA1,CA1,0.9336069482896263,0.27693808903999617
459601,20240410,probe01,124,CA1,CA1,0.9354766670805418,0.5135692200609149
459601,20240410,probe01,126,CA1,CA1,0.9788434052956136,0.6547765082258459
459601,20240410,probe01,129,CA1,CA1,0.4731652119165335,0.7530819526349652
459601,20240410,probe01,133,CA1,CA1,0.7816655297084265,0.049823369038860865
459601,20240410,probe01,134,CA1,CA1,0.4584704096023745,0.6738447714337957
459601,20240410,probe01,143,CA1,CA1,0.7825962907821513,0.0036173340814720234
459601,20240410,probe01,158,CA1,CA1,0.5691005896763153,0.880619898440208
459601,20240410,probe01,160,CA1,CA1,0.41939257273097774,0.2940790260021089
459601,20240410,probe01,165,CA1,CA1,0.18382261787027787,0.2644710612161907
459601,20240410,probe01,166,CA1,CA1,0.3321747056938713,0.037382257039264344
459601,20240410,probe01,168,CA1,CA1,0.5971653490473715,0.14021978113416023
459601,20240410,probe01,170,CA1,CA1,0.5254471631835635,
459601,20240410,probe01,171,CA1,CA1,0.4079868207380146,0.1822724282100744
459601,20240410,probe01,174,CA1,CA1,0.46277369609826047,0.5061479232438102
459601,20240410,probe01,177,CA1,CA1,0.9229283986295731,0.308401153325064
459601,20240410,probe01,180,CA1,CA1,0.9308028012772147,0.6230077094616681
459601,20240410,probe01,183,CA1,CA1,0.8677700220197604,0.5008254514695687
459601,20240410,probe01,184,CA1,CA1,0.5803337868877991,0.288501498695666
459601,20240410,probe01,208,CA1,CA1,0.8978809889875343,0.9438391478456067
459601,20240410,probe01,209,CA1,CA1,,0.19045784754910644
459601,20240410,probe01,210,CA1,CA1,0.22692502352466404,0.44910289215435195
459601,20240410,probe01,212,CA1,CA1,0.14398735361760084,0.3827858810494851
459601,20240410,probe01,213,CA1,CA1,0.7426588386252382,0.4590286326073424
459601,20240410,probe01,217,CA1,CA1,0.9589029192707685,0.06511450248039241
459601,20240410,probe01,221,CA1,CA1,0.22381822281296282,0.30920252921474844
459601,20240410,probe01,224,CA1,CA1,0.3912494914035177,0.30180937313336254
459601,20240410,probe01,227,CA1,CA1,0.9530095789815961,0.8233677909978743
459601,20240410,probe01,228,CA1,CA1,0.0940852219417988,0.03260682214681121
459601,20240410,probe01,229,CA1,CA1,0.41943311940284167,0.016896093890685582
459601,20240410,probe01,230,CA1,CA1,0.7408953385686392,0.023755396280212504
459601,20240410,probe01,235,CA1,CA1,0.8926547611225838,0.006291284666944952
459601,20240410,probe01,244,CA1,CA1,0.3038429898798608,0.3523729366336841
459601,20240410,probe01,245,CA1,CA1,0.9330257658160507,0.1955979807577738
459601,20240410,probe01,249,CA1,CA1,0.3095357616530535,0.8760379595105039
459601,20240410,probe01,255,CA1,CA1,0.7135819425402167,
459601,20240410,probe01,269,CA1,CA1,0.7265849013319929,0.3397007378278407
459601,20240410,probe01,278,CA1,CA1,0.5555651368623147,0.02118367912041985
459601,20240410,probe01,280,CA1,CA1,0.7878693918036462,0.12018571254774357
459601,20240410,probe01,281,CA1,CA1,,0.07967277108281146
459601,20240410,probe01,283,CA1,CA1,0.789213556441678,0.7554332438497039
459601,20240410,probe01,285,CA1,CA1,0.48577064223409727,0.0970086443566498
459601,20240410,probe01,287,CA1,CA1,0.9050708920364625,0.7534047339965132
459601,20240410,probe01,289,CA1,CA1,0.2036694180007783,0.7975661178048902
459601,20240410,probe01,300,CA1,CA1,0.7598899900840611,0.38292458594931444
459601,20240410,probe01,308,CA1,CA1,0.7866816605631464,0.0012537021759607692
459601,20240410,probe01,314,CA1,CA1,0.6488488813315362,0.006678732352850658
459601,20240410,probe01,315,CA1,CA1,0.12407319252174887,0.6270385578281029
459601,20240410,probe01,316,CA1,CA1,0.6451646839933114,0.03754812873581481
459601,20240410,probe01,317,CA1,CA1,0.7321363265404872,0.2777462697611456
459601,20240410,probe01,320,CA1,CA1,0.931682366007959,0.17566484806860405
459601,20240410,probe01,325,CA1,CA1,0.6430561580131031,0.30097724846303886
459601,20240410,probe01,328,CA1,CA1,0.7385992864862727,0.49536402732655627
459601,20240410,probe01,330,CA1,CA1,0.5512117288690499,0.5607573151353978
459601,20240410,probe01,333,CA1,CA1,0.9018218809457043,0.03815344447968483
459601,20240410,probe01,339,CA1,CA1,0.1567300066777888,0.07953045028793437
459601,20240410,probe01,355,CA1,CA1,0.09852721454383018,0.7379574873824746
459601,20240410,probe01,356,CA1,CA1,0.6322070920050664,0.8413674421034231
459601,20240410,probe01,361,CA1,CA1,0.6830335670186132,0.5924263187823763
459601,20240410,probe01,364,CA1,CA1,0.46872573343070856,
459601,20240410,probe01,376,CA1,CA1,0.8870086041765026,0.0101970912254713
459601,20240410,probe01,379,CA1,CA1,0.7980997421304662,0.15679485683191652
459601,20240410,probe01,387,CA1,CA1,0.7515874474429529,0.014684964178448778
459601,20240410,probe01,397,CA1,CA1,0.9167068447490905,0.3920290907444136
459601,20240410,probe01,398,CA1,CA1,0.9217490530897019,0.001927758368689525
459601,20240410,probe01,399,CA1,CA1,0.7418923355554461,0.042723064671689626
459601,20240410,probe01,404,CA1,CA1,0.7689339586938372,0.010729270683144554
459601,20240410,probe01,405,CA1,CA1,0.8941406117736829,0.007570410811445161
459601,20240410,probe01,409,CA1,CA1,0.7324479432085866,0.4430327513815888
459601,20240410,probe01,416,CA1,CA1,0.8067867891924614,0.8006338046929827
459601,20240410,probe01,422,CA1,CA1,0.9298665244696602,0.0112980255339874
459601,20240410,probe01,429,CA1,CA1,0.9653226975752881,0.004515444637275379
459601,20240410,probe01,431,CA1,CA1,0.7794516428498687,0.002730764643603112
459601,20240410,probe01,442,CA1,CA1,0.7419936808105743,0.004804821609403098
459601,20240410,probe01,445,CA1,CA1,0.8977357464072638,0.8821461740301395
459601,20240410,probe01,448,CA1,CA1,0.7502279583177665,0.0010383602216081922
459601,20240410,probe01,449,CA1,CA1,0.9431226494268738,0.004755190356624861
459601,20240410,probe01,452,CA1,CA1,0.8911418811791401,0.10851157805367428
459601,20240410,probe01,455,CA1,CA1,0.8875093154778568,0.6081256115804508
459601,20240410,probe01,463,CA1,CA1,0.8071903792712378,0.08286444560456419
459601,20240410,probe01,464,CA1,CA1,0.8279035767790822,0.3843019245648672
459601,20240410,probe01,471,CA1,CA1,0.8108559682445027,0.3417115140832859
459601,20240410,probe01,472,CA1,CA1,0.8594854309784853,0.5599865186847863
459601,20240410,probe01,473,CA1,CA1,,
459601,20240410,probe01,478,CA1,CA1,0.3491827229719534,0.38881689514596185
459601,20240410,probe01,479,CA1,CA1,0.38431918655917263,0.7928934201280287
459601,20240411,probe00,0,LEC,ENTl3,0.7200458309477704,0.0012643405202720226
459601,20240411,probe00,8,LEC,ENTl3,0.7603314374542578,0.15036750544422617
459601,20240411,probe00,12,LEC,ENTl3,0.7999598801317525,0.022155671146271372
459601,20240411,probe00,15,LEC,ENTl3,0.18217472631263898,0.0005635689014903411
459601,20240411,probe00,19,LEC,ENTl3,0.020310241023751785,0.5542055066072408
459601,20240411,probe00,20,LEC,ENTl3,0.2590774855922997,0.4965026488029505
459601,20240411,probe00,21,LEC,ENTl3,0.4034490287838779,0.26859162832962735
459601,20240411,probe00,23,LEC,ENTl3,0.8717124167738727,0.4451511776896482
459601,20240411,probe00,25,LEC,ENTl3,0.4599316485180718,0.3381707668597971
459601,20240411,probe00,29,LEC,ENTl3,0.8782114595843697,0.026204672760863912
459601,20240411,probe00,34,PERI,PERI2/3,0.7640045831797103,0.7340144793883936
459601,20240411,probe00,36,PERI,PERI2/3,0.3467779019068429,0.0007235882543377148
459601,20240411,probe00,42,PERI,PERI2/3,0.9189721091811389,0.7269733996841933
459601,20240411,probe00,46,PERI,PERI2/3,0.6276312991066875,0.7784909463688192
459601,20240411,probe00,48,PERI,PERI2/3,0.2560912107691694,0.06471433296042284
459601,20240411,probe00,54,PERI,PERI2/3,0.13495913039291085,0.11061776068562346
459601,20240411,probe00,60,PERI,PERI2/3,0.07665369344038497,0.2426692488470531
459601,20240411,probe00,61,PERI,PERI5,0.49750456324535863,0.09138103431613043
459601,20240411,probe00,62,PERI,PERI5,0.2659891069258721,0.8787678599493802
459601,20240411,probe00,67,PERI,PERI5,0.9101150474441703,0.0012171694708902336
459601,20240411,probe00,68,PERI,PERI5,0.8895034372550299,0.10161619648135567
459601,20240411,probe00,74,PERI,PERI5,0.4808005571810029,0.1283949983344892
459601,20240411,probe00,75,PERI,PERI5,0.1406835762115871,0.12966358467482786
459601,20240411,probe00,81,PERI,PERI5,0.4059073973123031,0.5178931939085303
459601,20240411,probe00,83,PERI,PERI5,,
459601,20240411,probe00,84,PERI,PERI5,0.5661277906367104,0.6535890676005514
459601,20240411,probe00,87,PERI,PERI5,0.6893393091433093,0.3441457351534334
459601,20240411,probe00,91,PERI,PERI5,0.6673678043766306,0.013364289044006106
459601,20240411,probe00,93,PERI,PERI5,0.7992635071723719,0.13618826051791266
459601,20240411,probe00,95,PERI,PERI5,0.7661623909126706,0.36612674595383965
459601,20240411,probe00,97,PERI,PERI5,,
459601,20240411,probe00,100,PERI,PERI5,0.38540085809481206,0.9176424737577042
459601,20240411,probe00,102,PERI,PERI5,0.8418379246660178,
459601,20240411,probe00,103,PERI,PERI5,0.9587890572847632,0.7865383481643344
459601,20240411,probe00,104,PERI,PERI5,0.725280410091317,0.874248620521578
459601,20240411,probe00,105,PERI,PERI5,0.7069987028585221,0.3484379529638858
459601,20240411,probe00,107,PERI,PERI5,0.913619672754863,0.5868783986047504
459601,20240411,probe00,108,PERI,PERI5,0.7432051986466184,0.0023493850183604614
459601,20240411,probe00,110,PERI,PERI5,0.26686003693502136,0.09654460179408708
459601,20240411,probe00,114,PERI,PERI5,0.9185948032558638,0.8733328377290837
459601,20240411,probe00,117,PERI,PERI5,0.6160117570318765,0.4962996645040354
459601,20240411,probe00,118,PERI,PERI5,0.7415165544376633,0.30513852050341195
459601,20240411,probe00,119,PERI,PERI5,0.3253525278292506,0.16464453649796584
459601,20240411,probe00,122,PERI,PERI5,0.12572938156549252,0.44504081792804384
459601,20240411,probe00,123,PERI,PERI5,0.89760951605214,0.29655427162350056
459601,20240411,probe00,125,PERI,PERI5,0.1394529699623539,0.2285527656899755
459601,20240411,probe00,131,PERI,PERI5,0.5983858133822095,0.10306271475920836
459601,20240411,probe00,132,PERI,PERI5,0.45185813001505504,0.20525734600877277
459601,20240411,probe00,133,PERI,PERI5,0.174490362751196,0.12214316287138904
459601,20240411,probe00,134,PERI,PERI5,0.25619151501162674,0.8750532602999134
459601,20240411,probe00,139,PERI,PERI5,0.2883809639367746,0.06705322257852742
459601,20240411,probe00,140,PERI,PERI5,0.3489106539950493,8.262818587567722e-05
459601,20240411,probe00,141,PERI,PERI5,0.4293241165480298,0.319854384121389
459601,20240411,probe00,144,PERI,PERI5,0.4538955412080822,0.06431564651393373
459601,20240411,probe00,146,PERI,PERI5,0.23266039694135165,0.18038649305268017
459601,20240411,probe00,147,PERI,PERI5,0.133042293026972,0.5412297874586434
459601,20240411,probe00,148,PERI,PERI5,0.48715128409082176,0.6881119344351996
459601,20240411,probe00,149,PERI,ECT5,0.06627065516862252,0.014731282145323044
459601,20240411,probe00,156,PERI,ECT5,0.6511277139971117,0.06823803623450453
459601,20240411,probe00,158,PERI,ECT5,0.8945109205493841,0.6030799277908858
459601,20240411,probe00,159,PERI,ECT5,0.6462636464622921,0.2971383076400749
459601,20240411,probe00,160,PERI,ECT5,0.6717543083446631,
459601,20240411,probe00,163,PERI,ECT5,0.7735108777193059,0.08767459709924907
459601,20240411,probe00,167,PERI,ECT5,0.7753925716438034,0.19851795649029336
459601,20240411,probe00,170,PERI,ECT5,0.7257746729033105,0.7023092579263416
459601,20240411,probe00,171,PERI,ECT5,0.37973057915595343,0.4361045117489616
459601,20240411,probe00,173,PERI,ECT5,0.9237152431544678,0.1819158691592735
459601,20240411,probe00,174,PERI,ECT5,0.9343087657051464,0.46483688898512876
459601,20240411,probe00,176,PERI,ECT5,0.04163020494424252,0.3168791093754797
459601,20240411,probe00,179,PERI,ECT5,0.8771557393768071,0.6575008673786205
459601,20240411,probe00,181,PERI,ECT5,0.7930599038550652,0.17351998546294733
459601,20240411,probe00,182,PERI,ECT5,0.6313968668796157,0.43042971971018795
459601,20240411,probe00,184,PERI,ECT5,0.8394606355069811,0.7447639820375083
459601,20240411,probe00,185,PERI,ECT5,0.1775454891367052,0.09948529916266147
459601,20240411,probe00,186,PERI,ECT5,0.4501711428909181,0.17251642552072366
459601,20240411,probe00,188,PERI,ECT5,0.3070964443025136,0.304630812006477
459601,20240411,probe00,189,PERI,ECT5,0.9201292271634285,0.5532654869820068
459601,20240411,probe00,192,PERI,ECT5,0.9091669656072728,0.047394329594664275
459601,20240411,probe00,196,PERI,ECT5,0.9488501893744831,0.6152107581297442
459601,20240411,probe00,197,PERI,ECT5,0.42953140023084346,0.38916771632239444
459601,20240411,probe00,198,PERI,ECT5,0.868149857987708,0.5123967507966742
459601,20240411,probe00,200,PERI,ECT5,0.08501690285309471,0.02620102863076168
459601,20240411,probe00,201,PERI,ECT5,0.9358753216813649,0.12699514604359918
459601,20240411,probe00,205,PERI,ECT5,0.31056594524520675,0.6890892496450136
459601,20240411,probe00,208,PERI,ECT5,0.8293076967562785,0.6331016786769138
459601,20240411,probe00,211,PERI,ECT5,0.5409281296289477,0.09852067118798002
459601,20240411,probe00,212,PERI,ECT5,0.12295204831592033,0.21619296302801627
459601,20240411,probe00,217,PERI,ECT5,0.4861336561856153,0.5970346205596304
459601,20240411,probe00,218,PERI,ECT5,0.7343628404967241,0.0936942248318754
459601,20240411,probe00,219,PERI,ECT5,0.1877571969325812,0.1785574315346643
459601,20240411,probe00,221,PERI,ECT5,0.37979679806751454,0.11440743113502994
459601,20240411,probe00,222,PERI,ECT5,0.02871261247894119,0.017643934859968846
459601,20240411,probe00,226,PERI,ECT5,0.6614678778912533,0.1254377428361596
459601,20240411,probe00,227,PERI,ECT6a,0.9694461623211988,0.6322028452987328
459601,20240411,probe00,229,PERI,ECT6a,0.15806523230353076,5.331829878585381e-05
459601,20240411,probe00,230,PERI,ECT6a,0.725601610543758,0.03204328391289901
459601,20240411,probe00,233,PERI,ECT6a,0.6470768284251698,0.02294564735315241
459601,20240411,probe00,234,PERI,ECT6a,0.10625708575938309,0.024022392721036012
459601,20240411,probe00,235,PERI,ECT6a,8.427955572232193e-05,4.765774730408623e-08
459601,20240411,probe00,239,PERI,ECT6a,0.1167601604268873,0.7725651662986015
459601,20240411,probe00,240,PERI,ECT6a,0.5453365124312803,0.9708612380161729
459601,20240411,probe00,241,PERI,ECT6a,0.7154497847497133,0.6593425980533429
459601,20240411,probe00,242,PERI,ECT6a,0.9157973535650928,0.15994431535950981
459601,20240411,probe00,244,PERI,ECT6a,0.18906571690137786,0.26489998150850935
459601,20240411,probe00,254,PERI,ECT6a,0.4267749545281033,0.465168725060219
459601,20240411,probe00,255,PERI,ECT6a,0.5613765906631598,0.6920185744120824
459601,20240411,probe00,257,PERI,ECT6a,0.44450925345533787,0.9024979727997187
459601,20240411,probe00,259,PERI,ECT6a,0.6739556124121279,0.0030308201242652544
459601,20240411,probe00,260,PERI,ECT6a,0.7223216844997848,0.42105845511195494
459601,20240411,probe00,268,PERI,ECT6a,0.9472067199142125,0.7128934661613312
459601,20240411,probe00,272,PERI,ECT6a,0.10479176924252387,0.6420973197374472
459601,20240411,probe00,273,PERI,ECT6a,0.4060007994906535,0.036556579909331366
459601,20240411,probe00,275,PERI,ECT6a,0.7906234386071809,0.4027934415540553
459601,20240411,probe00,278,PERI,ECT6a,0.6059335818384427,0.013589328362727415
459601,20240411,probe00,279,PERI,ECT6a,0.8535852831492083,0.39196213050890183
459601,20240411,probe00,280,PERI,ECT6a,0.16537637260813798,0.10799979152575323
459601,20240411,probe00,284,PERI,ECT6a,0.14040348659141566,0.000656387014386306
459601,20240411,probe00,289,PERI,ECT6a,0.9149902088479706,0.5308389689698774
459601,20240411,probe00,291,PERI,ECT6a,0.6532116937343184,0.0007752436866598211
459601,20240411,probe00,294,TEa,TEa6a,0.42920435018731584,0.009351692538514533
459601,20240411,probe00,298,TEa,TEa6a,0.8983772238232448,0.3009688145934586
459601,20240411,probe00,299,TEa,TEa6a,0.5213064903539246,0.03355369941858244
459601,20240411,probe00,306,TEa,TEa6a,,
459601,20240411,probe00,312,TEa,TEa6a,0.6141232251138893,0.23126693359134987
459601,20240411,probe00,313,TEa,TEa6a,0.5109568162554436,0.3248703929571678
459601,20240411,probe00,315,TEa,TEa6a,0.35793692540418665,0.003316555810042643
459601,20240411,probe00,319,TEa,TEa6a,0.0594275137688105,0.005097175869412385
459601,20240411,probe00,321,TEa,TEa6b,0.5034275913439163,0.025924537714270945
459601,20240411,probe00,322,TEa,TEa6a,0.6303177456977815,0.5262058090707726
459601,20240411,probe00,325,TEa,TEa6a,0.3728459786848255,0.07513982499934435
459601,20240411,probe00,327,TEa,TEa6a,0.937380787823244,0.673642975973588
459601,20240411,probe00,328,TEa,TEa6a,0.7012851375992568,
459601,20240411,probe00,329,TEa,TEa6a,0.18222395118796608,0.006916548554956381
459601,20240411,probe00,332,TEa,TEa6b,0.8364321782384619,0.00981636183728607
459601,20240411,probe00,333,TEa,TEa6b,0.8955031189814863,0.525733189299631
459601,20240411,probe00,336,TEa,TEa6b,,
459601,20240411,probe00,337,TEa,TEa6b,0.8200599420534104,0.47773066914563145
459601,20240411,probe00,339,TEa,TEa6b,0.6166603656878862,0.24080070306908907
459601,20240411,probe00,340,TEa,TEa6b,0.8283168738456338,0.15410223919217347
459601,20240411,probe00,346,TEa,TEa6b,0.6017659050139728,0.7029308021502712
459601,20240411,probe00,348,TEa,TEa6b,0.5142016642550136,0.9310194167592948
459601,20240411,probe00,351,TEa,TEa6b,0.4457294740114741,0.7466496963912232
459601,20240411,probe00,352,TEa,TEa6b,0.14300557962216198,0.19296457160397218
459601,20240411,probe00,355,TEa,TEa6b,0.6600839252256225,0.7914140919736509
459601,20240411,probe00,356,TEa,TEa6b,0.7225235320445034,0.004512575985907485
459601,20240411,probe00,357,TEa,TEa6b,0.7535930106039844,0.6485502781921115
459601,20240411,probe00,359,TEa,TEa6b,0.3237572542651468,0.8192596437588087
459601,20240411,probe00,360,TEa,TEa6b,0.2725371547152339,0.4036717429306631
459601,20240411,probe00,361,TEa,TEa6b,0.8324573889181395,0.009754521821095374
459601,20240411,probe00,362,TEa,TEa6b,0.5607864947056161,0.7362687194755261
459601,20240411,probe00,363,TEa,TEa6b,0.8287445719223033,0.009628547185070668
459601,20240411,probe00,366,TEa,TEa6b,0.7523085507725933,0.5826623545522434
459601,20240411,probe00,367,TEa,TEa6b,0.7090526817237692,0.8928022505689059
459601,20240411,probe00,368,TEa,TEa6b,0.8304123258033866,0.48465534450331826
459601,20240411,probe00,369,TEa,TEa6b,0.6849763216057578,0.01213511385119126
459601,20240411,probe00,370,TEa,TEa6b,0.3288903663454339,5.9673375919278016e-05
459601,20240411,probe00,371,TEa,TEa6b,0.8689421507129534,0.3193083814359805
459601,20240411,probe00,372,TEa,TEa6b,0.8182210801441004,0.225857455200981
459601,20240411,probe00,373,TEa,TEa6b,0.21634079386272453,0.7174397120213691
459601,20240411,probe00,375,TEa,TEa6b,0.0760472911781922,0.9176134345025145
459601,20240411,probe00,379,TEa,TEa6b,0.6711845329500579,0.7803691871705478
459601,20240411,probe00,380,TEa,TEa6b,0.6417539700796282,0.07950509337185918
459601,20240411,probe00,383,TEa,TEa6b,0.44617938958896797,0.014288831794977863
459601,20240411,probe00,385,TEa,TEa6b,0.9502251734572024,0.6300930545582968
459601,20240411,probe00,386,TEa,TEa6b,0.22275745891148013,0.00011757169681858581
459601,20240411,probe00,387,TEa,TEa6b,0.19222644066010952,0.1046966626055279
459601,20240411,probe00,395,root,ar,0.9587718302011521,0.0008453098253848879
459601,20240411,probe00,396,TEa,TEa6b,0.5016315871009567,0.08775670079947173
459601,20240411,probe00,406,root,ar,0.5093775539513228,0.0007792187064368239
459601,20240411,probe00,413,TEa,TEa6b,0.774705332676492,0.0019078363396619613
459601,20240411,probe00,416,TEa,TEa6b,0.432751691836326,0.34288377529954184
459601,20240411,probe00,419,TEa,TEa6b,0.7610893257997201,0.07609080354190889
459601,20240411,probe00,422,root,ar,0.8726076572570183,0.11784673430078851
459601,20240411,probe00,426,root,ar,0.6588180191776252,0.15107360413300264
459601,20240411,probe00,432,TEa,TEa6b,0.5928325458827834,0.853797735473261
459601,20240411,probe00,434,TEa,TEa6b,0.1757619657801266,0.01442042086039208
459601,20240411,probe00,442,TEa,TEa6b,0.23348947237032314,0.48455672515760373
459601,20240411,probe00,447,TEa,TEa6b,0.8210632480305968,0.9453615757855962
459601,20240411,probe00,451,TEa,TEa6b,0.09929796404422586,0.5327318104168838
459601,20240411,probe00,452,TEa,TEa6b,,
459601,20240411,probe00,461,TEa,TEa6a,0.3531044442372612,0.9727989777203121
459601,20240411,probe00,466,TEa,TEa6a,0.3292420248655594,0.7723023433874534
459601,20240411,probe00,468,TEa,TEa6a,0.6507824023518839,0.10756936074251544
459601,20240411,probe00,472,TEa,TEa6a,0.7585324065200884,0.012465152006159719
459601,20240411,probe00,476,TEa,TEa6a,0.09467809604629607,0.00031877369869193206
459601,20240411,probe00,477,TEa,TEa6a,0.12650746363275478,0.046443238113179075
459601,20240411,probe00,479,TEa,TEa6a,,
459601,20240411,probe00,480,TEa,TEa6a,0.45912433658340224,0.023077098141516705
459601,20240411,probe00,481,TEa,TEa6a,0.00031575361953928294,6.633933717248297e-06
459601,20240411,probe00,486,TEa,TEa6a,0.389713545885251,0.12328948118585503
459601,20240411,probe00,488,TEa,TEa6a,0.1111039092189533,0.00256988348278131
459601,20240411,probe00,496,TEa,TEa6a,0.02285471560359542,0.11094442237204083
459601,20240411,probe00,498,TEa,TEa6a,0.5010573289607625,0.7334516115298096
459601,20240411,probe00,501,TEa,TEa6a,,0.27441213826139343
459601,20240411,probe00,503,TEa,TEa6a,0.0014887292761873727,0.00690589935069974
459601,20240411,probe00,505,TEa,TEa6a,0.04210612138332248,4.424808355718568e-06
459601,20240411,probe00,506,TEa,TEa6a,0.36780039438655976,0.518867895878321
459601,20240411,probe00,511,TEa,TEa5,0.8326358417362497,0.009302353930338403
459601,20240411,probe00,518,VIS,VISli5,,
459601,20240411,probe00,519,VIS,VISli5,0.22320504297805455,0.31699186859419093
459601,20240411,probe00,520,VIS,VISli5,0.3112443082839438,0.4286784483647873
459601,20240411,probe00,521,VIS,VISli5,0.6500267635370172,0.21729821075480737
459601,20240411,probe00,527,VIS,VISli5,0.29925590061014895,0.00053000061094155
459601,20240411,probe00,528,VIS,VISli5,0.4193597419506361,0.0029661873769798452
459601,20240411,probe00,533,VIS,VISli5,0.5049432045181577,0.8832628959129474
459601,20240411,probe00,535,VIS,VISl5,0.8095301656450655,4.156013154954508e-06
459601,20240411,probe00,537,VIS,VISl5,0.729708716150552,0.021905845097328736
459601,20240411,probe00,539,VIS,VISl5,0.6458778507502141,0.27160394087419426
459601,20240411,probe00,544,VIS,VISl5,0.21651787080842178,0.003092481783981693
459601,20240411,probe00,545,VIS,VISl5,0.4444630663680129,0.9505135148941305
459601,20240411,probe00,546,VIS,VISl5,0.9503901847164623,0.0002869319714684515
459601,20240411,probe00,551,VIS,VISl5,0.954151170128955,0.7460688743464179
459601,20240411,probe00,552,VIS,VISl5,0.3059765213978082,0.014732393813806088
459601,20240411,probe00,555,VIS,VISl5,0.34024770683449057,0.6584518087443967
459601,20240411,probe00,558,VIS,VISl5,0.14796724472821932,0.02758409325917921
459601,20240411,probe00,559,VIS,VISl5,0.10399039952371603,3.951651395550648e-06
459601,20240411,probe00,563,VIS,VISl4,0.935025896903272,0.07686028094449038
459601,20240411,probe00,567,VIS,VISl4,0.3015244423851786,0.09650372306439814
459601,20240411,probe00,573,VIS,VISl4,0.12137558742763521,0.00044275841314544984
459601,20240411,probe00,578,VIS,VISl4,0.14139510685908474,0.007978966593894854
459601,20240411,probe00,579,VIS,VISl4,0.6627788928989019,0.015208825244347413
459601,20240411,probe00,587,VIS,VISl2/3,0.7739588134801227,0.012541002069784923
459601,20240411,probe00,596,VIS,VISp2/3,0.38828079679139504,0.15980117664083837
459601,20240411,probe01,6,root,DG-po,0.1864453389398637,0.016885981822098883
459601,20240411,probe01,9,root,DG-po,0.38945280162349694,0.5472132020735709
459601,20240411,probe01,13,root,DG-po,0.12941821151947575,0.25167355744650954
459601,20240411,probe01,14,root,DG-po,0.021054509666577625,0.9259320181958582
459601,20240411,probe01,16,root,DG-po,0.353872370901373,0.5648939715929711
459601,20240411,probe01,17,root,DG-po,0.36449173784414735,0.48358052489076575
459601,20240411,probe01,20,root,DG-sg,0.6391866886687047,0.9212976603177421
459601,20240411,probe01,21,root,DG-po,0.18674102604359533,0.2709207833990638
459601,20240411,probe01,22,root,DG-po,0.7519581797231478,0.4228828122639119
459601,20240411,probe01,27,root,DG-po,0.3689364649129153,0.3951339180964042
459601,20240411,probe01,29,root,DG-po,0.522456374684432,0.4007026486664109
459601,20240411,probe01,31,root,DG-sg,0.21602048355087689,0.7338580855191953
459601,20240411,probe01,33,root,DG-sg,0.9022236948123264,0.050948354111615024
459601,20240411,probe01,35,root,DG-sg,0.8890454536343277,0.2791299948489404
459601,20240411,probe01,36,root,DG-sg,0.8311151375227123,0.3501279567306095
459601,20240411,probe01,37,root,DG-sg,0.8703104616421681,0.08953477743650606
459601,20240411,probe01,38,root,DG-sg,0.6205553314678851,0.07812152414461582
459601,20240411,probe01,40,root,DG-sg,0.3147109149820613,0.004910465104172479
459601,20240411,probe01,42,root,DG-sg,0.5126128258117768,0.0008266209903675659
459601,20240411,probe01,43,root,DG-sg,0.0757784476615061,0.06287224941976233
459601,20240411,probe01,44,root,DG-sg,0.2974786362457946,0.0657182997496949
459601,20240411,probe01,45,root,DG-sg,0.7776482208521979,0.00017343014194937112
459601,20240411,probe01,48,root,DG-sg,0.87223125369943,0.35111384059654915
459601,20240411,probe01,50,root,DG-sg,0.7813563875961718,0.2678526695114376
459601,20240411,probe01,54,root,DG-sg,0.71155749965392,0.05849658731630292
459601,20240411,probe01,55,root,DG-sg,0.729965594213362,0.06413770950718756
459601,20240411,probe01,56,root,DG-sg,0.40191775349633097,0.11896143954655669
459601,20240411,probe01,60,root,DG-sg,0.26657531631983444,0.02402933434758725
459601,20240411,probe01,62,root,DG-sg,0.91011387909888,0.27581811358047303
459601,20240411,probe01,64,root,DG-sg,0.029483563625692932,0.11690798400617397
459601,20240411,probe01,65,root,DG-sg,0.8804935381758143,0.41707102610406466
459601,20240411,probe01,68,root,DG-sg,0.541979490671423,0.9673299910738047
459601,20240411,probe01,69,root,DG-sg,0.8237744283170405,0.04659781818041364
459601,20240411,probe01,71,root,DG-sg,0.17796709693619095,0.8927863327082608
459601,20240411,probe01,73,root,DG-sg,0.8277226923978468,0.3210365464700571
459601,20240411,probe01,74,root,DG-sg,0.004629070010509384,0.00042189935477610074
