,r_goal,r_goal_baseline,r_distractor,r_distractor_baseline,time,region_1,region_2,region_pair,subject,date
84,-0.005090287063157708,-0.0062429859834872686,0.0061842358468178725,0.00719271989150105,0.225,ENT,TEa,ENT-TEa,459601,20240411
85,-0.0013432784347921884,-0.0024959773551217488,0.002829651953876742,0.0038381359985599195,0.275,ENT,TEa,ENT-TEa,459601,20240411
86,-0.003925536814564014,-0.005078235734893574,0.006302024252443154,0.007310508297126332,0.32500000000000007,ENT,TEa,ENT-TEa,459601,20240411
87,-0.007590636161641654,-0.008743335081971214,9.293474904712533e-05,0.0011014187937303031,0.375,ENT,TEa,ENT-TEa,459601,20240411
88,0.0030708365336328154,0.0019181376133032549,0.014039241214726338,0.015047725259409516,0.42500000000000004,ENT,TEa,ENT-TEa,459601,20240411
89,-0.004515934283768027,-0.005668633204097588,0.021617968613329062,0.02262645265801224,0.475,ENT,TEa,ENT-TEa,459601,20240411
90,-0.009687685430151359,-0.01084038435048092,0.013640360214041008,0.014648844258724186,0.525,ENT,TEa,ENT-TEa,459601,20240411
91,-0.006424156240762565,-0.007576855161092125,-0.00972141260824028,-0.008712928563557102,0.5750000000000001,ENT,TEa,ENT-TEa,459601,20240411
92,-0.014139840268904668,-0.01529253918923423,-0.004571142948186334,-0.0035626589035031566,0.625,ENT,TEa,ENT-TEa,459601,20240411
93,0.004417966475403787,0.0032652675550742267,0.011975280532135937,0.012983764576819115,0.675,ENT,TEa,ENT-TEa,459601,20240411
94,0.015615206916163388,0.014462507995833828,0.01983507099271323,0.02084355503739641,0.7250000000000001,ENT,TEa,ENT-TEa,459601,20240411
95,0.003983811979712019,0.0028311130593824587,0.003226100353928844,0.004234584398612021,0.775,ENT,TEa,ENT-TEa,459601,20240411
96,0.012943659497669869,0.011790960577340307,0.003807973661411049,0.004816457706094226,0.8250000000000001,ENT,TEa,ENT-TEa,459601,20240411
97,0.0020083779887836474,0.0008556790684540868,0.0052175890816286916,0.006226073126311869,0.875,ENT,TEa,ENT-TEa,459601,20240411
98,0.003965508035078173,0.002812809114748613,0.005113278478759062,0.006121762523442239,0.925,ENT,TEa,ENT-TEa,459601,20240411
99,-0.0047122504205034405,-0.005864949340833001,-0.00698092538468486,-0.005972441340001682,0.9750000000000001,ENT,TEa,ENT-TEa,459601,20240411
100,-0.015826369683962963,-0.016979068604292522,-0.010977062593205586,-0.009968578548522409,1.025,ENT,TEa,ENT-TEa,459601,20240411
101,-0.014259267706826919,-0.015411966627156479,-0.012358867683766248,-0.01135038363908307,1.0750000000000002,ENT,TEa,ENT-TEa,459601,20240411
102,-0.005739611857809906,-0.0068923107781394665,-0.0031249054433991367,-0.002116421398715959,1.125,ENT,TEa,ENT-TEa,459601,20240411
103,-0.0002671178208176783,-0.0014198167411472388,0.0011686897934920495,0.0021771738381752273,1.1750000000000003,ENT,TEa,ENT-TEa,459601,20240411
104,-0.01795105283292725,-0.01910375175325681,0.0006274267518929128,0.0016359107965760906,1.225,ENT,TEa,ENT-TEa,459601,20240411
105,-0.006866094027295766,-0.008018792947625326,0.001846790265788232,0.0028552743104714095,1.275,ENT,TEa,ENT-TEa,459601,20240411
106,-0.0035349400774526063,-0.004687638997782167,0.00615380544773134,0.007162289492414518,1.3250000000000002,ENT,TEa,ENT-TEa,459601,20240411
107,-0.002965568457845481,-0.004118267378175042,0.01314632808602769,0.014154812130710868,1.375,ENT,TEa,ENT-TEa,459601,20240411
108,0.010142863181624889,0.008990164261295328,0.006815295763370957,0.007823779808054133,1.4250000000000003,ENT,TEa,ENT-TEa,459601,20240411
109,0.008389668216583601,0.007236969296254041,-0.0007838213862455644,0.0002246626584376134,1.475,ENT,TEa,ENT-TEa,459601,20240411
110,-0.001693397006146427,-0.002846095926475988,0.004787115072291197,0.005795599116974375,1.525,ENT,TEa,ENT-TEa,459601,20240411
111,-0.006852559161172977,-0.008005258081502539,-0.002187444099341828,-0.0011789600546586502,1.5750000000000002,ENT,TEa,ENT-TEa,459601,20240411
112,-0.002492905640125473,-0.0036456045604550337,-0.0026049011287272317,-0.001596417084044054,1.625,ENT,TEa,ENT-TEa,459601,20240411
113,-0.005386716312186086,-0.006539415232515646,-0.0038763878839529363,-0.0028679038392697585,1.6750000000000003,ENT,TEa,ENT-TEa,459601,20240411
114,0.004067514058434968,0.0029148151381054076,0.0011929203057182425,0.0022014043504014202,1.725,ENT,TEa,ENT-TEa,459601,20240411
115,0.002071859338517242,0.0009191604181876816,-0.004948095040638441,-0.003939610995955263,1.775,ENT,TEa,ENT-TEa,459601,20240411
116,0.0005261903469369661,-0.0006265085733925945,-0.011794490491775726,-0.010786006447092548,1.8250000000000002,ENT,TEa,ENT-TEa,459601,20240411
117,-0.008456208712638951,-0.00960890763296851,-0.006640934696292033,-0.005632450651608855,1.875,ENT,TEa,ENT-TEa,459601,20240411
118,-0.0014439335040151266,-0.002596632424344687,-0.017521152762532154,-0.016512668717848976,1.9250000000000003,ENT,TEa,ENT-TEa,459601,20240411
119,-0.009094159406092086,-0.010246858326421648,-0.017209912115399434,-0.016201428070716256,1.975,ENT,TEa,ENT-TEa,459601,20240411
120,-0.009982363423463442,-0.009495356069594478,0.03643010421603478,0.03530320902466909,-0.9750000000000001,ENT,VIS,ENT-VIS,459601,20240411
121,0.0008309141522586866,0.0013179215061276516,0.029617660022125212,0.028490764830759522,-0.925,ENT,VIS,ENT-VIS,459601,20240411
122,-0.004069807834356216,-0.003582800480487251,0.013377825664484057,0.012250930473118368,-0.875,ENT,VIS,ENT-VIS,459601,20240411
123,-0.006733184185858216,-0.006246176831989251,0.0048959177701811945,0.003769022578815505,-0.8250000000000001,ENT,VIS,ENT-VIS,459601,20240411
124,-0.004783416130696745,-0.00429640877682778,-0.014022088011379157,-0.015148983202744846,-0.775,ENT,VIS,ENT-VIS,459601,20240411
125,0.002297927474749689,0.0027849348286186544,-0.009298235611220866,-0.010425130802586556,-0.7250000000000001,ENT,VIS,ENT-VIS,459601,20240411
126,-0.00424793936309394,-0.003760932009224975,-0.006809234919672393,-0.007936130111038083,-0.675,ENT,VIS,ENT-VIS,459601,20240411
127,0.009702934320641125,0.01018994167451009,-0.0038819091396428787,-0.005008804331008568,-0.625,ENT,VIS,ENT-VIS,459601,20240411
128,0.003304170557062923,0.0037911779109318883,0.009613105806118414,0.008486210614752724,-0.5750000000000001,ENT,VIS,ENT-VIS,459601,20240411
129,-0.0054316545279040965,-0.004944647174035132,-0.004116460837632715,-0.005243356028998404,-0.525,ENT,VIS,ENT-VIS,459601,20240411
130,-0.0054245307456448335,-0.004937523391775869,-0.009929906226284126,-0.011056801417649816,-0.475,ENT,VIS,ENT-VIS,459601,20240411
131,-0.013502049190604298,-0.013015041836735334,-0.004826117653098301,-0.005953012844463991,-0.42500000000000004,ENT,VIS,ENT-VIS,459601,20240411
132,-0.005242405771493561,-0.0047553984176245965,-0.0003942105554583688,-0.0015211057468240584,-0.375,ENT,VIS,ENT-VIS,459601,20240411
133,0.006007208412768754,0.006494215766637719,0.013591369003792533,0.012464473812426843,-0.32500000000000007,ENT,VIS,ENT-VIS,459601,20240411
134,-0.008491502575634382,-0.008004495221765417,-0.004973967220714876,-0.006100862412080566,-0.275,ENT,VIS,ENT-VIS,459601,20240411
135,0.01012577543452488,0.010612782788393844,-0.006916055490487554,-0.008042950681853244,-0.225,ENT,VIS,ENT-VIS,459601,20240411
136,0.012855627193480004,0.013342634547348969,-0.010309799280606607,-0.011436694471972297,-0.17500000000000002,ENT,VIS,ENT-VIS,459601,20240411
137,-0.005261339100471914,-0.004774331746602949,0.002738651227374292,0.0016117560360086026,-0.125,ENT,VIS,ENT-VIS,459601,20240411
138,0.010235001579236078,0.010722008933105043,-0.006528215056769186,-0.007655110248134875,-0.07500000000000001,ENT,VIS,ENT-VIS,459601,20240411
139,0.008070486647120201,0.008557494000989166,-0.00572052987982966,-0.006847425071195349,-0.025,ENT,VIS,ENT-VIS,459601,20240411
140,0.001308904527876742,0.001795911881745707,0.0029187584742242554,0.0017918632828585659,0.025,ENT,VIS,ENT-VIS,459601,20240411
141,0.004725928489232709,0.005212935843101674,-0.004752529218126667,-0.005879424409492356,0.07500000000000001,ENT,VIS,ENT-VIS,459601,20240411
142,0.013731498488392179,0.014218505842261144,-0.0009269109274025132,-0.0020538061187682028,0.125,ENT,VIS,ENT-VIS,459601,20240411
143,0.007847139759134864,0.008334147113003829,0.015466762642883531,0.014339867451517841,0.17500000000000002,ENT,VIS,ENT-VIS,459601,20240411
144,-0.011155132199623418,-0.010668124845754454,-0.01708253735868583,-0.01820943255005152,0.225,ENT,VIS,ENT-VIS,459601,20240411
145,0.0011055965930463862,0.0015926039469153512,-0.021438640839772538,-0.022565536031138228,0.275,ENT,VIS,ENT-VIS,459601,20240411
146,0.0006945925298707983,0.0011815998837397634,-0.016749213059664977,-0.017876108251030667,0.32500000000000007,ENT,VIS,ENT-VIS,459601,20240411
147,0.004681298503113,0.005168305856981964,-0.012850189457862081,-0.013977084649227771,0.375,ENT,VIS,ENT-VIS,459601,20240411
148,0.008908098617409876,0.009395105971278841,-0.008107130948393333,-0.009234026139759023,0.42500000000000004,ENT,VIS,ENT-VIS,459601,20240411
149,0.0001010885351399778,0.0005880958890089428,0.008942623544432825,0.007815728353067136,0.475,ENT,VIS,ENT-VIS,459601,20240411
150,-0.005164050316608566,-0.004677042962739601,-0.0033796315599167116,-0.004506526751282401,0.525,ENT,VIS,ENT-VIS,459601,20240411
151,-0.0005098027475162179,-2.279539364725291e-05,-0.015625302492269674,-0.016752197683635364,0.5750000000000001,ENT,VIS,ENT-VIS,459601,20240411
152,-0.000314398200445903,0.00017260915342306202,-0.006639768364899585,-0.007766663556265275,0.625,ENT,VIS,ENT-VIS,459601,20240411
153,-0.008265346801857476,-0.007778339447988511,-0.01532047735583649,-0.016447372547202178,0.675,ENT,VIS,ENT-VIS,459601,20240411
154,-0.00039490317417733455,9.210417969163047e-05,-0.00015477296794556876,-0.0012816681593112583,0.7250000000000001,ENT,VIS,ENT-VIS,459601,20240411
155,-0.009781517561910728,-0.009294510208041763,0.005421905955322943,0.0042950107639572535,0.775,ENT,VIS,ENT-VIS,459601,20240411
156,-0.011871594386533912,-0.011384587032664947,0.005763863034519769,0.00463696784315408,0.8250000000000001,ENT,VIS,ENT-VIS,459601,20240411
157,-0.005701313152477721,-0.005214305798608756,0.016500273432345426,0.015373378240979736,0.875,ENT,VIS,ENT-VIS,459601,20240411
158,-0.0027378350216863408,-0.0022508276678173756,-0.001465540363716049,-0.0025924355550817385,0.925,ENT,VIS,ENT-VIS,459601,20240411
159,-0.0020014127307498475,-0.0015144053768808825,0.00021497319258541629,-0.0009119219987802732,0.9750000000000001,ENT,VIS,ENT-VIS,459601,20240411
160,-0.021087719269500264,-0.020600711915631297,-0.007904252591859182,-0.009031147783224872,1.025,ENT,VIS,ENT-VIS,459601,20240411
161,-0.0007400793013370236,-0.0002530719474680586,-0.0009311588206576582,-0.0020580540120233477,1.0750000000000002,ENT,VIS,ENT-VIS,459601,20240411
162,-0.0009212151034709219,-0.0004342077496019569,0.005097647012776955,0.003970751821411265,1.125,ENT,VIS,ENT-VIS,459601,20240411
163,-0.008562884174301361,-0.008075876820432397,0.007434684635088226,0.006307789443722537,1.1750000000000003,ENT,VIS,ENT-VIS,459601,20240411
164,-0.005767528232541027,-0.0052805208786720625,0.01676085631656615,0.01563396112520046,1.225,ENT,VIS,ENT-VIS,459601,20240411
165,-0.011911586584640425,-0.01142457923077146,0.009079956336727863,0.007953061145362173,1.275,ENT,VIS,ENT-VIS,459601,20240411
166,-0.003697541831752773,-0.0032105344778838077,-0.0052886874485331145,-0.006415582639898804,1.3250000000000002,ENT,VIS,ENT-VIS,459601,20240411
167,-0.009390357939842782,-0.008903350585973817,-0.006119761188056044,-0.007246656379421734,1.375,ENT,VIS,ENT-VIS,459601,20240411
168,-0.015984949029448463,-0.015497941675579498,0.0018846020649122093,0.0007577068735465198,1.4250000000000003,ENT,VIS,ENT-VIS,459601,20240411
169,0.0067877460231229834,0.007274753376991948,-0.01005476870564247,-0.01118166389700816,1.475,ENT,VIS,ENT-VIS,459601,20240411
170,-0.0067906856981090604,-0.006303678344240096,-0.015690431530021295,-0.016817326721386985,1.525,ENT,VIS,ENT-VIS,459601,20240411
171,-0.005705102447893211,-0.005218095094024247,0.002475392495398787,0.0013484973040330975,1.5750000000000002,ENT,VIS,ENT-VIS,459601,20240411
172,-0.0050205373081087246,-0.00453352995423976,-0.002455030873656836,-0.0035819260650225256,1.625,ENT,VIS,ENT-VIS,459601,20240411
173,-0.008479604320239253,-0.007992596966370289,0.008539544664382056,0.007412649473016366,1.6750000000000003,ENT,VIS,ENT-VIS,459601,20240411
174,-0.004187419051770979,-0.003700411697902014,-0.002530516990580618,-0.0036574121819463075,1.725,ENT,VIS,ENT-VIS,459601,20240411
175,-0.007644502740995911,-0.007157495387126947,-0.0022544164241943697,-0.003381311615560059,1.775,ENT,VIS,ENT-VIS,459601,20240411
176,0.0028854310997955975,0.0033724384536645627,-0.007380620536587914,-0.008507515727953604,1.8250000000000002,ENT,VIS,ENT-VIS,459601,20240411
177,-0.0037421889297719205,-0.0032551815759029553,-0.018752671786570585,-0.019879566977936275,1.875,ENT,VIS,ENT-VIS,459601,20240411
178,-0.01699859241473624,-0.016511585060867272,-0.0041447114874440085,-0.0052716066788096975,1.9250000000000003,ENT,VIS,ENT-VIS,459601,20240411
179,-0.025579579207277405,-0.02509257185340844,0.0011694388637955818,4.254367242989229e-05,1.975,ENT,VIS,ENT-VIS,459601,20240411
180,0.0040486576840697485,0.0009648702842167327,0.0035099967873096238,0.0018100379030045644,-0.9750000000000001,PERI,TEa,PERI-TEa,459601,20240411
181,5.5589471702770715e-05,-0.0030281979281502453,0.0012291231938645474,-0.000470835690440512,-0.925,PERI,TEa,PERI-TEa,459601,20240411
182,0.0012423168334984355,-0.0018414705663545804,-0.001959265454479183,-0.0036592243387842424,-0.875,PERI,TEa,PERI-TEa,459601,20240411
183,0.006497976120556549,0.003414188720703533,0.00068349332436022,-0.0010164655599448394,-0.8250000000000001,PERI,TEa,PERI-TEa,459601,20240411
184,0.00444915587047206,0.0013653684706190438,0.006919602379746711,0.005219643495441652,-0.775,PERI,TEa,PERI-TEa,459601,20240411
185,0.0022717460181406876,-0.0008120413817123283,0.0019024788297054287,0.00020251994540036928,-0.7250000000000001,PERI,TEa,PERI-TEa,459601,20240411
186,0.0029706272861463458,-0.00011316011370667012,0.003029949551871489,0.0013299906675664297,-0.675,PERI,TEa,PERI-TEa,459601,20240411
187,0.010228830950117625,0.007145043550264608,0.0016070941480727623,-9.286473623229714e-05,-0.625,PERI,TEa,PERI-TEa,459601,20240411
188,0.007447344160076022,0.004363556760223005,0.002425501450504686,0.0007255425661996267,-0.5750000000000001,PERI,TEa,PERI-TEa,459601,20240411
189,0.00115578499603854,-0.0019280024038144758,0.00023094165029195318,-0.0014690172340131062,-0.525,PERI,TEa,PERI-TEa,459601,20240411
190,-0.0024561004765269187,-0.005539887876379934,-0.000702977732600873,-0.002402936616905932,-0.475,PERI,TEa,PERI-TEa,459601,20240411
191,0.0002442021534728305,-0.0028395852463801853,0.0012870764936646778,-0.00041288239064038164,-0.42500000000000004,PERI,TEa,PERI-TEa,459601,20240411
192,0.000674504880358607,-0.002409282519494409,0.004680633943587308,0.0029806750592822487,-0.375,PERI,TEa,PERI-TEa,459601,20240411
193,-0.0007497017541655425,-0.003833489154018558,0.005049742680914542,0.0033497837966094826,-0.32500000000000007,PERI,TEa,PERI-TEa,459601,20240411
194,-0.0006837803169668836,-0.0037675677168198993,0.0007842052118953797,-0.0009157536724096797,-0.275,PERI,TEa,PERI-TEa,459601,20240411
195,0.0027983850609152833,-0.0002854023389377326,0.00024099447300986128,-0.001458964411295198,-0.225,PERI,TEa,PERI-TEa,459601,20240411
