start_times,end_times,start_indexes,end_indexes,prob,best_channel,subject,date,probe
4720.4424,4720.48,1435088,1435135,0.98776513,344,462910,20240813,probe01
4722.7656,4722.784,1437992,1438015,0.9918777,344,462910,20240813,probe01
4723.437599999999,4723.456,1438832,1438855,0.9878421,344,462910,20240813,probe01
4728.6088,4728.6464,1445296,1445343,0.9949728,344,462910,20240813,probe01
4731.5464,4731.5648,1448968,1448991,0.99156064,344,462910,20240813,probe01
4737.7864,4737.8176,1456768,1456807,0.9974166,344,462910,20240813,probe01
4746.8423999999995,4746.886399999999,1468088,1468143,0.9953453,344,462910,20240813,probe01
4755.508,4755.5328,1478920,1478951,0.9902191,344,462910,20240813,probe01
4756.9608,4756.9984,1480736,1480783,0.99701285,344,462910,20240813,probe01
4757.9912,4758.009599999999,1482024,1482047,0.986058,344,462910,20240813,probe01
4760.8008,4760.8448,1485536,1485591,0.99391806,344,462910,20240813,probe01
4761.4408,4761.459199999999,1486336,1486359,0.9991442,344,462910,20240813,probe01
4762.9384,4762.9632,1488208,1488239,0.9957018,344,462910,20240813,probe01
4765.0632,4765.1008,1490864,1490911,0.9948289,344,462910,20240813,probe01
4776.263199999999,4776.2816,1504864,1504887,0.98752964,344,462910,20240813,probe01
4776.698399999999,4776.7168,1505408,1505431,0.99785066,344,462910,20240813,probe01
4785.7288,4785.7663999999995,1516696,1516743,0.9928202,344,462910,20240813,probe01
4786.0552,4786.0736,1517104,1517127,0.99883246,344,462910,20240813,probe01
4787.2712,4787.3088,1518624,1518671,0.9891427,344,462910,20240813,probe01
4795.3032,4795.3472,1528664,1528719,0.987655,344,462910,20240813,probe01
4799.2328,4799.2512,1533576,1533599,0.9970236,344,462910,20240813,probe01
4800.0648,4800.0832,1534616,1534639,0.99443257,344,462910,20240813,probe01
4800.3976,4800.416,1535032,1535055,0.99668646,344,462910,20240813,probe01
4802.6312,4802.656,1537824,1537855,0.9941368,344,462910,20240813,probe01
4806.9896,4807.0271999999995,1543272,1543319,0.9978093,344,462910,20240813,probe01
4815.3736,4815.3984,1553752,1553783,0.99838674,344,462910,20240813,probe01
4815.4888,4815.5072,1553896,1553919,0.99261224,344,462910,20240813,probe01
4827.8088,4827.8336,1569296,1569327,0.998545,344,462910,20240813,probe01
4830.132,4830.1568,1572200,1572231,0.99025345,344,462910,20240813,probe01
4830.9384,4830.9824,1573208,1573263,0.9866342,344,462910,20240813,probe01
4831.4184,4831.4496,1573808,1573847,0.99715227,344,462910,20240813,probe01
4837.2104,4837.241599999999,1581048,1581087,0.9906261,344,462910,20240813,probe01
4837.8952,4837.9264,1581904,1581943,0.996777,344,462910,20240813,probe01
4839.956,4840.0,1584480,1584535,0.9969366,344,462910,20240813,probe01
4849.9336,4849.951999999999,1596952,1596975,0.9947567,344,462910,20240813,probe01
4883.3608,4883.4048,1638736,1638791,0.9889688,344,462910,20240813,probe01
4893.076,4893.1072,1650880,1650919,0.9971621,344,462910,20240813,probe01
4893.7544,4893.7856,1651728,1651767,0.9980552,344,462910,20240813,probe01
4900.34,4900.3776,1659960,1660007,0.99617225,344,462910,20240813,probe01
4901.044,4901.0624,1660840,1660863,0.9994559,344,462910,20240813,probe01
4904.9223999999995,4904.9472,1665688,1665719,0.9962265,344,462910,20240813,probe01
4912.2888,4912.3264,1674896,1674943,0.99166167,344,462910,20240813,probe01
4913.7544,4913.7728,1676728,1676751,0.9873593,344,462910,20240813,probe01
4919.796,4919.8207999999995,1684280,1684311,0.99240047,344,462910,20240813,probe01
4922.4072,4922.4384,1687544,1687583,0.99353385,344,462910,20240813,probe01
4925.3256,4925.350399999999,1691192,1691223,0.992174,344,462910,20240813,probe01
4926.5992,4926.624,1692784,1692815,0.99192923,344,462910,20240813,probe01
4934.2472,4934.2912,1702344,1702399,0.99608856,344,462910,20240813,probe01
4937.1208,4937.1392,1705936,1705959,0.99846447,344,462910,20240813,probe01
4939.0664,4939.0976,1708368,1708407,0.9952826,344,462910,20240813,probe01
4939.284,4939.3088,1708640,1708671,0.99840975,344,462910,20240813,probe01
4961.3832,4961.4144,1736264,1736303,0.99932355,344,462910,20240813,probe01
4963.5592,4963.584,1738984,1739015,0.99725413,344,462910,20240813,probe01
4967.6168,4967.6352,1744056,1744079,0.9903208,344,462910,20240813,probe01
4968.3656,4968.384,1744992,1745015,0.98869884,344,462910,20240813,probe01
4969.0887999999995,4969.1136,1745896,1745927,0.99596286,344,462910,20240813,probe01
4972.755999999999,4972.7744,1750480,1750503,0.98834866,344,462910,20240813,probe01
4979.6936,4979.7119999999995,1759152,1759175,0.99916446,344,462910,20240813,probe01
4983.284,4983.3024,1763640,1763663,0.9979773,344,462910,20240813,probe01
4986.9511999999995,4986.9696,1768224,1768247,0.9992728,344,462910,20240813,probe01
4993.268,4993.2864,1776120,1776143,0.99816644,344,462910,20240813,probe01
4995.6552,4995.6736,1779104,1779127,0.9846134,344,462910,20240813,probe01
4997.2232,4997.2544,1781064,1781103,0.99475724,344,462910,20240813,probe01
5030.8232,5030.8416,1823064,1823087,0.99611,344,462910,20240813,probe01
5031.8024,5031.8207999999995,1824288,1824311,0.9903084,344,462910,20240813,probe01
5041.46,5041.4784,1836360,1836383,0.99370337,344,462910,20240813,probe01
5042.7016,5042.7392,1837912,1837959,0.9920829,344,462910,20240813,probe01
5045.1336,5045.152,1840952,1840975,0.9885143,344,462910,20240813,probe01
5056.6088,5056.6336,1855296,1855327,0.992859,344,462910,20240813,probe01
5060.973599999999,5061.0048,1860752,1860791,0.99860036,344,462910,20240813,probe01
5062.0296,5062.1056,1862072,1862167,0.99561787,344,462910,20240813,probe01
5073.139999999999,5073.1648,1875960,1875991,0.9983538,344,462910,20240813,probe01
5075.508,5075.5328,1878920,1878951,0.9937881,344,462910,20240813,probe01
5098.8296,5098.8544,1908072,1908103,0.99299854,344,462910,20240813,probe01
5099.476,5099.5008,1908880,1908911,0.9908102,344,462910,20240813,probe01
5110.964,5111.008,1923240,1923295,0.99292296,344,462910,20240813,probe01
5113.1848,5113.2224,1926016,1926063,0.98727965,344,462910,20240813,probe01
5121.466399999999,5121.4912,1936368,1936399,0.9954352,344,462910,20240813,probe01
5125.7224,5125.7408,1941688,1941711,0.9907908,344,462910,20240813,probe01
5126.484,5126.5152,1942640,1942679,0.9928892,344,462910,20240813,probe01
5134.1448,5134.1696,1952216,1952247,0.99796796,344,462910,20240813,probe01
5141.7288,5141.7728,1961696,1961751,0.9959046,344,462910,20240813,probe01
5143.1048,5143.1359999999995,1963416,1963455,0.9984741,344,462910,20240813,probe01
5146.804,5146.8224,1968040,1968063,0.9918177,344,462910,20240813,probe01
5152.314399999999,5152.384,1974928,1975015,0.9921018,344,462910,20240813,probe01
5163.9432,5163.9616,1989464,1989487,0.98813903,344,462910,20240813,probe01
5164.0455999999995,5164.064,1989592,1989615,0.99069047,344,462910,20240813,probe01
5164.7112,5164.736,1990424,1990455,0.9993389,344,462910,20240813,probe01
5165.5048,5165.5296,1991416,1991447,0.9972245,344,462910,20240813,probe01
5176.589599999999,5176.6144,2005272,2005303,0.99743956,344,462910,20240813,probe01
5178.5864,5178.6048,2007768,2007791,0.9952563,344,462910,20240813,probe01
5178.932,5178.9504,2008200,2008223,0.99213755,344,462910,20240813,probe01
5179.6168,5179.654399999999,2009056,2009103,0.9994143,344,462910,20240813,probe01
5179.8344,5179.8528,2009328,2009351,0.983057,344,462910,20240813,probe01
5183.892,5183.9168,2014400,2014431,0.99254096,344,462910,20240813,probe01
5189.7544,5189.7792,2021728,2021759,0.99931115,344,462910,20240813,probe01
5201.4088,5201.4464,2036296,2036343,0.9953164,344,462910,20240813,probe01
5204.6728,5204.6975999999995,2040376,2040407,0.9942253,344,462910,20240813,probe01
5207.0599999999995,5207.0848,2043360,2043391,0.995732,344,462910,20240813,probe01
5210.8808,5210.8992,2048136,2048159,0.9918303,344,462910,20240813,probe01
5213.9144,5213.9328,2051928,2051951,0.9837156,344,462910,20240813,probe01
5221.3,5221.3312,2061160,2061199,0.99591255,344,462910,20240813,probe01
5221.4472,5221.4655999999995,2061344,2061367,0.9883175,344,462910,20240813,probe01
5221.7672,5221.7856,2061744,2061767,0.9933011,344,462910,20240813,probe01
5229.3128,5229.350399999999,2071176,2071223,0.99503535,344,462910,20240813,probe01
5230.0743999999995,5230.0992,2072128,2072159,0.99094313,344,462910,20240813,probe01
5233.588,5233.6896,2076520,2076647,0.99397814,344,462910,20240813,probe01
5233.7991999999995,5233.8176,2076784,2076807,0.9907611,344,462910,20240813,probe01
5233.9208,5233.9392,2076936,2076959,0.997134,344,462910,20240813,probe01
5237.4024,5237.4272,2081288,2081319,0.9908549,344,462910,20240813,probe01
5237.62,5237.6384,2081560,2081583,0.9981878,344,462910,20240813,probe01
5243.1496,5243.1744,2088472,2088503,0.9831694,344,462910,20240813,probe01
5250.2216,5250.24,2097312,2097335,0.99438035,344,462910,20240813,probe01
5260.8392,5260.864,2110584,2110615,0.9970235,344,462910,20240813,probe01
5261.4984,5261.516799999999,2111408,2111431,0.9928448,344,462910,20240813,probe01
5267.6104,5267.648,2119048,2119095,0.9867773,344,462910,20240813,probe01
5267.8472,5267.8656,2119344,2119367,0.9956639,344,462910,20240813,probe01
5269.6072,5269.632,2121544,2121575,0.9916158,344,462910,20240813,probe01
5273.3192,5273.3376,2126184,2126207,0.9996214,344,462910,20240813,probe01
5280.8392,5280.8704,2135584,2135623,0.9911168,344,462910,20240813,probe01
5281.012,5281.0368,2135800,2135831,0.9961242,344,462910,20240813,probe01
5281.2744,5281.3056,2136128,2136167,0.99318564,344,462910,20240813,probe01
5282.2663999999995,5282.284799999999,2137368,2137391,0.9832305,344,462910,20240813,probe01
5284.0072,5284.0448,2139544,2139591,0.99435425,344,462910,20240813,probe01
5294.7016,5294.784,2152912,2153015,0.993099,344,462910,20240813,probe01
5300.0199999999995,5300.0448,2159560,2159591,0.9943397,344,462910,20240813,probe01
5307.5208,5307.5392,2168936,2168959,0.99294484,344,462910,20240813,probe01
5308.9864,5309.0048,2170768,2170791,0.9900999,344,462910,20240813,probe01
5309.268,5309.2864,2171120,2171143,0.9940922,344,462910,20240813,probe01
5309.396,5309.4208,2171280,2171311,0.9952305,344,462910,20240813,probe01
5316.9864,5317.023999999999,2180768,2180815,0.9917418,344,462910,20240813,probe01
5319.712799999999,5319.7376,2184176,2184207,0.9960492,344,462910,20240813,probe01
5319.930399999999,5320.0064,2184448,2184543,0.99356663,344,462910,20240813,probe01
5326.388,5326.4192,2192520,2192559,0.98941535,344,462910,20240813,probe01
5332.8967999999995,5332.9216,2200656,2200687,0.98209304,344,462910,20240813,probe01
5334.5416,5334.5856,2202712,2202767,0.99116164,344,462910,20240813,probe01
5343.6488,5343.6672,2214096,2214119,0.9950725,344,462910,20240813,probe01
5363.732,5363.7504,2239200,2239223,0.9868869,344,462910,20240813,probe01
5363.9367999999995,5363.968,2239456,2239495,0.9910915,344,462910,20240813,probe01
5366.7016,5366.719999999999,2242912,2242935,0.9978484,344,462910,20240813,probe01
5373.492,5373.516799999999,2251400,2251431,0.99356097,344,462910,20240813,probe01
5373.6776,5373.7088,2251632,2251671,0.9977002,344,462910,20240813,probe01
5375.4184,5375.4496,2253808,2253847,0.99540126,344,462910,20240813,probe01
5386.4968,5386.5152,2267656,2267679,0.99770486,344,462910,20240813,probe01
5386.868,5386.886399999999,2268120,2268143,0.99473643,344,462910,20240813,probe01
5389.7224,5389.76,2271688,2271735,0.98818964,344,462910,20240813,probe01
5390.1064,5390.1312,2272168,2272199,0.99696803,344,462910,20240813,probe01
5390.2536,5390.272,2272352,2272375,0.9941106,344,462910,20240813,probe01
5390.8488,5390.8736,2273096,2273127,0.9841826,344,462910,20240813,probe01
5392.9864,5393.0112,2275768,2275799,0.99358326,344,462910,20240813,probe01
5399.028,5399.0527999999995,2283320,2283351,0.99309015,344,462910,20240813,probe01
5400.66,5400.6784,2285360,2285383,0.9883479,344,462910,20240813,probe01
5401.7735999999995,5401.8048,2286752,2286791,0.99739534,344,462910,20240813,probe01
5403.0088,5403.04,2288296,2288335,0.9942604,344,462910,20240813,probe01
5403.956,5404.0383999999995,2289480,2289583,0.9918038,344,462910,20240813,probe01
5408.1352,5408.1536,2294704,2294727,0.99168456,344,462910,20240813,probe01
5422.1192,5422.1376,2312184,2312207,0.9819082,344,462910,20240813,probe01
5427.6104,5427.6352,2319048,2319079,0.9863321,344,462910,20240813,probe01
5427.8664,5427.9039999999995,2319368,2319415,0.9988424,344,462910,20240813,probe01
5431.8984,5431.9168,2324408,2324431,0.9906205,344,462910,20240813,probe01
5433.3384,5433.3632,2326208,2326239,0.99043345,344,462910,20240813,probe01
5359.3504,5359.3688,230320,230343,0.9994533,348,462910,20240814,probe01
5420.0288,5420.0472,306168,306191,0.98576695,348,462910,20240814,probe01
5422.6016,5422.6328,309384,309423,0.98299587,348,462910,20240814,probe01
5422.704,5422.7288,309512,309543,0.9932378,348,462910,20240814,probe01
5424.3488,5424.38,311568,311607,0.98903674,348,462910,20240814,probe01
5428.0671999999995,5428.092,316216,316247,0.9834964,348,462910,20240814,probe01
5430.0832,5430.1144,318736,318775,0.9933957,348,462910,20240814,probe01
5430.3967999999995,5430.4216,319128,319159,0.9980664,348,462910,20240814,probe01
5431.8304,5431.8552,320920,320951,0.98961335,348,462910,20240814,probe01
5435.3952,5435.4264,325376,325415,0.9966153,348,462910,20240814,probe01
5437.7568,5437.788,328328,328367,0.9948272,348,462910,20240814,probe01
5443.7728,5443.7912,335848,335871,0.98560256,348,462910,20240814,probe01
5446.3008,5446.3256,339008,339039,0.98837554,348,462910,20240814,probe01
5453.5008,5453.532,348008,348047,0.98487616,348,462910,20240814,probe01
5455.4144,5455.4392,350400,350431,0.9927548,348,462910,20240814,probe01
5456.0544,5456.0792,351200,351231,0.9996104,348,462910,20240814,probe01
5460.3168,5460.348,356528,356567,0.9951081,348,462910,20240814,probe01
5463.4336,5463.4712,360424,360471,0.99672383,348,462910,20240814,probe01
5464.0416,5464.0792,361184,361231,0.99439156,348,462910,20240814,probe01
5467.472,5467.4904,365472,365495,0.995026,348,462910,20240814,probe01
5470.9664,5470.9912,369840,369871,0.99247026,348,462910,20240814,probe01
5474.6336,5474.6712,374424,374471,0.99450666,348,462910,20240814,probe01
5477.1104,5477.1416,377520,377559,0.99918103,348,462910,20240814,probe01
5488.6816,5488.7128,391984,392023,0.99602187,348,462910,20240814,probe01
5497.0464,5497.0648,402440,402463,0.9925576,348,462910,20240814,probe01
5501.4752,5501.5256,407976,408039,0.9967245,348,462910,20240814,probe01
5505.488,5505.5256,412992,413039,0.99740446,348,462910,20240814,probe01
5505.8848,5505.9032,413488,413511,0.99520457,348,462910,20240814,probe01
5507.9776,5508.028,416104,416167,0.99541014,348,462910,20240814,probe01
5511.4592,5511.484,420456,420487,0.9937621,348,462910,20240814,probe01
5512.0288,5512.0664,421168,421215,0.99494934,348,462910,20240814,probe01
5523.0432,5523.068,434936,434967,0.99661016,348,462910,20240814,probe01
5524.912,5524.9432,437272,437311,0.9893033,348,462910,20240814,probe01
5528.4896,5528.5336,441744,441799,0.99608946,348,462910,20240814,probe01
5528.9888,5529.0264,442368,442415,0.99253786,348,462910,20240814,probe01
5534.1344,5534.172,448800,448847,0.9906455,348,462910,20240814,probe01
5539.8048,5539.8488,455888,455943,0.99745053,348,462910,20240814,probe01
5540.5728,5540.604,456848,456887,0.9947725,348,462910,20240814,probe01
5545.7504,5545.7752,463320,463351,0.9922593,348,462910,20240814,probe01
5546.256,5546.2744,463952,463975,0.9948894,348,462910,20240814,probe01
5558.8576,5558.9016,479704,479759,0.9889152,348,462910,20240814,probe01
5562.8384,5562.8696,484680,484719,0.99768174,348,462910,20240814,probe01
5566.512,5566.5496,489272,489319,0.9917423,348,462910,20240814,probe01
5570.8768,5570.908,494728,494767,0.99566865,348,462910,20240814,probe01
5571.28,5571.3112,495232,495271,0.995759,348,462910,20240814,probe01
5571.792,5571.8168,495872,495903,0.98866194,348,462910,20240814,probe01
5574.16,5574.1848,498832,498863,0.99296784,348,462910,20240814,probe01
5575.792,5575.8104,500872,500895,0.9889759,348,462910,20240814,probe01
5576.5472,5576.572,501816,501847,0.99072427,348,462910,20240814,probe01
5576.9888,5577.0136,502368,502399,0.9957931,348,462910,20240814,probe01
5580.2272,5580.2712,506416,506471,0.9880034,348,462910,20240814,probe01
5584.6368,5584.6872,511928,511991,0.99372995,348,462910,20240814,probe01
5584.7968,5584.8152,512128,512151,0.9954971,348,462910,20240814,probe01
5593.4624,5593.4872,522960,522991,0.9976103,348,462910,20240814,probe01
5593.84,5593.8712,523432,523471,0.9886973,348,462910,20240814,probe01
5594.1984,5594.2168,523880,523903,0.9899466,348,462910,20240814,probe01
5596.2784,5596.3096,526480,526519,0.99782574,348,462910,20240814,probe01
5597.1104,5597.1352,527520,527551,0.9890391,348,462910,20240814,probe01
5599.92,5599.9511999999995,531032,531071,0.9959387,348,462910,20240814,probe01
5600.5792,5600.6168,531856,531903,0.9954761,348,462910,20240814,probe01
5602.416,5602.524,534152,534287,0.9891086,348,462910,20240814,probe01
5605.9936,5606.012,538624,538647,0.9947959,348,462910,20240814,probe01
5611.344,5611.3944,545312,545375,0.9974136,348,462910,20240814,probe01
5616.8096,5616.8472,552144,552191,0.9966995,348,462910,20240814,probe01
5617.3152,5617.34,552776,552807,0.9841091,348,462910,20240814,probe01
5619.9776,5619.996,556104,556127,0.99489903,348,462910,20240814,probe01
5621.3344,5621.3528,557800,557823,0.9954535,348,462910,20240814,probe01
5626.9216,5626.9464,564784,564815,0.9955656,348,462910,20240814,probe01
5627.5296,5627.5608,565544,565583,0.99549234,348,462910,20240814,probe01
5630.8384,5630.8696,569680,569719,0.99086726,348,462910,20240814,probe01
5734.6336,5734.652,699424,699447,0.9823991,348,462910,20240814,probe01
5734.8512,5734.876,699696,699727,0.99029106,348,462910,20240814,probe01
5735.6896,5735.7208,700744,700783,0.9913598,348,462910,20240814,probe01
5748.4448,5748.4952,716688,716751,0.99634933,348,462910,20240814,probe01
5757.0848,5757.1224,727488,727535,0.99976623,348,462910,20240814,probe01
5757.9104,5757.948,728520,728567,0.9956977,348,462910,20240814,probe01
5764.8351999999995,5764.8664,737176,737215,0.9950567,348,462910,20240814,probe01
5820.7456,5820.7704,807064,807095,0.99340266,348,462910,20240814,probe01
5821.9872,5822.0056,808616,808639,0.9908388,348,462910,20240814,probe01
5831.5104,5831.5416,820520,820559,0.99883467,348,462910,20240814,probe01
5832.3808,5832.3992,821608,821631,0.99586236,348,462910,20240814,probe01
5851.0944,5851.1192,845000,845031,0.9938347,348,462910,20240814,probe01
5851.2608,5851.2792,845208,845231,0.99997735,348,462910,20240814,probe01
5852.5792,5852.6104,846856,846895,0.9915752,348,462910,20240814,probe01
5854.6208,5854.652,849408,849447,0.99797165,348,462910,20240814,probe01
5854.9408,5854.9848,849808,849863,0.9980219,348,462910,20240814,probe01
5857.8912,5857.9288,853496,853543,0.9972173,348,462910,20240814,probe01
5858.032,5858.0504,853672,853695,0.9978378,348,462910,20240814,probe01
5858.1344,5858.1592,853800,853831,0.9920533,348,462910,20240814,probe01
5863.024,5863.0552,859912,859951,0.9956895,348,462910,20240814,probe01
5875.9456,5875.9768,876064,876103,0.9944202,348,462910,20240814,probe01
5876.1312,5876.1624,876296,876335,0.9950404,348,462910,20240814,probe01
5877.1744,5877.1928,877600,877623,0.99091005,348,462910,20240814,probe01
5879.0112,5879.0296,879896,879919,0.9949902,348,462910,20240814,probe01
5879.5488,5879.5736,880568,880599,0.9994307,348,462910,20240814,probe01
5883.1712,5883.196,885096,885127,0.98989725,348,462910,20240814,probe01
5883.2864,5883.3304,885240,885295,0.99373746,348,462910,20240814,probe01
5884.2016,5884.2264,886384,886415,0.9958248,348,462910,20240814,probe01
5884.5408,5884.5592,886808,886831,0.9986162,348,462910,20240814,probe01
5886.4928,5886.5112,889248,889271,0.98951167,348,462910,20240814,probe01
5887.664,5887.6824,890712,890735,0.9977468,348,462910,20240814,probe01
5890.5824,5890.6136,894360,894399,0.9946292,348,462910,20240814,probe01
5894.4992,5894.5368,899256,899303,0.9877113,348,462910,20240814,probe01
5901.008,5901.0264,907392,907415,0.9928242,348,462910,20240814,probe01
5901.9232,5901.9416,908536,908559,0.9979392,348,462910,20240814,probe01
5907.6128,5907.6376,915648,915679,0.9948413,348,462910,20240814,probe01
5908.4064,5908.4248,916640,916663,0.9881536,348,462910,20240814,probe01
5916.9056,5916.924,927264,927287,0.9954046,348,462910,20240814,probe01
5919.4144,5919.4392,930400,930431,0.996608,348,462910,20240814,probe01
5928.3423999999995,5928.3672,941560,941591,0.99546784,348,462910,20240814,probe01
5931.152,5931.2152,945072,945151,0.98854584,348,462910,20240814,probe01
5931.7792,5931.8168,945856,945903,0.99820405,348,462910,20240814,probe01
5933.7888,5933.8135999999995,948368,948399,0.9927257,348,462910,20240814,probe01
5935.6064,5935.6376,950640,950679,0.99701977,348,462910,20240814,probe01
5935.8816,5935.9128,950984,951023,0.98706245,348,462910,20240814,probe01
5937.1168,5937.1352,952528,952551,0.99991095,348,462910,20240814,probe01
5939.4336,5939.4712,955424,955471,0.99705374,348,462910,20240814,probe01
5942.128,5942.1592,958792,958831,0.9952503,348,462910,20240814,probe01
5944.016,5944.0408,961152,961183,0.9939621,348,462910,20240814,probe01
5944.1504,5944.1687999999995,961320,961343,0.99688935,348,462910,20240814,probe01
5965.9616,5965.9864,988584,988615,0.98687154,348,462910,20240814,probe01
5966.3904,5966.4216,989120,989159,0.99915606,348,462910,20240814,probe01
5983.9904,5984.0088,1011120,1011143,0.9874945,348,462910,20240814,probe01
5985.0656,5985.084,1012464,1012487,0.98598325,348,462910,20240814,probe01
5993.8464,5993.8776,1023440,1023479,0.98796564,348,462910,20240814,probe01
5994.3456,5994.3832,1024064,1024111,0.9942387,348,462910,20240814,probe01
5998.3135999999995,5998.3384,1029024,1029055,0.999098,348,462910,20240814,probe01
6000.0608,6000.0792,1031208,1031231,0.9952233,348,462910,20240814,probe01
6000.7264,6000.7576,1032040,1032079,0.9967505,348,462910,20240814,probe01
6003.2864,6003.3112,1035240,1035271,0.99396825,348,462910,20240814,probe01
6005.4624,6005.5064,1037960,1038015,0.9886081,348,462910,20240814,probe01
6011.8816,6011.9064,1045984,1046015,0.99511784,348,462910,20240814,probe01
6014.7936,6014.812,1049624,1049647,0.9868791,348,462910,20240814,probe01
6016.656,6016.6936,1051952,1051999,0.99468637,348,462910,20240814,probe01
6023.7472,6023.7656,1060816,1060839,0.99277645,348,462910,20240814,probe01
6024.7648,6024.7896,1062088,1062119,0.99688834,348,462910,20240814,probe01
6024.9568,6024.9816,1062328,1062359,0.9966383,348,462910,20240814,probe01
6026.3135999999995,6026.332,1064024,1064047,0.9820759,348,462910,20240814,probe01
6029.4367999999995,6029.468,1067928,1067967,0.9909153,348,462910,20240814,probe01
6030.2752,6030.3256,1068976,1069039,0.9891187,348,462910,20240814,probe01
6032.8544,6032.8792,1072200,1072231,0.9903199,348,462910,20240814,probe01
6032.976,6033.0008,1072352,1072383,0.9982326,348,462910,20240814,probe01
6033.1424,6033.1672,1072560,1072591,0.99143714,348,462910,20240814,probe01
6035.1392,6035.1576000000005,1075056,1075079,0.9890684,348,462910,20240814,probe01
6035.4848,6035.5032,1075488,1075511,0.99289185,348,462910,20240814,probe01
6041.6416,6041.6664,1083184,1083215,0.9920655,348,462910,20240814,probe01
6043.44,6043.4776,1085432,1085479,0.9883142,348,462910,20240814,probe01
6047.3952,6047.4136,1090376,1090399,0.98928833,348,462910,20240814,probe01
6050.6912,6050.7096,1094496,1094519,0.9811125,348,462910,20240814,probe01
6054.1088,6054.14,1098768,1098807,0.98422825,348,462910,20240814,probe01
6057.1552,6057.2376,1102576,1102679,0.9951447,348,462910,20240814,probe01
6063.0624,6063.0808,1109960,1109983,0.99618137,348,462910,20240814,probe01
6064.4256,6064.4504,1111664,1111695,0.9961341,348,462910,20240814,probe01
6067.1008,6067.1256,1115008,1115039,0.98521596,348,462910,20240814,probe01
6073.4176,6073.436,1122904,1122927,0.98936564,348,462910,20240814,probe01
6075.664,6075.6824,1125712,1125735,0.9882602,348,462910,20240814,probe01
6085.8912,6085.9223999999995,1138496,1138535,0.9859431,348,462910,20240814,probe01
6086.9408,6086.9592,1139808,1139831,0.99351126,348,462910,20240814,probe01
6090.576,6090.6072,1144352,1144391,0.98907304,348,462910,20240814,probe01
6094.1216,6094.14,1148784,1148807,0.9953588,348,462910,20240814,probe01
6094.3008,6094.332,1149008,1149047,0.9944895,348,462910,20240814,probe01
6094.6784,6094.6968,1149480,1149503,0.99814,348,462910,20240814,probe01
6100.7392,6100.7576,1157056,1157079,0.9877677,348,462910,20240814,probe01
6117.7824,6117.8135999999995,1178360,1178399,0.9968466,348,462910,20240814,probe01
6124.816,6124.8408,1187152,1187183,0.992367,348,462910,20240814,probe01
6128.2016,6128.22,1191384,1191407,0.9942391,348,462910,20240814,probe01
6130.448,6130.5048,1194192,1194263,0.9909979,348,462910,20240814,probe01
6132.0864,6132.1176,1196240,1196279,0.9956253,348,462910,20240814,probe01
6135.5424,6135.5671999999995,1200560,1200591,0.997612,348,462910,20240814,probe01
6138.736,6138.7544,1204552,1204575,0.9989044,348,462910,20240814,probe01
6140.5152,6140.54,1206776,1206807,0.9971344,348,462910,20240814,probe01
6141.1168,6141.1416,1207528,1207559,0.99813455,348,462910,20240814,probe01
6141.36,6141.3912,1207832,1207871,0.9875778,348,462910,20240814,probe01
6141.8912,6141.9223999999995,1208496,1208535,0.9952905,348,462910,20240814,probe01
6143.6384,6143.6759999999995,1210680,1210727,0.9950217,348,462910,20240814,probe01
6144.7648,6144.7832,1212088,1212111,0.99791056,348,462910,20240814,probe01
6152.3616,6152.38,1221584,1221607,0.9850363,348,462910,20240814,probe01
6153.6224,6153.6472,1223160,1223191,0.99712074,348,462910,20240814,probe01
6156.2016,6156.22,1226384,1226407,0.9868199,348,462910,20240814,probe01
6159.3568,6159.3752,1230328,1230351,0.99178195,348,462910,20240814,probe01
6162.5632,6162.5944,1234336,1234375,0.9982437,348,462910,20240814,probe01
6169.4624,6169.4872,1242960,1242991,0.9950306,348,462910,20240814,probe01
6170.9984,6171.0296,1244880,1244919,0.9912163,348,462910,20240814,probe01
6171.3888,6171.4072,1245368,1245391,0.9904094,348,462910,20240814,probe01
6176.0032,6176.0216,1251136,1251159,0.9887649,348,462910,20240814,probe01
6176.24,6176.2584,1251432,1251455,0.98514,348,462910,20240814,probe01
6179.0304,6179.0552,1254920,1254951,0.99490404,348,462910,20240814,probe01
6186.4352,6186.4664,1264176,1264215,0.99610263,348,462910,20240814,probe01
6190.2624,6190.2808,1268960,1268983,0.990419,348,462910,20240814,probe01
6190.8256,6190.876,1269664,1269727,0.99292964,348,462910,20240814,probe01
6192.688,6192.7192,1271992,1272031,0.986486,348,462910,20240814,probe01
6192.9568,6192.9752,1272328,1272351,0.98692036,348,462910,20240814,probe01
6199.9136,6199.9511999999995,1281024,1281071,0.9956301,348,462910,20240814,probe01
6203.900799999999,6203.9192,1286008,1286031,0.98600113,348,462910,20240814,probe01
6205.104,6205.1416,1287512,1287559,0.9933908,348,462910,20240814,probe01
6205.5008,6205.5192,1288008,1288031,0.99728155,348,462910,20240814,probe01
6207.6064,6207.6759999999995,1290640,1290727,0.9900497,348,462910,20240814,probe01
6208.9888,6209.0072,1292368,1292391,0.9924215,348,462910,20240814,probe01
6217.0656,6217.0904,1302464,1302495,0.9928307,348,462910,20240814,probe01
6222.6016,6222.632799999999,1309384,1309423,0.99158084,348,462910,20240814,probe01
6227.216,6227.2344,1315152,1315175,0.9887081,348,462910,20240814,probe01
6231.0688,6231.0872,1319968,1319991,0.9953363,348,462910,20240814,probe01
