accuracy,position,region,n_neurons,n_trials,subject,date,probe
0.4326666666666666,30,Cortex,25,30,459601,20240409,probe00
0.37199999999999994,40,Cortex,25,30,459601,20240409,probe00
0.41333333333333333,50,Cortex,25,30,459601,20240409,probe00
0.4119999999999998,60,Cortex,25,30,459601,20240409,probe00
0.446,70,Cortex,25,30,459601,20240409,probe00
0.4446666666666666,80,Cortex,25,30,459601,20240409,probe00
0.44733333333333314,90,Cortex,25,30,459601,20240409,probe00
0.4513333333333332,100,Cortex,25,30,459601,20240409,probe00
0.4540000000000001,110,Cortex,25,30,459601,20240409,probe00
0.5186666666666665,120,Cortex,25,30,459601,20240409,probe00
0.4899999999999997,130,Cortex,25,30,459601,20240409,probe00
0.47466666666666674,140,Cortex,25,30,459601,20240409,probe00
0.49866666666666654,150,Cortex,25,30,459601,20240409,probe00
0.508,160,Cortex,25,30,459601,20240409,probe00
0.5053333333333333,170,Cortex,25,30,459601,20240409,probe00
0.4993333333333332,180,Cortex,25,30,459601,20240409,probe00
0.5093333333333334,190,Cortex,25,30,459601,20240409,probe00
0.49599999999999994,200,Cortex,25,30,459601,20240409,probe00
0.49466666666666675,210,Cortex,25,30,459601,20240409,probe00
0.4799999999999999,220,Cortex,25,30,459601,20240409,probe00
0.4433333333333333,230,Cortex,25,30,459601,20240409,probe00
0.4086666666666666,240,Cortex,25,30,459601,20240409,probe00
0.38866666666666666,250,Cortex,25,30,459601,20240409,probe00
0.406,260,Cortex,25,30,459601,20240409,probe00
0.402,270,Cortex,25,30,459601,20240409,probe00
0.38933333333333336,280,Cortex,25,30,459601,20240409,probe00
0.37066666666666687,290,Cortex,25,30,459601,20240409,probe00
0.38600000000000007,300,Cortex,25,30,459601,20240409,probe00
0.3820000000000001,310,Cortex,25,30,459601,20240409,probe00
0.41800000000000004,320,Cortex,25,30,459601,20240409,probe00
0.4193333333333333,330,Cortex,25,30,459601,20240409,probe00
0.45466666666666666,340,Cortex,25,30,459601,20240409,probe00
0.4519999999999998,350,Cortex,25,30,459601,20240409,probe00
0.4180000000000001,360,Cortex,25,30,459601,20240409,probe00
0.4360000000000001,370,Cortex,25,30,459601,20240409,probe00
0.4273333333333334,380,Cortex,25,30,459601,20240409,probe00
0.426,390,Cortex,25,30,459601,20240409,probe00
0.4506666666666667,400,Cortex,25,30,459601,20240409,probe00
0.4313333333333332,410,Cortex,25,30,459601,20240409,probe00
0.43000000000000005,420,Cortex,25,30,459601,20240409,probe00
0.45733333333333337,430,Cortex,25,30,459601,20240409,probe00
0.44933333333333336,440,Cortex,25,30,459601,20240409,probe00
0.4526666666666666,450,Cortex,25,30,459601,20240409,probe00
0.4959999999999999,460,Cortex,25,30,459601,20240409,probe00
0.49666666666666665,470,Cortex,25,30,459601,20240409,probe00
0.5486666666666667,480,Cortex,25,30,459601,20240409,probe00
0.5566666666666668,490,Cortex,25,30,459601,20240409,probe00
0.5920000000000001,500,Cortex,25,30,459601,20240409,probe00
0.6353333333333334,510,Cortex,25,30,459601,20240409,probe00
0.6513333333333334,520,Cortex,25,30,459601,20240409,probe00
0.7140000000000001,530,Cortex,25,30,459601,20240409,probe00
0.7353333333333335,540,Cortex,25,30,459601,20240409,probe00
0.7279999999999999,550,Cortex,25,30,459601,20240409,probe00
0.7380000000000001,560,Cortex,25,30,459601,20240409,probe00
0.7253333333333333,570,Cortex,25,30,459601,20240409,probe00
0.7226666666666667,580,Cortex,25,30,459601,20240409,probe00
0.7133333333333334,590,Cortex,25,30,459601,20240409,probe00
0.6673333333333333,600,Cortex,25,30,459601,20240409,probe00
0.6673333333333333,610,Cortex,25,30,459601,20240409,probe00
0.6346666666666667,620,Cortex,25,30,459601,20240409,probe00
0.6546666666666668,630,Cortex,25,30,459601,20240409,probe00
0.5866666666666667,640,Cortex,25,30,459601,20240409,probe00
0.5713333333333334,650,Cortex,25,30,459601,20240409,probe00
0.5553333333333333,660,Cortex,25,30,459601,20240409,probe00
0.4953333333333334,670,Cortex,25,30,459601,20240409,probe00
0.46933333333333316,680,Cortex,25,30,459601,20240409,probe00
0.4666666666666666,690,Cortex,25,30,459601,20240409,probe00
0.4533333333333333,700,Cortex,25,30,459601,20240409,probe00
0.43066666666666653,710,Cortex,25,30,459601,20240409,probe00
0.4539999999999999,720,Cortex,25,30,459601,20240409,probe00
0.4473333333333334,730,Cortex,25,30,459601,20240409,probe00
0.46,740,Cortex,25,30,459601,20240409,probe00
0.43266666666666653,750,Cortex,25,30,459601,20240409,probe00
0.4673333333333333,760,Cortex,25,30,459601,20240409,probe00
0.4880000000000001,770,Cortex,25,30,459601,20240409,probe00
0.4973333333333334,780,Cortex,25,30,459601,20240409,probe00
0.4426666666666668,790,Cortex,25,30,459601,20240409,probe00
0.444,800,Cortex,25,30,459601,20240409,probe00
0.47800000000000004,810,Cortex,25,30,459601,20240409,probe00
0.44066666666666665,820,Cortex,25,30,459601,20240409,probe00
0.45,830,Cortex,25,30,459601,20240409,probe00
0.4759999999999998,840,Cortex,25,30,459601,20240409,probe00
0.48466666666666647,850,Cortex,25,30,459601,20240409,probe00
0.5066666666666666,860,Cortex,25,30,459601,20240409,probe00
0.4933333333333334,870,Cortex,25,30,459601,20240409,probe00
0.4866666666666666,880,Cortex,25,30,459601,20240409,probe00
0.4746666666666667,890,Cortex,25,30,459601,20240409,probe00
0.4513333333333335,900,Cortex,25,30,459601,20240409,probe00
0.456,910,Cortex,25,30,459601,20240409,probe00
0.4539999999999999,920,Cortex,25,30,459601,20240409,probe00
0.4366666666666665,930,Cortex,25,30,459601,20240409,probe00
0.45666666666666655,940,Cortex,25,30,459601,20240409,probe00
0.466,950,Cortex,25,30,459601,20240409,probe00
0.5199999999999999,960,Cortex,25,30,459601,20240409,probe00
0.5166666666666666,970,Cortex,25,30,459601,20240409,probe00
0.4886666666666666,980,Cortex,25,30,459601,20240409,probe00
0.4986666666666666,990,Cortex,25,30,459601,20240409,probe00
0.5279999999999998,1000,Cortex,25,30,459601,20240409,probe00
0.5046666666666666,1010,Cortex,25,30,459601,20240409,probe00
0.4793333333333335,1020,Cortex,25,30,459601,20240409,probe00
0.5573333333333335,1030,Cortex,25,30,459601,20240409,probe00
0.5819999999999999,1040,Cortex,25,30,459601,20240409,probe00
0.5519999999999999,1050,Cortex,25,30,459601,20240409,probe00
0.5339999999999998,1060,Cortex,25,30,459601,20240409,probe00
0.5553333333333333,1070,Cortex,25,30,459601,20240409,probe00
0.5473333333333332,1080,Cortex,25,30,459601,20240409,probe00
0.5399999999999998,1090,Cortex,25,30,459601,20240409,probe00
0.5126666666666665,1100,Cortex,25,30,459601,20240409,probe00
0.49666666666666665,1110,Cortex,25,30,459601,20240409,probe00
0.4739999999999999,1120,Cortex,25,30,459601,20240409,probe00
0.42733333333333334,1130,Cortex,25,30,459601,20240409,probe00
0.43799999999999994,1140,Cortex,25,30,459601,20240409,probe00
0.442,1150,Cortex,25,30,459601,20240409,probe00
0.40533333333333327,1160,Cortex,25,30,459601,20240409,probe00
0.4273333333333333,1170,Cortex,25,30,459601,20240409,probe00
0.41199999999999987,1180,Cortex,25,30,459601,20240409,probe00
0.39399999999999996,1190,Cortex,25,30,459601,20240409,probe00
0.42133333333333334,1200,Cortex,25,30,459601,20240409,probe00
0.4006666666666666,1210,Cortex,25,30,459601,20240409,probe00
0.3986666666666667,1220,Cortex,25,30,459601,20240409,probe00
0.3993333333333332,1230,Cortex,25,30,459601,20240409,probe00
0.43200000000000005,1240,Cortex,25,30,459601,20240409,probe00
0.41599999999999987,1250,Cortex,25,30,459601,20240409,probe00
0.41266666666666657,1260,Cortex,25,30,459601,20240409,probe00
0.4059999999999999,1270,Cortex,25,30,459601,20240409,probe00
