accuracy,position,region,n_neurons,n_trials,subject,date,probe
0.3406666666666668,25,Cortex,25,30,459601,20240409,probe00
0.4133333333333335,35,Cortex,25,30,459601,20240409,probe00
0.39866666666666684,45,Cortex,25,30,459601,20240409,probe00
0.4886666666666667,55,Cortex,25,30,459601,20240409,probe00
0.496,65,Cortex,25,30,459601,20240409,probe00
0.4813333333333333,75,Cortex,25,30,459601,20240409,probe00
0.48466666666666663,85,Cortex,25,30,459601,20240409,probe00
0.4786666666666666,95,Cortex,25,30,459601,20240409,probe00
0.48533333333333334,105,Cortex,25,30,459601,20240409,probe00
0.46266666666666656,115,Cortex,25,30,459601,20240409,probe00
0.5073333333333333,125,Cortex,25,30,459601,20240409,probe00
0.49333333333333335,135,Cortex,25,30,459601,20240409,probe00
0.5366666666666666,145,Cortex,25,30,459601,20240409,probe00
0.6320000000000001,155,Cortex,25,30,459601,20240409,probe00
0.5940000000000001,165,Cortex,25,30,459601,20240409,probe00
0.6353333333333334,175,Cortex,25,30,459601,20240409,probe00
0.6259999999999999,185,Cortex,25,30,459601,20240409,probe00
0.5880000000000001,195,Cortex,25,30,459601,20240409,probe00
0.6073333333333334,205,Cortex,25,30,459601,20240409,probe00
0.5413333333333333,215,Cortex,25,30,459601,20240409,probe00
0.5166666666666666,225,Cortex,25,30,459601,20240409,probe00
0.5666666666666668,235,Cortex,25,30,459601,20240409,probe00
0.5439999999999999,245,Cortex,25,30,459601,20240409,probe00
0.4739999999999999,255,Cortex,25,30,459601,20240409,probe00
0.4720000000000001,265,Cortex,25,30,459601,20240409,probe00
0.4066666666666665,275,Cortex,25,30,459601,20240409,probe00
0.3606666666666667,285,Cortex,25,30,459601,20240409,probe00
0.3973333333333333,295,Cortex,25,30,459601,20240409,probe00
0.41200000000000003,305,Cortex,25,30,459601,20240409,probe00
0.424,315,Cortex,25,30,459601,20240409,probe00
0.39799999999999996,325,Cortex,25,30,459601,20240409,probe00
0.40266666666666673,335,Cortex,25,30,459601,20240409,probe00
0.3906666666666666,345,Cortex,25,30,459601,20240409,probe00
0.3886666666666668,355,Cortex,25,30,459601,20240409,probe00
