,r_goal,r_goal_baseline,r_distractor,r_distractor_baseline,time,region_1,region_2,region_pair,subject,date
18,0.01745906642356541,0.009144025571678578,-0.004741840710767117,9.954765709309452e-05,-0.8150000000000001,ENT,PERI,ENT-PERI,459601,20240411
19,0.01724588950653993,0.008930848654653096,-0.0048547752538037545,-1.3386885943543134e-05,-0.805,ENT,PERI,ENT-PERI,459601,20240411
20,0.016126723742468492,0.007811682890581659,-0.004749512662871474,9.187570498873747e-05,-0.795,ENT,PERI,ENT-PERI,459601,20240411
21,0.014759010456497483,0.0064439696046106505,-0.004729973176905122,0.00011141519095508954,-0.785,ENT,PERI,ENT-PERI,459601,20240411
22,0.014699194544916474,0.006384153693029641,-0.005397518529628844,-0.0005561301617686325,-0.775,ENT,PERI,ENT-PERI,459601,20240411
23,0.016829543767802574,0.008514502915915741,-0.00708389777736558,-0.002242509409505369,-0.765,ENT,PERI,ENT-PERI,459601,20240411
24,0.019149611676501015,0.010834570824614182,-0.006766531566618453,-0.0019251431987582415,-0.755,ENT,PERI,ENT-PERI,459601,20240411
25,0.021471837552595047,0.013156796700708214,-0.006421509976592194,-0.0015801216087319827,-0.745,ENT,PERI,ENT-PERI,459601,20240411
26,0.021753648167361413,0.01343860731547458,-0.006662134067231427,-0.0018207456993712158,-0.735,ENT,PERI,ENT-PERI,459601,20240411
27,0.020229029717372556,0.011913988865485723,-0.005720024133498136,-0.0008786357656379246,-0.725,ENT,PERI,ENT-PERI,459601,20240411
28,0.017915001853731998,0.009599961001845165,-0.0037930989232850872,0.001048289444575124,-0.715,ENT,PERI,ENT-PERI,459601,20240411
29,0.014299586499314405,0.0059845456474275725,-0.0023390709666368105,0.002502317401223401,-0.7050000000000001,ENT,PERI,ENT-PERI,459601,20240411
30,0.010731063577528,0.0024160227256411673,-0.0028592456731054215,0.00198214269475479,-0.6950000000000001,ENT,PERI,ENT-PERI,459601,20240411
31,0.008709295352225649,0.00039425450033881565,-0.005829650113221758,-0.0009882617453615466,-0.685,ENT,PERI,ENT-PERI,459601,20240411
32,0.007644178540413621,-0.0006708623114732122,-0.009859985048858325,-0.005018596680998114,-0.675,ENT,PERI,ENT-PERI,459601,20240411
33,0.0076447518277954155,-0.0006702890240914174,-0.012885567556222596,-0.008044179188362385,-0.665,ENT,PERI,ENT-PERI,459601,20240411
34,0.008552210705912798,0.00023716985402596515,-0.014601207608986784,-0.009759819241126573,-0.655,ENT,PERI,ENT-PERI,459601,20240411
35,0.009725003621438811,0.0014099627695519784,-0.015543895272372705,-0.010702506904512493,-0.645,ENT,PERI,ENT-PERI,459601,20240411
36,0.012369968402477553,0.00405492755059072,-0.016021608204631655,-0.011180219836771444,-0.635,ENT,PERI,ENT-PERI,459601,20240411
37,0.01651918696936858,0.008204146117481747,-0.01673286486329333,-0.011891476495433118,-0.625,ENT,PERI,ENT-PERI,459601,20240411
38,0.020200511609493627,0.011885470757606794,-0.017255418483901264,-0.012414030116041053,-0.615,ENT,PERI,ENT-PERI,459601,20240411
39,0.024326649865718204,0.01601160901383137,-0.016240731042773585,-0.011399342674913373,-0.605,ENT,PERI,ENT-PERI,459601,20240411
40,0.027238196695660154,0.01892315584377332,-0.016050188605157542,-0.01120880023729733,-0.595,ENT,PERI,ENT-PERI,459601,20240411
41,0.024554779930034746,0.016239739078147915,-0.014274261679708335,-0.009432873311848123,-0.585,ENT,PERI,ENT-PERI,459601,20240411
42,0.016103740345179526,0.007788699493292693,-0.011803149622957402,-0.00696176125509719,-0.575,ENT,PERI,ENT-PERI,459601,20240411
43,0.013747853535702662,0.005432812683815829,-0.008279924012149541,-0.0034385356442893297,-0.5650000000000001,ENT,PERI,ENT-PERI,459601,20240411
44,0.011636662888059998,0.003321622036173165,-0.007160608746842105,-0.002319220378981894,-0.555,ENT,PERI,ENT-PERI,459601,20240411
45,0.01057245916535968,0.0022574183134728473,-0.0072057868303554585,-0.002364398462495247,-0.545,ENT,PERI,ENT-PERI,459601,20240411
46,0.009238970259686556,0.0009239294077997232,-0.0075042004895816946,-0.0026628121217214832,-0.535,ENT,PERI,ENT-PERI,459601,20240411
47,0.006781820677918705,-0.0015332201739681282,-0.006896982143248613,-0.0020555937753884016,-0.525,ENT,PERI,ENT-PERI,459601,20240411
48,0.004039805357084945,-0.0042752354948018875,-0.007000387397225996,-0.002158999029365785,-0.515,ENT,PERI,ENT-PERI,459601,20240411
49,0.0018893255321892493,-0.006425715319697584,-0.007479955616572215,-0.0026385672487120038,-0.505,ENT,PERI,ENT-PERI,459601,20240411
50,0.0013464183944997595,-0.006968622457387073,-0.00985309347016196,-0.005011705102301749,-0.495,ENT,PERI,ENT-PERI,459601,20240411
51,0.0012646174050787095,-0.007050423446808124,-0.01169293723108202,-0.006851548863221809,-0.485,ENT,PERI,ENT-PERI,459601,20240411
52,0.0011171687608603153,-0.007197872091026517,-0.013323069336447342,-0.00848168096858713,-0.475,ENT,PERI,ENT-PERI,459601,20240411
53,0.001251622593029945,-0.0070634182588568874,-0.014794660212821017,-0.009953271844960806,-0.465,ENT,PERI,ENT-PERI,459601,20240411
54,0.0017080744541422214,-0.006606966397744611,-0.0161462755339144,-0.011304887166054189,-0.455,ENT,PERI,ENT-PERI,459601,20240411
55,0.0010348784423087581,-0.007280162409578074,-0.017699694061610698,-0.012858305693750486,-0.445,ENT,PERI,ENT-PERI,459601,20240411
56,0.0013183690194037067,-0.006996671832483126,-0.020011494144337703,-0.015170105776477491,-0.435,ENT,PERI,ENT-PERI,459601,20240411
57,0.0027392759159123848,-0.005575764935974448,-0.020717780554378812,-0.015876392186518602,-0.425,ENT,PERI,ENT-PERI,459601,20240411
58,0.005304234651212926,-0.0030108062006739067,-0.01985400438593702,-0.015012616018076809,-0.41500000000000004,ENT,PERI,ENT-PERI,459601,20240411
59,0.0067509292271643664,-0.0015641116247224664,-0.017240898942941858,-0.012399510575081646,-0.405,ENT,PERI,ENT-PERI,459601,20240411
60,0.006365628620479197,-0.0019494122314076363,-0.01371400382164745,-0.008872615453787239,-0.395,ENT,PERI,ENT-PERI,459601,20240411
61,0.004306465413987787,-0.0040085754378990455,-0.01040841119415946,-0.005567022826299249,-0.385,ENT,PERI,ENT-PERI,459601,20240411
62,0.002085420585225058,-0.006229620266661775,-0.005751961202189019,-0.0009105728343288075,-0.375,ENT,PERI,ENT-PERI,459601,20240411
63,-0.001183502580395594,-0.009498543432282427,-0.0028321770284211603,0.002009211339439051,-0.365,ENT,PERI,ENT-PERI,459601,20240411
64,-0.0032714245285454264,-0.01158646538043226,-0.001434267896137257,0.0034071204717229546,-0.355,ENT,PERI,ENT-PERI,459601,20240411
65,-0.0046440139413429895,-0.012959054793229823,-0.0009764245028246242,0.0038649638650355873,-0.34500000000000003,ENT,PERI,ENT-PERI,459601,20240411
66,-0.00672741248472811,-0.015042453336614943,-0.0015745114328209625,0.003266876935039249,-0.335,ENT,PERI,ENT-PERI,459601,20240411
67,-0.007998076110423616,-0.01631311696231045,-0.003057928371298644,0.0017834599965615675,-0.325,ENT,PERI,ENT-PERI,459601,20240411
68,-0.008338880576279989,-0.016653921428166824,-0.0036404781763128505,0.0012009101915473608,-0.315,ENT,PERI,ENT-PERI,459601,20240411
69,-0.006149264575896313,-0.014464305427783146,-0.003919863355434271,0.0009215250124259399,-0.305,ENT,PERI,ENT-PERI,459601,20240411
70,-0.0028780449913027775,-0.01119308584318961,-0.0018880053441500267,0.0029533830237101844,-0.295,ENT,PERI,ENT-PERI,459601,20240411
71,-0.0003234821252066402,-0.008638522977093473,-0.0004218336593056888,0.004419554708554522,-0.28500000000000003,ENT,PERI,ENT-PERI,459601,20240411
72,-0.0006714669163563096,-0.008986507768243142,0.0003845714553029503,0.005225959823163161,-0.275,ENT,PERI,ENT-PERI,459601,20240411
73,-0.0026839322296444905,-0.010998973081531324,0.0011341044021710076,0.005975492770031219,-0.265,ENT,PERI,ENT-PERI,459601,20240411
74,-0.004869983527320358,-0.01318502437920719,-0.00036341119145616826,0.0044779771764040435,-0.255,ENT,PERI,ENT-PERI,459601,20240411
75,-0.006858292438146703,-0.015173333290033536,0.0008640009253037549,0.005705389293163966,-0.245,ENT,PERI,ENT-PERI,459601,20240411
76,-0.008170205330828066,-0.0164852461827149,0.0005949619081791752,0.005436350276039386,-0.235,ENT,PERI,ENT-PERI,459601,20240411
77,-0.009729074214117853,-0.018044115066004687,-0.00012120718652259084,0.004720181181337621,-0.225,ENT,PERI,ENT-PERI,459601,20240411
78,-0.010967175879291047,-0.01928221673117788,-0.00045601405264169485,0.004385374315218516,-0.215,ENT,PERI,ENT-PERI,459601,20240411
79,-0.011705627741235567,-0.0200206685931224,-1.333333675806471e-05,0.004828055031102146,-0.20500000000000002,ENT,PERI,ENT-PERI,459601,20240411
80,-0.011019685055856297,-0.019334725907743128,0.0009210078402240862,0.0057623962080842975,-0.195,ENT,PERI,ENT-PERI,459601,20240411
81,-0.0076025022806162044,-0.015917543132503036,0.0011497650442402376,0.005991153412100449,-0.185,ENT,PERI,ENT-PERI,459601,20240411
82,0.0006428482595694952,-0.007672192592317338,0.0012526935319371847,0.006094081899797396,-0.175,ENT,PERI,ENT-PERI,459601,20240411
83,0.006992178365416599,-0.001322862486470234,0.0007218173886483756,0.0055632057565085866,-0.165,ENT,PERI,ENT-PERI,459601,20240411
84,0.008940583360293268,0.0006255425084064348,-0.0008117371119348841,0.004029651255925327,-0.155,ENT,PERI,ENT-PERI,459601,20240411
85,0.010125748384817194,0.0018107075329303612,-0.0012126872938631903,0.003628701073997021,-0.14500000000000002,ENT,PERI,ENT-PERI,459601,20240411
86,0.009636475656205729,0.001321434804318896,-0.00024980866550613964,0.004591579702354072,-0.135,ENT,PERI,ENT-PERI,459601,20240411
87,0.00864574808647798,0.0003307072345911464,0.0019711682316506107,0.006812556599510822,-0.125,ENT,PERI,ENT-PERI,459601,20240411
88,0.008195326500445865,-0.00011971435144096827,0.004509054732191745,0.009350443100051956,-0.11499999999999999,ENT,PERI,ENT-PERI,459601,20240411
89,0.008909784395304371,0.0005947435434175384,0.004473580201718267,0.009314968569578478,-0.10500000000000001,ENT,PERI,ENT-PERI,459601,20240411
90,0.010246425885316454,0.001931385033429621,0.0037589806873360183,0.00860036905519623,-0.095,ENT,PERI,ENT-PERI,459601,20240411
91,0.012839835438689775,0.004524794586802942,0.0030520170451501572,0.007893405413010368,-0.08499999999999999,ENT,PERI,ENT-PERI,459601,20240411
92,0.01480901324499449,0.0064939723931076564,0.001621559361621871,0.0064629477294820825,-0.07500000000000001,ENT,PERI,ENT-PERI,459601,20240411
93,0.015835132073366193,0.0075200912214793605,-0.0023518188162574387,0.0024895695516027726,-0.065,ENT,PERI,ENT-PERI,459601,20240411
94,0.01565849986164709,0.007343459009760257,-0.005203251726856893,-0.0003618633589966818,-0.055,ENT,PERI,ENT-PERI,459601,20240411
95,0.015955261314979225,0.007640220463092392,-0.006363824493741103,-0.001522436125880892,-0.045,ENT,PERI,ENT-PERI,459601,20240411
96,0.015397199856101317,0.007082159004214484,-0.005762425849797551,-0.0009210374819373394,-0.035,ENT,PERI,ENT-PERI,459601,20240411
97,0.013260911403688036,0.0049458705518012035,-0.004089552127142846,0.000751836240717365,-0.025,ENT,PERI,ENT-PERI,459601,20240411
98,0.010499203797508613,0.0021841629456217804,-0.002740414562531628,0.0021009738053285832,-0.015,ENT,PERI,ENT-PERI,459601,20240411
99,0.015292415988614692,0.006977375136727859,-0.001949320088670934,0.0028920682791892774,-0.005,ENT,PERI,ENT-PERI,459601,20240411
100,0.01615044669262779,0.007835405840740958,-0.0008469418887379805,0.003994446479122231,0.005,ENT,PERI,ENT-PERI,459601,20240411
101,0.016918521131893495,0.008603480280006662,-0.0015986374006491623,0.003242750967211049,0.015,ENT,PERI,ENT-PERI,459601,20240411
102,0.018315419284545813,0.01000037843265898,0.0011676409537336723,0.006009029321593883,0.025,ENT,PERI,ENT-PERI,459601,20240411
103,0.01814163828562577,0.009826597433738938,-0.0027182466900210634,0.002123141677839148,0.035,ENT,PERI,ENT-PERI,459601,20240411
104,0.016486919928975743,0.00817187907708891,-0.004609628196016445,0.0002317601718437659,0.045,ENT,PERI,ENT-PERI,459601,20240411
105,0.014784827453331336,0.0064697866014445035,-0.005191506971232162,-0.00035011860337195045,0.055,ENT,PERI,ENT-PERI,459601,20240411
106,0.012600053962606383,0.0042850131107195506,-0.004604572378720612,0.00023681598913959968,0.065,ENT,PERI,ENT-PERI,459601,20240411
107,0.01047536698691335,0.0021603261350265166,-0.0024845313354656083,0.002356857032394603,0.07500000000000001,ENT,PERI,ENT-PERI,459601,20240411
108,0.007972596076498781,-0.0003424447753880514,0.0007340328326317574,0.005575421200491969,0.08499999999999999,ENT,PERI,ENT-PERI,459601,20240411
109,0.005767196315948712,-0.0025478445359381208,0.004126421155036876,0.008967809522897087,0.095,ENT,PERI,ENT-PERI,459601,20240411
110,0.005008249274311805,-0.0033067915775750276,0.008324213972507816,0.013165602340368027,0.10500000000000001,ENT,PERI,ENT-PERI,459601,20240411
111,0.004505051791177084,-0.0038099890607097486,0.012875115428783354,0.017716503796643565,0.11499999999999999,ENT,PERI,ENT-PERI,459601,20240411
112,0.0037513780655477197,-0.004563662786339113,0.01697570026099234,0.021817088628852552,0.125,ENT,PERI,ENT-PERI,459601,20240411
113,0.0032828497083083052,-0.005032191143578528,0.016600658774434136,0.02144204714229435,0.135,ENT,PERI,ENT-PERI,459601,20240411
114,0.0020929409610888298,-0.006222099890798003,0.015574020307542765,0.020415408675402976,0.14500000000000002,ENT,PERI,ENT-PERI,459601,20240411
115,0.0001958255130416923,-0.00811921533884514,0.014943208645602021,0.019784597013462232,0.155,ENT,PERI,ENT-PERI,459601,20240411
116,-0.0019370467031437875,-0.01025208755503062,0.013568447432628087,0.0184098358004883,0.165,ENT,PERI,ENT-PERI,459601,20240411
117,-0.0026073990614358736,-0.010922439913322706,0.012794851024992471,0.017636239392852682,0.175,ENT,PERI,ENT-PERI,459601,20240411
118,-0.001910188082629395,-0.010225228934516228,0.013251789790580868,0.01809317815844108,0.185,ENT,PERI,ENT-PERI,459601,20240411
119,-6.104374379022375e-05,-0.008376084595677057,0.013008784976843955,0.017850173344704165,0.195,ENT,PERI,ENT-PERI,459601,20240411
120,0.002776899667799878,-0.005538141184086955,0.011478469680971645,0.016319858048831855,0.20500000000000002,ENT,PERI,ENT-PERI,459601,20240411
121,0.004786882664094372,-0.0035281581877924613,0.009598363913536865,0.014439752281397076,0.215,ENT,PERI,ENT-PERI,459601,20240411
122,0.006078672694307858,-0.002236368157578975,0.00788588168877328,0.012727270056633492,0.225,ENT,PERI,ENT-PERI,459601,20240411
123,0.0059362608187896095,-0.0023787800330972234,0.006499954724567349,0.01134134309242756,0.235,ENT,PERI,ENT-PERI,459601,20240411
124,0.004233326949997912,-0.004081713901888921,0.00585614525309196,0.01069753362095217,0.245,ENT,PERI,ENT-PERI,459601,20240411
125,0.0019481462782019335,-0.0063668945736849,0.005729015811000391,0.010570404178860602,0.255,ENT,PERI,ENT-PERI,459601,20240411
126,-0.0019586638996592813,-0.010273704751546115,0.008487001970773426,0.013328390338633637,0.265,ENT,PERI,ENT-PERI,459601,20240411
127,-0.0035984108256733476,-0.01191345167756018,0.012246155732713633,0.017087544100573844,0.275,ENT,PERI,ENT-PERI,459601,20240411
128,-0.00299602928466245,-0.011311070136549283,0.01887015921922284,0.02371154758708305,0.28500000000000003,ENT,PERI,ENT-PERI,459601,20240411
129,-0.002377092363557119,-0.010692133215443952,0.0235209201559997,0.02836230852385991,0.295,ENT,PERI,ENT-PERI,459601,20240411
130,-0.0019334130789198027,-0.010248453930806636,0.025045021565923947,0.029886409933784157,0.305,ENT,PERI,ENT-PERI,459601,20240411
131,-0.000816881127616042,-0.009131921979502874,0.023929867821892936,0.028771256189753146,0.315,ENT,PERI,ENT-PERI,459601,20240411
132,0.0009752005755443107,-0.007339840276342522,0.021266443661298238,0.02610783202915845,0.325,ENT,PERI,ENT-PERI,459601,20240411
133,0.002728434736850514,-0.005586606115036319,0.01823166033697103,0.02307304870483124,0.335,ENT,PERI,ENT-PERI,459601,20240411
134,0.002970295426541495,-0.0053447454253453385,0.015847351896240574,0.020688740264100787,0.34500000000000003,ENT,PERI,ENT-PERI,459601,20240411
135,0.002527605845701111,-0.005787435006185722,0.01466943791476932,0.019510826282629533,0.355,ENT,PERI,ENT-PERI,459601,20240411
136,0.0009718183477300135,-0.0073432225041568195,0.01592552522293812,0.020766913590798332,0.365,ENT,PERI,ENT-PERI,459601,20240411
137,-0.001138197390747245,-0.009453238242634079,0.015856132369458893,0.020697520737319106,0.375,ENT,PERI,ENT-PERI,459601,20240411
138,-0.0009399627034858564,-0.00925500355537269,0.01638173438198995,0.021223122749850158,0.385,ENT,PERI,ENT-PERI,459601,20240411
139,-6.481812923221398e-05,-0.008379858981119048,0.016238955794270763,0.021080344162130976,0.395,ENT,PERI,ENT-PERI,459601,20240411
140,0.0020081660345849287,-0.006306874817301904,0.015385398521000671,0.020226786888860884,0.405,ENT,PERI,ENT-PERI,459601,20240411
141,0.005630397101536391,-0.002684643750350442,0.014091211684645303,0.018932600052505515,0.41500000000000004,ENT,PERI,ENT-PERI,459601,20240411
142,0.006257765024362362,-0.0020572758275244707,0.012487605210339299,0.01732899357819951,0.425,ENT,PERI,ENT-PERI,459601,20240411
143,0.007799764389557735,-0.000515276462329098,0.01089230519737986,0.01573369356524007,0.435,ENT,PERI,ENT-PERI,459601,20240411
144,0.007886214580561277,-0.000428826271325556,0.007622887497103799,0.01246427586496401,0.445,ENT,PERI,ENT-PERI,459601,20240411
145,0.006660297768641555,-0.001654743083245278,0.003372217064137358,0.008213605431997568,0.455,ENT,PERI,ENT-PERI,459601,20240411
146,0.0035188259484430465,-0.004796214903443787,0.0025054854086452062,0.0073468737765054175,0.465,ENT,PERI,ENT-PERI,459601,20240411
147,0.00016993379029823033,-0.008145107061588603,0.0009397601727165818,0.005781148540576793,0.475,ENT,PERI,ENT-PERI,459601,20240411
148,-0.001866065185257676,-0.010181106037144508,0.0003045252766602759,0.0051459136445204876,0.485,ENT,PERI,ENT-PERI,459601,20240411
149,-0.003709856708973866,-0.012024897560860698,0.000301817665993435,0.0051432060338536464,0.495,ENT,PERI,ENT-PERI,459601,20240411
150,-0.003994019857241187,-0.01230906070912802,-0.000365749363640248,0.004475639004219963,0.505,ENT,PERI,ENT-PERI,459601,20240411
151,-0.0034651318351747217,-0.011780172687061555,0.0005165265555751849,0.005357914923435396,0.515,ENT,PERI,ENT-PERI,459601,20240411
152,-0.002367676519669842,-0.010682717371556676,0.0015082513181581836,0.006349639686018395,0.525,ENT,PERI,ENT-PERI,459601,20240411
153,-0.003551930839959491,-0.011866971691846324,0.0032435260368336234,0.008084914404693834,0.535,ENT,PERI,ENT-PERI,459601,20240411
154,-0.0045327794827379276,-0.012847820334624761,0.004255418604627328,0.009096806972487539,0.545,ENT,PERI,ENT-PERI,459601,20240411
155,-0.003567612304875798,-0.01188265315676263,0.00433139383779829,0.009172782205658501,0.555,ENT,PERI,ENT-PERI,459601,20240411
156,-0.0017805210505415833,-0.010095561902428416,0.004675996833326515,0.009517385201186727,0.5650000000000001,ENT,PERI,ENT-PERI,459601,20240411
157,4.830675362978779e-05,-0.008266734098257044,0.005653853085628671,0.010495241453488883,0.575,ENT,PERI,ENT-PERI,459601,20240411
158,0.0012145939623350523,-0.007100446889551781,0.0059444562857903695,0.010785844653650581,0.585,ENT,PERI,ENT-PERI,459601,20240411
159,0.003695667608392519,-0.0046193732434943145,0.002410085179438192,0.007251473547298403,0.595,ENT,PERI,ENT-PERI,459601,20240411
160,0.007335596702149824,-0.0009794441497370087,-0.00026825687236892794,0.004573131495491284,0.605,ENT,PERI,ENT-PERI,459601,20240411
161,0.009975895370947686,0.0016608545190608531,-0.001826751420910526,0.0030146369469496856,0.615,ENT,PERI,ENT-PERI,459601,20240411
162,0.011793562838169028,0.003478521986282195,-0.0021399779468829617,0.0027014104209772496,0.625,ENT,PERI,ENT-PERI,459601,20240411
163,0.014057634193130858,0.005742593341244025,0.0006388694994290824,0.005480257867289294,0.635,ENT,PERI,ENT-PERI,459601,20240411
164,0.014966029082259174,0.006650988230372341,0.003822609555241069,0.00866399792310128,0.645,ENT,PERI,ENT-PERI,459601,20240411
165,0.014128183802405752,0.005813142950518919,0.004778527750401935,0.009619916118262146,0.655,ENT,PERI,ENT-PERI,459601,20240411
166,0.011076274446843436,0.002761233594956603,0.004063229014012848,0.00890461738187306,0.665,ENT,PERI,ENT-PERI,459601,20240411
167,0.00843437830350512,0.00011933745161828678,0.0034565015989936696,0.008297889966853881,0.675,ENT,PERI,ENT-PERI,459601,20240411
168,0.006708546399646905,-0.0016064944522399278,0.0033287744281660083,0.008170162796026219,0.685,ENT,PERI,ENT-PERI,459601,20240411
169,0.005451107896980406,-0.002863932954906427,0.0038341912125647256,0.008675579580424937,0.6950000000000001,ENT,PERI,ENT-PERI,459601,20240411
170,0.004626694394935388,-0.003688346456951445,0.004067524423596617,0.008908912791456829,0.7050000000000001,ENT,PERI,ENT-PERI,459601,20240411
171,0.0037617128395671636,-0.004553328012319669,0.0021951122222241006,0.007036500590084312,0.715,ENT,PERI,ENT-PERI,459601,20240411
172,0.004102909353661042,-0.0042121314982257905,-0.0021425561412954657,0.0026988322265647457,0.725,ENT,PERI,ENT-PERI,459601,20240411
173,0.005161906640400149,-0.003153134211486684,-0.003911667525129116,0.0009297208427310952,0.735,ENT,PERI,ENT-PERI,459601,20240411
174,0.0065760646031944115,-0.0017389762486924214,-0.0042113259770206355,0.0006300623908395758,0.745,ENT,PERI,ENT-PERI,459601,20240411
175,0.007874090487954417,-0.00044095036393241617,-0.003476637316667482,0.0013647510511927293,0.755,ENT,PERI,ENT-PERI,459601,20240411
176,0.007708832230537206,-0.0006062086213496267,-0.0017270504801360895,0.0031143378877241217,0.765,ENT,PERI,ENT-PERI,459601,20240411
177,0.007580713320011327,-0.0007343275318755062,-0.000806150670105799,0.004035237697754412,0.775,ENT,PERI,ENT-PERI,459601,20240411
178,0.0066710469443209295,-0.0016439939075659033,-0.0007061951081619766,0.004135193259698235,0.785,ENT,PERI,ENT-PERI,459601,20240411
179,0.00495528428425792,-0.003359756567628913,-0.0008826370651403421,0.003958751302719869,0.795,ENT,PERI,ENT-PERI,459601,20240411
180,0.0028370916018273817,-0.005477949250059452,-0.0005797368113753173,0.004261651556484894,0.805,ENT,PERI,ENT-PERI,459601,20240411
181,0.0024360446208597244,-0.005878996231027108,5.51855344116719e-05,0.0048965739022718835,0.8150000000000001,ENT,PERI,ENT-PERI,459601,20240411
182,0.002057163845090337,-0.006257877006796496,0.0013715179913497105,0.006212906359209922,0.8250000000000001,ENT,PERI,ENT-PERI,459601,20240411
183,0.0006870419032601603,-0.007627998948626672,0.001741499259670908,0.006582887627531119,0.835,ENT,PERI,ENT-PERI,459601,20240411
184,-0.0008221216257482088,-0.009137162477635042,0.0010740923029787274,0.005915480670838939,0.845,ENT,PERI,ENT-PERI,459601,20240411
185,-0.002194790722881681,-0.010509831574768515,0.0006248431266269056,0.005466231494487117,0.855,ENT,PERI,ENT-PERI,459601,20240411
186,-0.0035869292047412756,-0.011901970056628108,0.0005249323661297211,0.005366320733989932,0.865,ENT,PERI,ENT-PERI,459601,20240411
187,-0.0058235701483798025,-0.014138611000266636,0.001617974630820277,0.006459362998680489,0.875,ENT,PERI,ENT-PERI,459601,20240411
188,-0.007961306589902796,-0.01627634744178963,0.004710279979501376,0.009551668347361587,0.885,ENT,PERI,ENT-PERI,459601,20240411
189,-0.009927039672010706,-0.018242080523897537,0.005844490958409264,0.010685879326269476,0.895,ENT,PERI,ENT-PERI,459601,20240411
190,-0.011009657823934127,-0.01932469867582096,0.005206469014258699,0.01004785738211891,0.905,ENT,PERI,ENT-PERI,459601,20240411
191,-0.012561790634948352,-0.020876831486835185,0.004343292103365244,0.009184680471225455,0.915,ENT,PERI,ENT-PERI,459601,20240411
192,-0.01071828061465277,-0.019033321466539604,0.0022421925588121676,0.0070835809266723785,0.925,ENT,PERI,ENT-PERI,459601,20240411
193,-0.008042456386958533,-0.016357497238845366,-0.0018830461253193387,0.002958342242540873,0.935,ENT,PERI,ENT-PERI,459601,20240411
194,-0.004741198445837504,-0.013056239297724337,-0.004231904332036368,0.0006094840358238434,0.9450000000000001,ENT,PERI,ENT-PERI,459601,20240411
195,-0.002887550607189197,-0.01120259145907603,-0.00548524135298738,-0.0006438529851271685,0.9550000000000001,ENT,PERI,ENT-PERI,459601,20240411
196,-0.0009193747646594339,-0.009234415616546266,-0.007033856830425684,-0.0021924684625654724,0.965,ENT,PERI,ENT-PERI,459601,20240411
197,0.002040541156927103,-0.00627449969495973,-0.007000766260382505,-0.0021593778925222936,0.975,ENT,PERI,ENT-PERI,459601,20240411
198,0.003808095878085169,-0.004506944973801664,-0.007116812853325096,-0.0022754244854648843,0.985,ENT,PERI,ENT-PERI,459601,20240411
199,0.004941657876941645,-0.0033733829749451882,-0.0062405949713403245,-0.0013992066034801132,0.995,ENT,PERI,ENT-PERI,459601,20240411
