accuracy,position,region,n_neurons,n_trials,subject,date,probe
0.4879166666666668,650,Cortex,25,48,459601,20240410,probe00
0.4916666666666666,660,Cortex,25,48,459601,20240410,probe00
0.49666666666666665,670,Cortex,25,48,459601,20240410,probe00
0.46333333333333326,680,Cortex,25,48,459601,20240410,probe00
0.47083333333333327,690,Cortex,25,48,459601,20240410,probe00
0.4729166666666667,700,Cortex,25,48,459601,20240410,probe00
0.4750000000000001,710,Cortex,25,48,459601,20240410,probe00
0.49666666666666665,720,Cortex,25,48,459601,20240410,probe00
0.4775,730,Cortex,25,48,459601,20240410,probe00
0.5033333333333333,740,Cortex,25,48,459601,20240410,probe00
0.4641666666666666,750,Cortex,25,48,459601,20240410,probe00
0.46624999999999994,760,Cortex,25,48,459601,20240410,probe00
0.5012500000000002,770,Cortex,25,48,459601,20240410,probe00
0.49249999999999994,780,Cortex,25,48,459601,20240410,probe00
0.47875,790,Cortex,25,48,459601,20240410,probe00
0.4762500000000001,800,Cortex,25,48,459601,20240410,probe00
0.4849999999999999,810,Cortex,25,48,459601,20240410,probe00
0.46624999999999994,820,Cortex,25,48,459601,20240410,probe00
0.4962499999999999,830,Cortex,25,48,459601,20240410,probe00
0.4720833333333333,840,Cortex,25,48,459601,20240410,probe00
0.46625000000000016,850,Cortex,25,48,459601,20240410,probe00
0.4750000000000001,860,Cortex,25,48,459601,20240410,probe00
0.4649999999999999,870,Cortex,25,48,459601,20240410,probe00
0.49583333333333335,880,Cortex,25,48,459601,20240410,probe00
0.4858333333333333,890,Cortex,25,48,459601,20240410,probe00
0.4825000000000001,900,Cortex,25,48,459601,20240410,probe00
0.4825000000000001,910,Cortex,25,48,459601,20240410,probe00
0.4891666666666665,920,Cortex,25,48,459601,20240410,probe00
0.5150000000000001,930,Cortex,25,48,459601,20240410,probe00
0.48291666666666666,940,Cortex,25,48,459601,20240410,probe00
0.47666666666666657,950,Cortex,25,48,459601,20240410,probe00
0.47624999999999995,960,Cortex,25,48,459601,20240410,probe00
0.49458333333333326,970,Cortex,25,48,459601,20240410,probe00
0.46374999999999994,980,Cortex,25,48,459601,20240410,probe00
0.4933333333333334,990,Cortex,25,48,459601,20240410,probe00
0.4854166666666667,1000,Cortex,25,48,459601,20240410,probe00
0.46583333333333343,1010,Cortex,25,48,459601,20240410,probe00
0.4674999999999999,1020,Cortex,25,48,459601,20240410,probe00
0.4866666666666666,1030,Cortex,25,48,459601,20240410,probe00
0.48041666666666666,1040,Cortex,25,48,459601,20240410,probe00
0.44374999999999987,1050,Cortex,25,48,459601,20240410,probe00
0.4962499999999999,1060,Cortex,25,48,459601,20240410,probe00
0.4649999999999999,1070,Cortex,25,48,459601,20240410,probe00
0.48750000000000004,1080,Cortex,25,48,459601,20240410,probe00
0.4749999999999999,1090,Cortex,25,48,459601,20240410,probe00
0.4779166666666667,1100,Cortex,25,48,459601,20240410,probe00
0.49208333333333326,1110,Cortex,25,48,459601,20240410,probe00
0.46375000000000005,1120,Cortex,25,48,459601,20240410,probe00
0.4799999999999999,1130,Cortex,25,48,459601,20240410,probe00
0.49249999999999994,1140,Cortex,25,48,459601,20240410,probe00
0.4750000000000001,1150,Cortex,25,48,459601,20240410,probe00
0.4791666666666666,1160,Cortex,25,48,459601,20240410,probe00
0.4745833333333332,1170,Cortex,25,48,459601,20240410,probe00
0.4754166666666667,1180,Cortex,25,48,459601,20240410,probe00
0.4774999999999999,1190,Cortex,25,48,459601,20240410,probe00
0.48124999999999984,1200,Cortex,25,48,459601,20240410,probe00
0.47875,1210,Cortex,25,48,459601,20240410,probe00
0.44750000000000006,1220,Cortex,25,48,459601,20240410,probe00
0.47916666666666663,1230,Cortex,25,48,459601,20240410,probe00
0.4612500000000002,1240,Cortex,25,48,459601,20240410,probe00
0.4862499999999999,1250,Cortex,25,48,459601,20240410,probe00
