time,accuracy,object,region
-1.9,0.4819277108433735,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.3614457831325301,1,ENT
-1.9,0.5903614457831325,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.6144578313253012,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.40963855421686746,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.3855421686746988,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.3493975903614458,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.3614457831325301,1,ENT
-1.9,0.3855421686746988,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.40963855421686746,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.3373493975903614,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.3614457831325301,1,ENT
-1.9,0.6385542168674698,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.6265060240963856,1,ENT
-1.9,0.6506024096385542,1,ENT
-1.9,0.3614457831325301,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.3493975903614458,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.3373493975903614,1,ENT
-1.9,0.6746987951807228,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.6385542168674698,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.40963855421686746,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.6385542168674698,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.3614457831325301,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.3614457831325301,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.3253012048192771,1,ENT
-1.9,0.3614457831325301,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.6144578313253012,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.6144578313253012,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.40963855421686746,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.40963855421686746,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.6746987951807228,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.3253012048192771,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.6385542168674698,1,ENT
-1.9,0.3493975903614458,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.3253012048192771,1,ENT
-1.9,0.3855421686746988,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.40963855421686746,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.3855421686746988,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.6746987951807228,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.5903614457831325,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.2891566265060241,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.5903614457831325,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.6144578313253012,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.6385542168674698,1,ENT
-1.9,0.6144578313253012,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.3253012048192771,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5903614457831325,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.5903614457831325,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.40963855421686746,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.3614457831325301,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.3493975903614458,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.40963855421686746,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.6385542168674698,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.3493975903614458,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5903614457831325,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.3493975903614458,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.5903614457831325,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.6385542168674698,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.6506024096385542,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.3132530120481928,1,ENT
-1.9,0.6265060240963856,1,ENT
-1.9,0.3855421686746988,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5783132530120482,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.6024096385542169,1,ENT
-1.9,0.4457831325301205,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.4578313253012048,1,ENT
-1.9,0.42168674698795183,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.6144578313253012,1,ENT
-1.9,0.4819277108433735,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.5662650602409639,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5903614457831325,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.6506024096385542,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.5542168674698795,1,ENT
-1.9,0.5903614457831325,1,ENT
-1.9,0.5421686746987951,1,ENT
-1.9,0.5180722891566265,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.37349397590361444,1,ENT
-1.9,0.3855421686746988,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.4939759036144578,1,ENT
-1.9,0.3614457831325301,1,ENT
-1.9,0.39759036144578314,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.5301204819277109,1,ENT
-1.9,0.43373493975903615,1,ENT
-1.9,0.46987951807228917,1,ENT
-1.9,0.3373493975903614,1,ENT
-1.9,0.5060240963855421,1,ENT
-1.9,0.6506024096385542,1,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.5301204819277109,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.3253012048192771,2,ENT
-1.9,0.5301204819277109,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.40963855421686746,2,ENT
-1.9,0.6265060240963856,2,ENT
-1.9,0.42168674698795183,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.5301204819277109,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.6265060240963856,2,ENT
-1.9,0.3373493975903614,2,ENT
-1.9,0.6024096385542169,2,ENT
-1.9,0.5662650602409639,2,ENT
-1.9,0.3855421686746988,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.3855421686746988,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.5180722891566265,2,ENT
-1.9,0.5542168674698795,2,ENT
-1.9,0.5662650602409639,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.37349397590361444,2,ENT
-1.9,0.5301204819277109,2,ENT
-1.9,0.42168674698795183,2,ENT
-1.9,0.3614457831325301,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.6987951807228916,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.5180722891566265,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.5783132530120482,2,ENT
-1.9,0.42168674698795183,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.46987951807228917,2,ENT
-1.9,0.5301204819277109,2,ENT
-1.9,0.40963855421686746,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.5662650602409639,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.42168674698795183,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.46987951807228917,2,ENT
-1.9,0.5542168674698795,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.46987951807228917,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.5903614457831325,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.6265060240963856,2,ENT
-1.9,0.37349397590361444,2,ENT
-1.9,0.30120481927710846,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.5903614457831325,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.3493975903614458,2,ENT
-1.9,0.5662650602409639,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.46987951807228917,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.6265060240963856,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.46987951807228917,2,ENT
-1.9,0.40963855421686746,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.5662650602409639,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.3855421686746988,2,ENT
-1.9,0.6265060240963856,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.46987951807228917,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.40963855421686746,2,ENT
-1.9,0.5903614457831325,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.5783132530120482,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.3493975903614458,2,ENT
-1.9,0.5301204819277109,2,ENT
-1.9,0.6867469879518072,2,ENT
-1.9,0.5180722891566265,2,ENT
-1.9,0.5662650602409639,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.5903614457831325,2,ENT
-1.9,0.5180722891566265,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.37349397590361444,2,ENT
-1.9,0.37349397590361444,2,ENT
-1.9,0.46987951807228917,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.42168674698795183,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.40963855421686746,2,ENT
-1.9,0.27710843373493976,2,ENT
-1.9,0.3253012048192771,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.5783132530120482,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.42168674698795183,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.5301204819277109,2,ENT
-1.9,0.42168674698795183,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.6024096385542169,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.5301204819277109,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.5180722891566265,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.3614457831325301,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.5542168674698795,2,ENT
-1.9,0.6144578313253012,2,ENT
-1.9,0.6987951807228916,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.5542168674698795,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.6265060240963856,2,ENT
-1.9,0.6265060240963856,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.5180722891566265,2,ENT
-1.9,0.6024096385542169,2,ENT
-1.9,0.5542168674698795,2,ENT
-1.9,0.39759036144578314,2,ENT
-1.9,0.5180722891566265,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.4578313253012048,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.5301204819277109,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.37349397590361444,2,ENT
-1.9,0.5421686746987951,2,ENT
-1.9,0.5903614457831325,2,ENT
-1.9,0.46987951807228917,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.42168674698795183,2,ENT
-1.9,0.3253012048192771,2,ENT
-1.9,0.3855421686746988,2,ENT
-1.9,0.46987951807228917,2,ENT
-1.9,0.5903614457831325,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.37349397590361444,2,ENT
-1.9,0.5662650602409639,2,ENT
-1.9,0.43373493975903615,2,ENT
-1.9,0.5180722891566265,2,ENT
-1.9,0.5542168674698795,2,ENT
-1.9,0.4457831325301205,2,ENT
-1.9,0.5060240963855421,2,ENT
-1.9,0.5662650602409639,2,ENT
-1.9,0.4939759036144578,2,ENT
-1.9,0.4819277108433735,2,ENT
-1.9,0.4578313253012048,2,ENT
