,mi_goal,mi_goal_baseline,mi_sem_goal,mi_sem_distractor,mi_distractor,mi_distractor_baseline,mi_sound,mi_sound_baseline,mi_sem_sound,time,region_1,region_2,region_pair,subject,date
0,0.013059723240606107,-0.0007255354125576385,0.00034840564787454056,0.00035977126630507635,0.013931411206421995,-0.0005337169045336737,0.01362574562808676,0.000364532605325759,0.000271639708349483,-1.9,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
1,0.016273179516200564,0.0024879208630368185,0.00038614466831497015,0.00034850081702898544,0.013461108043596818,-0.0010040200673588507,0.012443753424460309,-0.0008174595983006915,0.00025545732161568347,-1.7000000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
2,0.0158330951564446,0.0020478365032808536,0.0003926778737139788,0.0004053048064633955,0.016064945609942816,0.0015998174989871466,0.012266208782642328,-0.0009950042401186722,0.00025394902781205957,-1.5,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
3,0.013179423556872174,-0.000605835096291571,0.0003405363014983748,0.00037831754568649147,0.014096490046046486,-0.0003686380649091832,0.013154526188220533,-0.00010668683454046791,0.00028541161041165905,-1.3000000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
4,0.010580871795695281,-0.0032043868574684643,0.00029129462615658724,0.00039375159074391626,0.014771685648770221,0.0003065575378145523,0.014815831090395084,0.001554618067634083,0.0003003118944691324,-1.1,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
5,0.011047640998408662,-0.002737617654755083,0.0003057088609055707,0.00037705969638348794,0.013919859565322216,-0.0005452685456334531,0.013865685805291935,0.0006044727825309341,0.00027955904255385847,-0.9,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
6,0.014239817800331641,0.00045455914716789614,0.00035754019772771977,0.0003649125074104661,0.013080301842826821,-0.0013848262681288477,0.012787737381584788,-0.00047347564117621206,0.00027945844300032453,-0.7000000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
7,0.013718918907257365,-6.633974590638039e-05,0.00037168158923859017,0.0003530209998044947,0.012231403131503735,-0.002233724979451934,0.012760814909685357,-0.0005003981130756435,0.0002781160233376028,-0.5,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
8,0.01300400411333459,-0.0007812545398291557,0.00036709454221583776,0.00033620073694111966,0.011640311256134251,-0.0028248168548214176,0.010431873920596845,-0.0028293391021641558,0.00023061000018021312,-0.30000000000000004,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
9,0.014095882614600548,0.0003106239614368029,0.0003626994858388901,0.0003173116144101843,0.011532333825411812,-0.0029327942855438566,0.011200506399801682,-0.0020607066229593185,0.0002530269286175177,-0.1,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
10,0.012223376969990086,-0.0015618816831736593,0.000360446847691136,0.00036762441447391904,0.014422698061317182,-4.2430049638487316e-05,0.009809032566588886,-0.003452180456172115,0.00023418235439598602,0.1,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
11,0.011982782319039098,-0.0018024763341246471,0.0003259745929624613,0.00039220811590072246,0.016037311402736062,0.0015721832917803928,0.009762403936431761,-0.003498809086329239,0.00024349128433742028,0.30000000000000004,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
12,0.014242491271069142,0.0004572326179053971,0.00037095883194130936,0.000405762142422968,0.01626304190714461,0.0017979137961889394,0.011127080296765752,-0.0021341327259952487,0.00025546847215433225,0.5,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
13,0.012207049342373147,-0.0015782093107905987,0.0003663463151449797,0.00043321500652427903,0.01753836853613732,0.0030732404251816517,0.011291333818716486,-0.0019698792040445147,0.00024811268909132376,0.7000000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
14,0.01214975374198719,-0.0016355049111765555,0.00035793836037390913,0.00044489085259165074,0.01774653441655897,0.0032814063056033,0.011916199134402268,-0.0013450138883587329,0.0002622918524283387,0.9,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
15,0.012707655509536214,-0.0010776031436275316,0.00036066018582552956,0.0004011333401525944,0.016734592054894762,0.002269463943939093,0.013037599260336506,-0.0002236137624244943,0.00026384437690191517,1.1,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
16,0.009631825329362772,-0.004153433323800974,0.0002756460846512536,0.00039996489227194046,0.016055939633218726,0.0015908115222630567,0.012179251717664883,-0.0010819613050961178,0.00026206551156429664,1.3000000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
17,0.012565698449179164,-0.0012195602039845807,0.0003661068929289179,0.0003859137513272036,0.01674281539992795,0.0022776872889722806,0.010640349923724582,-0.002620863099036419,0.0002462463307221422,1.5,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
18,0.011423350254644273,-0.002361908398519472,0.00033898310673363485,0.0003988921572234007,0.01604711197522906,0.001581983864273391,0.012103763244032874,-0.0011574497787281268,0.00028018982190947583,1.7000000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
19,0.011641816568499407,-0.0021434420846643387,0.0003293447643488076,0.00039371485533873997,0.015949548354154748,0.0014844202431990791,0.010874912354805635,-0.0023863006679553656,0.00025698582888837834,1.9,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
20,0.014751550738533332,-0.00017467765156166035,0.000545691418258164,0.0005887577026998428,0.01619178164672359,-0.000512215499876463,0.013989037985866567,-0.0006969823933060983,0.00043339007778288796,-1.9,PERI 35,TEa,PERI 35-TEa,459601,20240411
21,0.01686036901513248,0.0019341406250374862,0.000588073779944833,0.0005588273946618955,0.01640631392096424,-0.0002976832256358121,0.014095545210138661,-0.0005904751690340038,0.0004453549060517977,-1.7000000000000002,PERI 35,TEa,PERI 35-TEa,459601,20240411
22,0.01606105820021444,0.0011348298101194459,0.0005716255316772458,0.0005770294558426369,0.016926535660533343,0.00022253851393328958,0.014630607327798917,-5.5413051373747954e-05,0.00046313671073625246,-1.5,PERI 35,TEa,PERI 35-TEa,459601,20240411
23,0.013622127977035164,-0.0013041004130598284,0.0005087010148149219,0.0005742253990097555,0.016131524249136744,-0.0005724728974633095,0.01431750667715409,-0.00036851370201857435,0.0004608015508622025,-1.3000000000000003,PERI 35,TEa,PERI 35-TEa,459601,20240411
24,0.013336036019559544,-0.0015901923705354485,0.0005020037992005744,0.0006018422049550638,0.017863830255642334,0.0011598331090422812,0.016397404694905086,0.001711384315732421,0.0004845059468158047,-1.1,PERI 35,TEa,PERI 35-TEa,459601,20240411
25,0.013520319523331156,-0.001405908866763837,0.0004953720502576812,0.0005997668996166645,0.01696686607596016,0.00026286892936010567,0.015307457013703722,0.0006214366345310574,0.0004600421864236355,-0.9,PERI 35,TEa,PERI 35-TEa,459601,20240411
26,0.014856074108866357,-7.015428122863522e-05,0.0005169345762014478,0.0006056886319202921,0.016826181184364214,0.00012218403776416073,0.015448224429028972,0.0007622040498563073,0.000465893752870718,-0.7000000000000001,PERI 35,TEa,PERI 35-TEa,459601,20240411
27,0.01495990425280393,3.3675862708937646e-05,0.000558614044307868,0.0005843228280011488,0.016063304010244018,-0.0006406931363560353,0.015490777373928526,0.0008047569947558612,0.000466936041050808,-0.5,PERI 35,TEa,PERI 35-TEa,459601,20240411
28,0.013902979484698416,-0.0010232489053965763,0.0005414232039703591,0.0005556264936494114,0.014539034883247103,-0.00216496226335295,0.013618213391428904,-0.001067806987743761,0.0004141508201183923,-0.30000000000000004,PERI 35,TEa,PERI 35-TEa,459601,20240411
29,0.01538306688035432,0.00045683849025932727,0.0005753984554078425,0.0004965103882589341,0.013803235831907268,-0.0029007613146927857,0.013737230653849502,-0.0009487897253231629,0.00043119553897417697,-0.1,PERI 35,TEa,PERI 35-TEa,459601,20240411
30,0.01394176879445979,-0.0009844595956352026,0.0005217151882797808,0.0005224893014406882,0.014159292698326184,-0.0025447044482738695,0.012809448550946224,-0.001876571828226441,0.00042360579769530116,0.1,PERI 35,TEa,PERI 35-TEa,459601,20240411
31,0.013727533430093272,-0.0011986949600017206,0.0005388890699758056,0.000481406613917414,0.014030589256571772,-0.002673407890028281,0.012258695272307425,-0.00242732510686524,0.00041721912382805033,0.30000000000000004,PERI 35,TEa,PERI 35-TEa,459601,20240411
32,0.016645116563614316,0.001718888173519324,0.0006432813163750997,0.0005594295730941279,0.015293729007102368,-0.0014102681394976852,0.01317156414334613,-0.0015144562358265345,0.0004286696773253696,0.5,PERI 35,TEa,PERI 35-TEa,459601,20240411
33,0.016921791863775567,0.0019955634736805745,0.0006582006355485909,0.0005796180887925933,0.016222940669481267,-0.000481056477118786,0.014370464893271944,-0.00031555548590072105,0.00043290760435464473,0.7000000000000001,PERI 35,TEa,PERI 35-TEa,459601,20240411
34,0.01618088432677484,0.0012546559366798469,0.0006242458499903641,0.0006317288474180828,0.016923505065888494,0.00021950791928844124,0.015527106415510429,0.000841086036337764,0.0004536355458791555,0.9,PERI 35,TEa,PERI 35-TEa,459601,20240411
35,0.01630693304599787,0.0013807046559028788,0.000579918218838857,0.0005723966051245648,0.015825461382442098,-0.0008785357641579554,0.015888384492151235,0.0012023641129785701,0.0004487578892404106,1.1,PERI 35,TEa,PERI 35-TEa,459601,20240411
36,0.014829783768790848,-9.644462130414463e-05,0.0005273520014616471,0.0005233102299970872,0.013295669267686336,-0.003408327878913717,0.016389475689871633,0.0017034553106989678,0.00046563490679262876,1.3000000000000003,PERI 35,TEa,PERI 35-TEa,459601,20240411
37,0.016257162562157958,0.0013309341720629652,0.0006109068938070709,0.0005862019219952946,0.015889994946848472,-0.000814002199751581,0.014245560680184715,-0.0004404596989879498,0.0004516463339385529,1.5,PERI 35,TEa,PERI 35-TEa,459601,20240411
38,0.013822012800691728,-0.0011042155894032644,0.0005494017449456251,0.000619944984110152,0.015202748582059979,-0.0015012485645400746,0.014456388030543698,-0.00022963234862896642,0.00044737736088686065,1.7000000000000002,PERI 35,TEa,PERI 35-TEa,459601,20240411
39,0.013024548816268784,-0.0019016795738262086,0.0005099279411668636,0.0006251249907219989,0.016088549595192625,-0.0006154475514074283,0.012218088829115268,-0.002467931550057397,0.00041082379232303817,1.9,PERI 35,TEa,PERI 35-TEa,459601,20240411
40,0.02985374998482373,0.0003035833466174809,0.0013161347950683526,0.0012450889796222658,0.027593795983697583,0.00014197774596599877,0.025132885580157287,-0.0005513644217545639,0.0010237733755858697,-1.9,PERI 35,VIS,PERI 35-VIS,459601,20240411
41,0.03204132679136236,0.002491160153156112,0.001326406547649287,0.0011649489814354766,0.025838073742765463,-0.0016137444949661205,0.024469016443354478,-0.0012152335585573736,0.0009804817589447747,-1.7000000000000002,PERI 35,VIS,PERI 35-VIS,459601,20240411
42,0.032703297181943834,0.0031531305437375867,0.0014048191606966928,0.0012903506534397004,0.029322629298219778,0.0018708110604881943,0.02467338256682011,-0.0010108674350917425,0.000997868976303664,-1.5,PERI 35,VIS,PERI 35-VIS,459601,20240411
43,0.02823830473354157,-0.0013118619046646775,0.0011912227163894287,0.0012886462901393798,0.025953344521278274,-0.00149847371645331,0.02690790794896353,0.0012236579470516797,0.001094715687672541,-1.3000000000000003,PERI 35,VIS,PERI 35-VIS,459601,20240411
44,0.024914154499359756,-0.004636012138846492,0.0011893155039799938,0.0013500312030404447,0.028551247642696842,0.0010994294049652582,0.02723805747026385,0.0015538074683520003,0.0010859011638645927,-1.1,PERI 35,VIS,PERI 35-VIS,459601,20240411
45,0.024711019463346934,-0.004839147174859313,0.0012071256992764578,0.001310485158830401,0.027577389638036694,0.0001255714003051099,0.027156755239279264,0.0014725052373674129,0.0010419492156508153,-0.9,PERI 35,VIS,PERI 35-VIS,459601,20240411
46,0.027485749782242535,-0.0020644168559637126,0.0012684653164530026,0.001232139449874838,0.025255473948310517,-0.0021963442894210664,0.02776936430367997,0.00208511430176812,0.0010490252673397197,-0.7000000000000001,PERI 35,VIS,PERI 35-VIS,459601,20240411
47,0.026256187252520345,-0.0032939793856859023,0.0012893405489467539,0.0012313618047245032,0.024949779939601287,-0.0025020382981302963,0.026691749411682095,0.001007499409770244,0.001035881816895297,-0.5,PERI 35,VIS,PERI 35-VIS,459601,20240411
48,0.024256409123049417,-0.00529375751515683,0.0012152574639021374,0.0012381624241272111,0.024165633895507153,-0.0032861843422244304,0.024384500074818963,-0.001299749927092888,0.0009484044446385516,-0.30000000000000004,PERI 35,VIS,PERI 35-VIS,459601,20240411
