region_pair,region1,region2,object,p_value,f_stat,subject,date
iCA1 → dCA1,iCA1,dCA1,object2,2.0079925475217446e-07,1.2286762337112316,462910,20240814
dCA1 → iCA1,dCA1,iCA1,object2,2.333699181136471e-09,1.2165511208858928,462910,20240814
iCA1 → dCA1,iCA1,dCA1,object3,0.5481588752895885,1.017503249608868,462910,20240814
dCA1 → iCA1,dCA1,iCA1,object3,8.034186292583855e-07,1.1883937016906723,462910,20240814
VIS → iCA1,VIS,iCA1,object1,1.9053445409843762e-16,1.750535411730484,462910,20240815
iCA1 → VIS,iCA1,VIS,object1,2.103732118974867e-15,1.6397408844484584,462910,20240815
VIS → iCA1,VIS,iCA1,object2,1.684473402820263e-11,1.4712906086397641,462910,20240815
iCA1 → VIS,iCA1,VIS,object2,1.5948983239574597e-06,1.4085630917263408,462910,20240815
VIS → iCA1,VIS,iCA1,object3,0.023360730705326172,1.1170514376074212,462910,20240815
iCA1 → VIS,iCA1,VIS,object3,8.266496823916112e-06,1.0868238935048433,462910,20240815
VIS → dCA1,VIS,dCA1,object1,0.0006843647031190664,1.1368964094318115,462910,20240815
dCA1 → VIS,dCA1,VIS,object1,2.1859577571503165e-14,1.3706176719277559,462910,20240815
VIS → dCA1,VIS,dCA1,object2,0.0006843647031190664,1.2343018839375903,462910,20240815
dCA1 → VIS,dCA1,VIS,object2,7.165485856639682e-09,1.3190074482534648,462910,20240815
VIS → dCA1,VIS,dCA1,object3,0.40126367970752064,1.1119081205379935,462910,20240815
dCA1 → VIS,dCA1,VIS,object3,0.0024691398679477362,1.1652054161642602,462910,20240815
iCA1 → dCA1,iCA1,dCA1,object1,3.940062315705662e-05,1.3615221686872627,462910,20240815
dCA1 → iCA1,dCA1,iCA1,object1,1.5948983239574597e-06,1.3917889997392021,462910,20240815
iCA1 → dCA1,iCA1,dCA1,object2,8.266496823916112e-06,1.2594381522434068,462910,20240815
dCA1 → iCA1,dCA1,iCA1,object2,8.266496823916112e-06,1.1564885133506655,462910,20240815
iCA1 → dCA1,iCA1,dCA1,object3,0.0024691398679477362,1.1855421338598962,462910,20240815
dCA1 → iCA1,dCA1,iCA1,object3,0.1648122373270981,0.9970728814437733,462910,20240815
AUD → PERI 35,AUD,PERI 35,object1,0.026774928896332272,1.0475698519350751,462911,20240809
PERI 35 → AUD,PERI 35,AUD,object1,0.00013354274924117323,1.0966615029408318,462911,20240809
AUD → PERI 35,AUD,PERI 35,object2,0.00013354274924117323,1.1583299322909435,462911,20240809
PERI 35 → AUD,PERI 35,AUD,object2,2.6024584502714926e-06,1.1282605214470351,462911,20240809
AUD → PERI 35,AUD,PERI 35,object3,0.0004351116376263738,1.115294067841959,462911,20240809
PERI 35 → AUD,PERI 35,AUD,object3,0.0013211645571086655,1.035830740596573,462911,20240809
AUD → PERI 36,AUD,PERI 36,object1,0.003726165338560598,1.0636327860409498,462911,20240809
PERI 36 → AUD,PERI 36,AUD,object1,0.003726165338560598,1.0257830662365157,462911,20240809
AUD → PERI 36,AUD,PERI 36,object2,0.013094118390448698,0.9943442833876275,462911,20240809
PERI 36 → AUD,PERI 36,AUD,object2,2.951270005124301e-08,1.1553607237566876,462911,20240809
AUD → PERI 36,AUD,PERI 36,object3,0.0013211645571086655,1.0324877279849727,462911,20240809
PERI 36 → AUD,PERI 36,AUD,object3,0.00013354274924117323,1.131844788025579,462911,20240809
AUD → TEa,AUD,TEa,object1,2.6024584502714926e-06,1.1520542591436436,462911,20240809
TEa → AUD,TEa,AUD,object1,5.933899071002776e-09,1.1032912905036132,462911,20240809
AUD → TEa,AUD,TEa,object2,0.0004351116376263738,1.1552360522571168,462911,20240809
TEa → AUD,TEa,AUD,object2,5.933899071002776e-09,1.145048912192253,462911,20240809
AUD → TEa,AUD,TEa,object3,1.030097442121515e-05,1.0973226636239546,462911,20240809
TEa → AUD,TEa,AUD,object3,0.0004351116376263738,1.0794933148394943,462911,20240809
AUD → VIS,AUD,VIS,object1,0.12749251808366047,1.000857007283754,462911,20240809
VIS → AUD,VIS,AUD,object1,0.0004351116376263738,1.098227841845378,462911,20240809
AUD → VIS,AUD,VIS,object2,0.0004351116376263738,1.1157292791999,462911,20240809
VIS → AUD,VIS,AUD,object2,1.030097442121515e-05,1.1466533990348435,462911,20240809
AUD → VIS,AUD,VIS,object3,0.07475858436315626,1.0366420236664633,462911,20240809
VIS → AUD,VIS,AUD,object3,1.3902313127058156e-07,1.1128256695592973,462911,20240809
AUD → dCA1,AUD,dCA1,object1,0.003726165338560598,1.0838053017124842,462911,20240809
dCA1 → AUD,dCA1,AUD,object1,0.013094118390448698,1.0309907932911924,462911,20240809
AUD → dCA1,AUD,dCA1,object2,0.0004351116376263738,1.1678066132803007,462911,20240809
dCA1 → AUD,dCA1,AUD,object2,6.191842527707598e-07,1.133104924543823,462911,20240809
AUD → dCA1,AUD,dCA1,object3,2.6024584502714926e-06,1.1153530741892854,462911,20240809
dCA1 → AUD,dCA1,AUD,object3,2.0509006492404007e-10,1.1262957286668311,462911,20240809
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.0004351116376263738,1.1097661961790202,462911,20240809
PERI 36 → PERI 35,PERI 36,PERI 35,object1,0.0004351116376263738,1.134498893067748,462911,20240809
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.026774928896332272,1.1230947905044442,462911,20240809
PERI 36 → PERI 35,PERI 36,PERI 35,object2,3.831046869847813e-05,1.152468956921462,462911,20240809
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.013094118390448698,1.094256688711276,462911,20240809
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.013094118390448698,1.0020097232475955,462911,20240809
PERI 35 → TEa,PERI 35,TEa,object1,0.0004351116376263738,1.138254049344953,462911,20240809
TEa → PERI 35,TEa,PERI 35,object1,1.3902313127058156e-07,1.1881509082857284,462911,20240809
PERI 35 → TEa,PERI 35,TEa,object2,3.535414483681528e-11,1.2145123239850133,462911,20240809
TEa → PERI 35,TEa,PERI 35,object2,1.1318091688485343e-09,1.1243454710619352,462911,20240809
PERI 35 → TEa,PERI 35,TEa,object3,0.013094118390448698,1.0906781315108258,462911,20240809
TEa → PERI 35,TEa,PERI 35,object3,0.003726165338560598,1.0410806143784417,462911,20240809
PERI 35 → VIS,PERI 35,VIS,object1,0.013094118390448698,1.0993698561211427,462911,20240809
VIS → PERI 35,VIS,PERI 35,object1,9.089155424139212e-13,1.1887487430704426,462911,20240809
PERI 35 → VIS,PERI 35,VIS,object2,0.0013211645571086655,1.110667021770624,462911,20240809
VIS → PERI 35,VIS,PERI 35,object2,1.3902313127058156e-07,1.1825402104054175,462911,20240809
PERI 35 → VIS,PERI 35,VIS,object3,0.00013354274924117323,1.111475185521178,462911,20240809
VIS → PERI 35,VIS,PERI 35,object3,0.013094118390448698,1.0532940741050392,462911,20240809
PERI 35 → dCA1,PERI 35,dCA1,object1,0.0004351116376263738,1.0216027466143196,462911,20240809
dCA1 → PERI 35,dCA1,PERI 35,object1,1.030097442121515e-05,1.1165413479130208,462911,20240809
PERI 35 → dCA1,PERI 35,dCA1,object2,0.0013211645571086655,1.1575601887996125,462911,20240809
dCA1 → PERI 35,dCA1,PERI 35,object2,5.933899071002776e-09,1.221841445953081,462911,20240809
PERI 35 → dCA1,PERI 35,dCA1,object3,2.6024584502714926e-06,1.1387347530127592,462911,20240809
dCA1 → PERI 35,dCA1,PERI 35,object3,0.0004351116376263738,1.0572389721646438,462911,20240809
PERI 36 → TEa,PERI 36,TEa,object1,0.00013354274924117323,1.1309584766602128,462911,20240809
TEa → PERI 36,TEa,PERI 36,object1,3.831046869847813e-05,1.1196668431434131,462911,20240809
PERI 36 → TEa,PERI 36,TEa,object2,3.831046869847813e-05,1.1494397501501636,462911,20240809
TEa → PERI 36,TEa,PERI 36,object2,3.831046869847813e-05,1.182568207781282,462911,20240809
PERI 36 → TEa,PERI 36,TEa,object3,0.003726165338560598,1.0405795871107029,462911,20240809
TEa → PERI 36,TEa,PERI 36,object3,3.831046869847813e-05,1.0909409238225372,462911,20240809
PERI 36 → VIS,PERI 36,VIS,object1,0.026774928896332272,1.081698870836877,462911,20240809
VIS → PERI 36,VIS,PERI 36,object1,6.191842527707598e-07,1.184929730902461,462911,20240809
PERI 36 → VIS,PERI 36,VIS,object2,0.013094118390448698,1.0788341229346774,462911,20240809
VIS → PERI 36,VIS,PERI 36,object2,1.1318091688485343e-09,1.1704487783177626,462911,20240809
PERI 36 → VIS,PERI 36,VIS,object3,2.6024584502714926e-06,1.155849428073442,462911,20240809
VIS → PERI 36,VIS,PERI 36,object3,0.00013354274924117323,1.1392319788201701,462911,20240809
PERI 36 → dCA1,PERI 36,dCA1,object1,0.07475858436315626,1.0419236012730648,462911,20240809
dCA1 → PERI 36,dCA1,PERI 36,object1,0.013094118390448698,1.025610197790394,462911,20240809
PERI 36 → dCA1,PERI 36,dCA1,object2,0.0004351116376263738,1.1566784484794963,462911,20240809
dCA1 → PERI 36,dCA1,PERI 36,object2,2.6024584502714926e-06,1.1706882338063416,462911,20240809
PERI 36 → dCA1,PERI 36,dCA1,object3,0.0013211645571086655,1.0461801788442433,462911,20240809
dCA1 → PERI 36,dCA1,PERI 36,object3,0.0004351116376263738,1.0195122580682834,462911,20240809
TEa → VIS,TEa,VIS,object1,3.831046869847813e-05,1.1320301498769427,462911,20240809
VIS → TEa,VIS,TEa,object1,0.00013354274924117323,1.120218516146445,462911,20240809
TEa → VIS,TEa,VIS,object2,0.07475858436315626,1.0836661694040832,462911,20240809
VIS → TEa,VIS,TEa,object2,3.535414483681528e-11,1.1587371923282237,462911,20240809
TEa → VIS,TEa,VIS,object3,0.5088529561559614,1.0872039462112266,462911,20240809
VIS → TEa,VIS,TEa,object3,0.013094118390448698,1.055802900497089,462911,20240809
TEa → dCA1,TEa,dCA1,object1,0.07475858436315626,1.043914353035756,462911,20240809
dCA1 → TEa,dCA1,TEa,object1,1.030097442121515e-05,1.1292558568808921,462911,20240809
TEa → dCA1,TEa,dCA1,object2,0.013094118390448698,1.1082211998189024,462911,20240809
dCA1 → TEa,dCA1,TEa,object2,0.0013211645571086655,1.1338118839690146,462911,20240809
TEa → dCA1,TEa,dCA1,object3,0.003726165338560598,1.081280728170314,462911,20240809
dCA1 → TEa,dCA1,TEa,object3,0.013094118390448698,1.0527156403693547,462911,20240809
VIS → dCA1,VIS,dCA1,object1,0.013094118390448698,1.054044707137698,462911,20240809
dCA1 → VIS,dCA1,VIS,object1,3.831046869847813e-05,1.125915157553382,462911,20240809
VIS → dCA1,VIS,dCA1,object2,0.0013211645571086655,1.132909973110353,462911,20240809
dCA1 → VIS,dCA1,VIS,object2,5.933899071002776e-09,1.161492331076276,462911,20240809
VIS → dCA1,VIS,dCA1,object3,0.0013211645571086655,1.0672484150857828,462911,20240809
dCA1 → VIS,dCA1,VIS,object3,1.030097442121515e-05,1.1375472435660217,462911,20240809
AUD → LEC,AUD,LEC,object1,0.7701547570588273,0.9991532413501627,466394,20241107
LEC → AUD,LEC,AUD,object1,0.00017150873475277182,1.1459035029430849,466394,20241107
AUD → LEC,AUD,LEC,object2,0.009789148709941464,1.1884924909734513,466394,20241107
LEC → AUD,LEC,AUD,object2,0.02969410195488331,1.06715682771502,466394,20241107
AUD → LEC,AUD,LEC,object3,3.597700845479146e-05,1.2006197872738311,466394,20241107
LEC → AUD,LEC,AUD,object3,0.0007380313506783303,1.068258397814224,466394,20241107
AUD → PERI 35,AUD,PERI 35,object1,0.02969410195488331,1.14694428689607,466394,20241107
PERI 35 → AUD,PERI 35,AUD,object1,0.1247890635636365,1.1687486667697669,466394,20241107
AUD → PERI 35,AUD,PERI 35,object2,1.8903992387235845e-07,1.3779594934684958,466394,20241107
PERI 35 → AUD,PERI 35,AUD,object2,0.009789148709941464,1.0899997973072315,466394,20241107
AUD → PERI 35,AUD,PERI 35,object3,0.2264048551797339,1.0732119386180206,466394,20241107
PERI 35 → AUD,PERI 35,AUD,object3,0.00017150873475277182,1.1126115922727364,466394,20241107
AUD → PERI 36,AUD,PERI 36,object1,0.1247890635636365,1.0812990277077745,466394,20241107
PERI 36 → AUD,PERI 36,AUD,object1,1.1891843259950109e-06,1.1978072434276266,466394,20241107
AUD → PERI 36,AUD,PERI 36,object2,3.597700845479146e-05,1.3050117618068606,466394,20241107
PERI 36 → AUD,PERI 36,AUD,object2,1.1891843259950109e-06,1.3050171747126964,466394,20241107
AUD → PERI 36,AUD,PERI 36,object3,0.00017150873475277182,1.1855679699461057,466394,20241107
PERI 36 → AUD,PERI 36,AUD,object3,0.00017150873475277182,1.098656891312299,466394,20241107
AUD → TEa,AUD,TEa,object1,0.1247890635636365,1.0724864103312266,466394,20241107
TEa → AUD,TEa,AUD,object1,0.0007380313506783303,1.1102922042534475,466394,20241107
AUD → TEa,AUD,TEa,object2,1.8903992387235845e-07,1.5044680693706447,466394,20241107
TEa → AUD,TEa,AUD,object2,3.717691281439498e-09,1.49743634482174,466394,20241107
AUD → TEa,AUD,TEa,object3,0.002848605802165703,1.1399594664580583,466394,20241107
TEa → AUD,TEa,AUD,object3,0.00017150873475277182,1.2035498722602787,466394,20241107
LEC → PERI 35,LEC,PERI 35,object1,0.1247890635636365,1.1504141789099829,466394,20241107
PERI 35 → LEC,PERI 35,LEC,object1,0.009789148709941464,1.1721152626801878,466394,20241107
LEC → PERI 35,LEC,PERI 35,object2,0.2264048551797339,1.0644235185401836,466394,20241107
PERI 35 → LEC,PERI 35,LEC,object2,6.849576048646659e-06,1.18645590232313,466394,20241107
LEC → PERI 35,LEC,PERI 35,object3,0.5442723631338823,1.0676786616122913,466394,20241107
PERI 35 → LEC,PERI 35,LEC,object3,3.597700845479146e-05,1.1800495390882204,466394,20241107
LEC → PERI 36,LEC,PERI 36,object1,0.00017150873475277182,1.183174327756848,466394,20241107
PERI 36 → LEC,PERI 36,LEC,object1,1.8903992387235845e-07,1.2566507736105856,466394,20241107
LEC → PERI 36,LEC,PERI 36,object2,1.8903992387235845e-07,1.3171216270442676,466394,20241107
PERI 36 → LEC,PERI 36,LEC,object2,6.849576048646659e-06,1.2619363564768435,466394,20241107
LEC → PERI 36,LEC,PERI 36,object3,3.597700845479146e-05,1.2180041057538251,466394,20241107
PERI 36 → LEC,PERI 36,LEC,object3,0.02969410195488331,1.1281591050334745,466394,20241107
LEC → TEa,LEC,TEa,object1,0.009789148709941464,1.0807533795735575,466394,20241107
TEa → LEC,TEa,LEC,object1,0.5442723631338823,0.993463833213444,466394,20241107
LEC → TEa,LEC,TEa,object2,0.009789148709941464,1.1436324557542337,466394,20241107
TEa → LEC,TEa,LEC,object2,0.0007380313506783303,1.2042247181691295,466394,20241107
LEC → TEa,LEC,TEa,object3,0.002848605802165703,1.1677038302855618,466394,20241107
TEa → LEC,TEa,LEC,object3,0.1247890635636365,1.0136593905380546,466394,20241107
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.009789148709941464,1.0803427146001394,466394,20241107
PERI 36 → PERI 35,PERI 36,PERI 35,object1,0.00017150873475277182,1.1682688339726084,466394,20241107
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.009789148709941464,1.289716009764764,466394,20241107
PERI 36 → PERI 35,PERI 36,PERI 35,object2,1.8903992387235845e-07,1.2953774083151115,466394,20241107
PERI 35 → PERI 36,PERI 35,PERI 36,object3,6.849576048646659e-06,1.1815562527293033,466394,20241107
PERI 36 → PERI 35,PERI 36,PERI 35,object3,6.849576048646659e-06,1.1091079241328552,466394,20241107
PERI 35 → TEa,PERI 35,TEa,object1,0.1247890635636365,1.097092942180473,466394,20241107
TEa → PERI 35,TEa,PERI 35,object1,0.0007380313506783303,1.2224013844838681,466394,20241107
PERI 35 → TEa,PERI 35,TEa,object2,0.00017150873475277182,1.1491230769714695,466394,20241107
TEa → PERI 35,TEa,PERI 35,object2,0.002848605802165703,1.2607469561484614,466394,20241107
PERI 35 → TEa,PERI 35,TEa,object3,0.002848605802165703,1.1649771074292206,466394,20241107
TEa → PERI 35,TEa,PERI 35,object3,0.1247890635636365,1.0274653807096261,466394,20241107
PERI 36 → TEa,PERI 36,TEa,object1,0.009789148709941464,1.0518501834201788,466394,20241107
TEa → PERI 36,TEa,PERI 36,object1,3.597700845479146e-05,1.1441388187771908,466394,20241107
PERI 36 → TEa,PERI 36,TEa,object2,0.00017150873475277182,1.3347448504185029,466394,20241107
TEa → PERI 36,TEa,PERI 36,object2,5.25987439512649e-14,1.4190906190109098,466394,20241107
PERI 36 → TEa,PERI 36,TEa,object3,0.002848605802165703,1.1444172174031126,466394,20241107
TEa → PERI 36,TEa,PERI 36,object3,3.597700845479146e-05,1.1557661412873466,466394,20241107
AUD → PERI 35,AUD,PERI 35,object1,7.207148281519524e-05,1.3254671097843227,466394,20241108
PERI 35 → AUD,PERI 35,AUD,object1,0.0002948230163589607,1.1956818373033775,466394,20241108
AUD → PERI 35,AUD,PERI 35,object2,6.364929088475056e-07,1.2985448698699962,466394,20241108
PERI 35 → AUD,PERI 35,AUD,object2,0.011428778961202602,1.1865600728640835,466394,20241108
AUD → PERI 35,AUD,PERI 35,object3,0.0011009714234697335,1.0660084775175114,466394,20241108
PERI 35 → AUD,PERI 35,AUD,object3,0.0313664181115852,1.041605267427737,466394,20241108
AUD → PERI 36,AUD,PERI 36,object1,4.065253749027305e-10,1.5399800410736622,466394,20241108
PERI 36 → AUD,PERI 36,AUD,object1,0.0002948230163589607,1.1834348326757826,466394,20241108
AUD → PERI 36,AUD,PERI 36,object2,7.207148281519524e-05,1.4303974589132538,466394,20241108
PERI 36 → AUD,PERI 36,AUD,object2,3.335910213656062e-06,1.3459975276356322,466394,20241108
AUD → PERI 36,AUD,PERI 36,object3,3.335910213656062e-06,1.2331062617506454,466394,20241108
PERI 36 → AUD,PERI 36,AUD,object3,7.207148281519524e-05,1.2031508171746434,466394,20241108
AUD → TEa,AUD,TEa,object1,6.364929088475056e-07,1.2894969585338885,466394,20241108
TEa → AUD,TEa,AUD,object1,4.065253749027305e-10,1.3440665789712505,466394,20241108
AUD → TEa,AUD,TEa,object2,4.065253749027305e-10,1.401142316318203,466394,20241108
TEa → AUD,TEa,AUD,object2,1.1259283982216203e-07,1.2493935844711108,466394,20241108
AUD → TEa,AUD,TEa,object3,0.011428778961202602,1.1634739375261183,466394,20241108
TEa → AUD,TEa,AUD,object3,1.1259283982216203e-07,1.1460376745113625,466394,20241108
AUD → dCA1,AUD,dCA1,object1,6.364929088475056e-07,1.3080652689112298,466394,20241108
dCA1 → AUD,dCA1,AUD,object1,1.615814241149666e-05,1.1517213995546791,466394,20241108
AUD → dCA1,AUD,dCA1,object2,1.615814241149666e-05,1.2812865554260195,466394,20241108
dCA1 → AUD,dCA1,AUD,object2,0.0037335498154408607,1.1073344688803866,466394,20241108
AUD → dCA1,AUD,dCA1,object3,0.0313664181115852,1.0966626990891692,466394,20241108
dCA1 → AUD,dCA1,AUD,object3,3.335910213656062e-06,1.2369440558664342,466394,20241108
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.0011009714234697335,1.1309955425869653,466394,20241108
PERI 36 → PERI 35,PERI 36,PERI 35,object1,4.065253749027305e-10,1.3480758222270597,466394,20241108
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.0011009714234697335,1.1378019541892561,466394,20241108
PERI 36 → PERI 35,PERI 36,PERI 35,object2,1.615814241149666e-05,1.1459309078143678,466394,20241108
PERI 35 → PERI 36,PERI 35,PERI 36,object3,1.1259283982216203e-07,1.1958931912929627,466394,20241108
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.011428778961202602,1.070303999246992,466394,20241108
PERI 35 → TEa,PERI 35,TEa,object1,0.0011009714234697335,1.1178338553114278,466394,20241108
TEa → PERI 35,TEa,PERI 35,object1,3.335910213656062e-06,1.1529873998862497,466394,20241108
PERI 35 → TEa,PERI 35,TEa,object2,0.0037335498154408607,1.206810980970548,466394,20241108
TEa → PERI 35,TEa,PERI 35,object2,6.8495308276340135e-12,1.4002482384504384,466394,20241108
PERI 35 → TEa,PERI 35,TEa,object3,0.0011009714234697335,1.1224678371259391,466394,20241108
TEa → PERI 35,TEa,PERI 35,object3,7.207148281519524e-05,1.103109381958548,466394,20241108
PERI 35 → dCA1,PERI 35,dCA1,object1,3.335910213656062e-06,1.2119793548735889,466394,20241108
dCA1 → PERI 35,dCA1,PERI 35,object1,3.335910213656062e-06,1.1433336371042582,466394,20241108
PERI 35 → dCA1,PERI 35,dCA1,object2,0.275036365284715,1.1419890568091726,466394,20241108
dCA1 → PERI 35,dCA1,PERI 35,object2,7.207148281519524e-05,1.1558493103125804,466394,20241108
PERI 35 → dCA1,PERI 35,dCA1,object3,0.0011009714234697335,1.1352971805828267,466394,20241108
dCA1 → PERI 35,dCA1,PERI 35,object3,0.011428778961202602,1.1302822434422173,466394,20241108
PERI 36 → TEa,PERI 36,TEa,object1,0.0037335498154408607,1.2363562088541422,466394,20241108
TEa → PERI 36,TEa,PERI 36,object1,8.086113554130686e-13,1.3839172383888614,466394,20241108
PERI 36 → TEa,PERI 36,TEa,object2,0.0002948230163589607,1.1826135010775238,466394,20241108
TEa → PERI 36,TEa,PERI 36,object2,1.851790482689941e-08,1.3089193715741603,466394,20241108
PERI 36 → TEa,PERI 36,TEa,object3,0.0037335498154408607,1.094880969889786,466394,20241108
TEa → PERI 36,TEa,PERI 36,object3,0.011428778961202602,1.1057909167761184,466394,20241108
PERI 36 → dCA1,PERI 36,dCA1,object1,0.0002948230163589607,1.2230873811029719,466394,20241108
dCA1 → PERI 36,dCA1,PERI 36,object1,0.0037335498154408607,1.165141860199513,466394,20241108
PERI 36 → dCA1,PERI 36,dCA1,object2,0.0313664181115852,1.1108190894842997,466394,20241108
dCA1 → PERI 36,dCA1,PERI 36,object2,6.364929088475056e-07,1.1832686636158596,466394,20241108
PERI 36 → dCA1,PERI 36,dCA1,object3,7.207148281519524e-05,1.1551971878063887,466394,20241108
dCA1 → PERI 36,dCA1,PERI 36,object3,0.0313664181115852,1.1356281415109541,466394,20241108
TEa → dCA1,TEa,dCA1,object1,0.0002948230163589607,1.118263993492681,466394,20241108
dCA1 → TEa,dCA1,TEa,object1,7.207148281519524e-05,1.1897654763992072,466394,20241108
TEa → dCA1,TEa,dCA1,object2,0.0002948230163589607,1.3658207976886174,466394,20241108
dCA1 → TEa,dCA1,TEa,object2,0.0037335498154408607,1.0920155186071445,466394,20241108
TEa → dCA1,TEa,dCA1,object3,0.0313664181115852,1.1029988590528068,466394,20241108
dCA1 → TEa,dCA1,TEa,object3,1.1259283982216203e-07,1.1866630845053177,466394,20241108
AUD → PERI 35,AUD,PERI 35,object1,0.0025320196344426004,1.0685172457270118,466395,20241114
PERI 35 → AUD,PERI 35,AUD,object1,3.0151521973562646e-05,1.1939717019416285,466395,20241114
AUD → PERI 35,AUD,PERI 35,object2,0.07381674831450451,1.0951867995757534,466395,20241114
PERI 35 → AUD,PERI 35,AUD,object2,0.008863742988904728,1.1275624212697362,466395,20241114
AUD → PERI 35,AUD,PERI 35,object3,0.02737185740964015,1.0557724271547424,466395,20241114
PERI 35 → AUD,PERI 35,AUD,object3,9.558172988330578e-07,1.1390069265687364,466395,20241114
AUD → PERI 36,AUD,PERI 36,object1,9.558172988330578e-07,1.1384553523632115,466395,20241114
PERI 36 → AUD,PERI 36,AUD,object1,0.0025320196344426004,1.106879676572214,466395,20241114
AUD → PERI 36,AUD,PERI 36,object2,0.0006436109146907368,1.2767204614879517,466395,20241114
PERI 36 → AUD,PERI 36,AUD,object2,2.1240996941898785e-08,1.2190236826733398,466395,20241114
AUD → PERI 36,AUD,PERI 36,object3,0.07381674831450451,1.0378871961084999,466395,20241114
PERI 36 → AUD,PERI 36,AUD,object3,0.0006436109146907368,1.100569510845317,466395,20241114
AUD → TEa,AUD,TEa,object1,9.558172988330578e-07,1.2447279797091828,466395,20241114
TEa → AUD,TEa,AUD,object1,9.558172988330578e-07,1.207110193723337,466395,20241114
AUD → TEa,AUD,TEa,object2,0.0006436109146907368,1.1502390543403915,466395,20241114
TEa → AUD,TEa,AUD,object2,0.0025320196344426004,1.1655573780218724,466395,20241114
AUD → TEa,AUD,TEa,object3,0.02737185740964015,1.0156685787314743,466395,20241114
TEa → AUD,TEa,AUD,object3,0.0025320196344426004,1.0258312722034415,466395,20241114
AUD → dCA1,AUD,dCA1,object1,1.4868321992705714e-07,1.3027933486426264,466395,20241114
dCA1 → AUD,dCA1,AUD,object1,0.008863742988904728,1.0462636055063417,466395,20241114
AUD → dCA1,AUD,dCA1,object2,3.0151521973562646e-05,1.187975933835168,466395,20241114
dCA1 → AUD,dCA1,AUD,object2,0.0006436109146907368,1.1126447794697707,466395,20241114
AUD → dCA1,AUD,dCA1,object3,0.5403095141176556,1.1198993424731596,466395,20241114
dCA1 → AUD,dCA1,AUD,object3,5.623157842072127e-06,1.0847724354432333,466395,20241114
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.5403095141176556,1.0085574250813614,466395,20241114
PERI 36 → PERI 35,PERI 36,PERI 35,object1,0.00014666125159814227,1.186498235694068,466395,20241114
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.008863742988904728,1.136670523237541,466395,20241114
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.008863742988904728,1.123037860451269,466395,20241114
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.008863742988904728,1.1653720032338137,466395,20241114
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.07381674831450451,1.0637151655394752,466395,20241114
PERI 35 → TEa,PERI 35,TEa,object1,0.008863742988904728,1.2135436417645407,466395,20241114
TEa → PERI 35,TEa,PERI 35,object1,0.008863742988904728,1.0566140376232105,466395,20241114
PERI 35 → TEa,PERI 35,TEa,object2,0.0006436109146907368,1.0941286504941807,466395,20241114
TEa → PERI 35,TEa,PERI 35,object2,0.008863742988904728,1.196712136965232,466395,20241114
PERI 35 → TEa,PERI 35,TEa,object3,0.02737185740964015,1.1746362123834264,466395,20241114
TEa → PERI 35,TEa,PERI 35,object3,0.008863742988904728,1.1437605639480621,466395,20241114
PERI 35 → dCA1,PERI 35,dCA1,object1,0.008863742988904728,1.1025477891623265,466395,20241114
dCA1 → PERI 35,dCA1,PERI 35,object1,0.00014666125159814227,1.1272986980999211,466395,20241114
PERI 35 → dCA1,PERI 35,dCA1,object2,0.02737185740964015,1.1079408394314505,466395,20241114
dCA1 → PERI 35,dCA1,PERI 35,object2,1.4868321992705714e-07,1.1318523834403968,466395,20241114
PERI 35 → dCA1,PERI 35,dCA1,object3,0.008863742988904728,1.0960769406262207,466395,20241114
dCA1 → PERI 35,dCA1,PERI 35,object3,3.0151521973562646e-05,1.1726077077204982,466395,20241114
PERI 36 → TEa,PERI 36,TEa,object1,0.00014666125159814227,1.131630996636398,466395,20241114
TEa → PERI 36,TEa,PERI 36,object1,0.0025320196344426004,1.1862409670656482,466395,20241114
PERI 36 → TEa,PERI 36,TEa,object2,0.0006436109146907368,1.1878392910832911,466395,20241114
TEa → PERI 36,TEa,PERI 36,object2,0.02737185740964015,1.2111131874869416,466395,20241114
PERI 36 → TEa,PERI 36,TEa,object3,0.2203615988075303,1.0406808990986567,466395,20241114
TEa → PERI 36,TEa,PERI 36,object3,0.00014666125159814227,1.1234906817207555,466395,20241114
PERI 36 → dCA1,PERI 36,dCA1,object1,0.2203615988075303,1.1076456714302227,466395,20241114
dCA1 → PERI 36,dCA1,PERI 36,object1,0.02737185740964015,1.0244376388246805,466395,20241114
PERI 36 → dCA1,PERI 36,dCA1,object2,0.008863742988904728,1.1471679822166077,466395,20241114
dCA1 → PERI 36,dCA1,PERI 36,object2,0.008863742988904728,1.0979244898543916,466395,20241114
