accuracy,position,region,n_neurons,n_trials,subject,date,probe
0.5333333333333335,30,Cortex,25,30,459601,20240409,probe00
0.45400000000000007,40,Cortex,25,30,459601,20240409,probe00
0.4446666666666667,50,Cortex,25,30,459601,20240409,probe00
0.43266666666666675,60,Cortex,25,30,459601,20240409,probe00
0.4886666666666667,70,Cortex,25,30,459601,20240409,probe00
0.502,80,Cortex,25,30,459601,20240409,probe00
0.49933333333333335,90,Cortex,25,30,459601,20240409,probe00
0.5406666666666667,100,Cortex,25,30,459601,20240409,probe00
0.5453333333333333,110,Cortex,25,30,459601,20240409,probe00
0.5913333333333335,120,Cortex,25,30,459601,20240409,probe00
0.546,130,Cortex,25,30,459601,20240409,probe00
0.5466666666666667,140,Cortex,25,30,459601,20240409,probe00
0.5673333333333332,150,Cortex,25,30,459601,20240409,probe00
0.5973333333333334,160,Cortex,25,30,459601,20240409,probe00
0.6033333333333332,170,Cortex,25,30,459601,20240409,probe00
0.6000000000000001,180,Cortex,25,30,459601,20240409,probe00
0.5986666666666668,190,Cortex,25,30,459601,20240409,probe00
0.62,200,Cortex,25,30,459601,20240409,probe00
0.5946666666666669,210,Cortex,25,30,459601,20240409,probe00
0.5486666666666666,220,Cortex,25,30,459601,20240409,probe00
0.5386666666666665,230,Cortex,25,30,459601,20240409,probe00
0.5353333333333332,240,Cortex,25,30,459601,20240409,probe00
0.5113333333333332,250,Cortex,25,30,459601,20240409,probe00
0.5059999999999999,260,Cortex,25,30,459601,20240409,probe00
0.48200000000000004,270,Cortex,25,30,459601,20240409,probe00
0.4786666666666665,280,Cortex,25,30,459601,20240409,probe00
0.4706666666666666,290,Cortex,25,30,459601,20240409,probe00
0.49533333333333324,300,Cortex,25,30,459601,20240409,probe00
0.4973333333333332,310,Cortex,25,30,459601,20240409,probe00
0.48399999999999993,320,Cortex,25,30,459601,20240409,probe00
0.4866666666666668,330,Cortex,25,30,459601,20240409,probe00
0.49400000000000005,340,Cortex,25,30,459601,20240409,probe00
0.4960000000000001,350,Cortex,25,30,459601,20240409,probe00
0.4666666666666666,360,Cortex,25,30,459601,20240409,probe00
0.488,370,Cortex,25,30,459601,20240409,probe00
0.5113333333333332,380,Cortex,25,30,459601,20240409,probe00
0.5153333333333334,390,Cortex,25,30,459601,20240409,probe00
0.5226666666666667,400,Cortex,25,30,459601,20240409,probe00
0.5326666666666668,410,Cortex,25,30,459601,20240409,probe00
0.5253333333333332,420,Cortex,25,30,459601,20240409,probe00
0.5593333333333333,430,Cortex,25,30,459601,20240409,probe00
0.5533333333333332,440,Cortex,25,30,459601,20240409,probe00
0.5473333333333333,450,Cortex,25,30,459601,20240409,probe00
0.5740000000000002,460,Cortex,25,30,459601,20240409,probe00
0.6046666666666667,470,Cortex,25,30,459601,20240409,probe00
0.638,480,Cortex,25,30,459601,20240409,probe00
0.6866666666666668,490,Cortex,25,30,459601,20240409,probe00
0.7166666666666666,500,Cortex,25,30,459601,20240409,probe00
0.7166666666666666,510,Cortex,25,30,459601,20240409,probe00
0.7746666666666668,520,Cortex,25,30,459601,20240409,probe00
0.8086666666666669,530,Cortex,25,30,459601,20240409,probe00
0.8086666666666666,540,Cortex,25,30,459601,20240409,probe00
0.7906666666666666,550,Cortex,25,30,459601,20240409,probe00
0.8273333333333334,560,Cortex,25,30,459601,20240409,probe00
0.7826666666666668,570,Cortex,25,30,459601,20240409,probe00
0.7879999999999999,580,Cortex,25,30,459601,20240409,probe00
0.7813333333333332,590,Cortex,25,30,459601,20240409,probe00
0.7493333333333332,600,Cortex,25,30,459601,20240409,probe00
0.7733333333333331,610,Cortex,25,30,459601,20240409,probe00
0.7653333333333333,620,Cortex,25,30,459601,20240409,probe00
0.7400000000000001,630,Cortex,25,30,459601,20240409,probe00
0.6773333333333332,640,Cortex,25,30,459601,20240409,probe00
0.6873333333333336,650,Cortex,25,30,459601,20240409,probe00
0.6633333333333334,660,Cortex,25,30,459601,20240409,probe00
0.6379999999999999,670,Cortex,25,30,459601,20240409,probe00
0.5946666666666667,680,Cortex,25,30,459601,20240409,probe00
0.5813333333333334,690,Cortex,25,30,459601,20240409,probe00
0.5640000000000001,700,Cortex,25,30,459601,20240409,probe00
0.5439999999999999,710,Cortex,25,30,459601,20240409,probe00
0.5746666666666669,720,Cortex,25,30,459601,20240409,probe00
0.5533333333333336,730,Cortex,25,30,459601,20240409,probe00
0.5900000000000001,740,Cortex,25,30,459601,20240409,probe00
0.5380000000000001,750,Cortex,25,30,459601,20240409,probe00
0.556,760,Cortex,25,30,459601,20240409,probe00
0.5993333333333334,770,Cortex,25,30,459601,20240409,probe00
0.6246666666666666,780,Cortex,25,30,459601,20240409,probe00
0.5746666666666667,790,Cortex,25,30,459601,20240409,probe00
0.5626666666666664,800,Cortex,25,30,459601,20240409,probe00
0.6113333333333335,810,Cortex,25,30,459601,20240409,probe00
0.5593333333333335,820,Cortex,25,30,459601,20240409,probe00
0.5606666666666666,830,Cortex,25,30,459601,20240409,probe00
0.572666666666667,840,Cortex,25,30,459601,20240409,probe00
0.5726666666666667,850,Cortex,25,30,459601,20240409,probe00
0.6193333333333334,860,Cortex,25,30,459601,20240409,probe00
0.5986666666666669,870,Cortex,25,30,459601,20240409,probe00
0.5926666666666668,880,Cortex,25,30,459601,20240409,probe00
0.598,890,Cortex,25,30,459601,20240409,probe00
0.5626666666666666,900,Cortex,25,30,459601,20240409,probe00
0.5573333333333335,910,Cortex,25,30,459601,20240409,probe00
0.5726666666666667,920,Cortex,25,30,459601,20240409,probe00
0.5733333333333335,930,Cortex,25,30,459601,20240409,probe00
0.5933333333333333,940,Cortex,25,30,459601,20240409,probe00
0.5906666666666667,950,Cortex,25,30,459601,20240409,probe00
0.6013333333333333,960,Cortex,25,30,459601,20240409,probe00
0.6146666666666668,970,Cortex,25,30,459601,20240409,probe00
0.5860000000000001,980,Cortex,25,30,459601,20240409,probe00
0.5793333333333335,990,Cortex,25,30,459601,20240409,probe00
0.5953333333333335,1000,Cortex,25,30,459601,20240409,probe00
0.5793333333333333,1010,Cortex,25,30,459601,20240409,probe00
0.5846666666666668,1020,Cortex,25,30,459601,20240409,probe00
0.642,1030,Cortex,25,30,459601,20240409,probe00
0.6700000000000003,1040,Cortex,25,30,459601,20240409,probe00
0.6526666666666668,1050,Cortex,25,30,459601,20240409,probe00
0.6326666666666667,1060,Cortex,25,30,459601,20240409,probe00
0.6460000000000001,1070,Cortex,25,30,459601,20240409,probe00
0.6586666666666667,1080,Cortex,25,30,459601,20240409,probe00
0.6193333333333334,1090,Cortex,25,30,459601,20240409,probe00
0.6099999999999999,1100,Cortex,25,30,459601,20240409,probe00
0.612,1110,Cortex,25,30,459601,20240409,probe00
0.54,1120,Cortex,25,30,459601,20240409,probe00
0.5353333333333332,1130,Cortex,25,30,459601,20240409,probe00
0.5519999999999999,1140,Cortex,25,30,459601,20240409,probe00
0.5640000000000002,1150,Cortex,25,30,459601,20240409,probe00
0.5086666666666667,1160,Cortex,25,30,459601,20240409,probe00
0.5513333333333335,1170,Cortex,25,30,459601,20240409,probe00
0.5206666666666667,1180,Cortex,25,30,459601,20240409,probe00
0.5286666666666665,1190,Cortex,25,30,459601,20240409,probe00
0.5626666666666666,1200,Cortex,25,30,459601,20240409,probe00
0.5866666666666667,1210,Cortex,25,30,459601,20240409,probe00
0.5753333333333333,1220,Cortex,25,30,459601,20240409,probe00
0.5299999999999999,1230,Cortex,25,30,459601,20240409,probe00
0.5800000000000001,1240,Cortex,25,30,459601,20240409,probe00
0.5720000000000001,1250,Cortex,25,30,459601,20240409,probe00
0.5773333333333335,1260,Cortex,25,30,459601,20240409,probe00
0.5646666666666665,1270,Cortex,25,30,459601,20240409,probe00
0.6313333333333333,1280,Cortex,25,30,459601,20240409,probe00
0.589333333333333,1290,Cortex,25,30,459601,20240409,probe00
0.6106666666666668,1300,Cortex,25,30,459601,20240409,probe00
0.5693333333333334,1310,Cortex,25,30,459601,20240409,probe00
0.5800000000000002,1320,Cortex,25,30,459601,20240409,probe00
0.5993333333333334,1330,Cortex,25,30,459601,20240409,probe00
0.5993333333333333,1340,Cortex,25,30,459601,20240409,probe00
0.6106666666666668,1350,Cortex,25,30,459601,20240409,probe00
