accuracy,position,region,n_neurons,n_trials,subject,date,probe
0.53,30,Cortex,25,30,459601,20240409,probe00
0.48066666666666663,40,Cortex,25,30,459601,20240409,probe00
0.4846666666666667,50,Cortex,25,30,459601,20240409,probe00
0.46400000000000013,60,Cortex,25,30,459601,20240409,probe00
0.504,70,Cortex,25,30,459601,20240409,probe00
0.512,80,Cortex,25,30,459601,20240409,probe00
0.5226666666666665,90,Cortex,25,30,459601,20240409,probe00
0.5133333333333333,100,Cortex,25,30,459601,20240409,probe00
0.5086666666666667,110,Cortex,25,30,459601,20240409,probe00
0.5573333333333332,120,Cortex,25,30,459601,20240409,probe00
0.5093333333333333,130,Cortex,25,30,459601,20240409,probe00
0.5366666666666666,140,Cortex,25,30,459601,20240409,probe00
0.5533333333333332,150,Cortex,25,30,459601,20240409,probe00
0.5506666666666667,160,Cortex,25,30,459601,20240409,probe00
0.5186666666666667,170,Cortex,25,30,459601,20240409,probe00
0.54,180,Cortex,25,30,459601,20240409,probe00
0.5493333333333335,190,Cortex,25,30,459601,20240409,probe00
0.5433333333333334,200,Cortex,25,30,459601,20240409,probe00
0.5233333333333334,210,Cortex,25,30,459601,20240409,probe00
0.5206666666666666,220,Cortex,25,30,459601,20240409,probe00
0.5273333333333334,230,Cortex,25,30,459601,20240409,probe00
0.5006666666666665,240,Cortex,25,30,459601,20240409,probe00
0.5073333333333331,250,Cortex,25,30,459601,20240409,probe00
0.5273333333333333,260,Cortex,25,30,459601,20240409,probe00
0.5193333333333333,270,Cortex,25,30,459601,20240409,probe00
0.49866666666666665,280,Cortex,25,30,459601,20240409,probe00
0.4893333333333332,290,Cortex,25,30,459601,20240409,probe00
0.512,300,Cortex,25,30,459601,20240409,probe00
0.5013333333333333,310,Cortex,25,30,459601,20240409,probe00
0.4733333333333332,320,Cortex,25,30,459601,20240409,probe00
0.484,330,Cortex,25,30,459601,20240409,probe00
0.5013333333333333,340,Cortex,25,30,459601,20240409,probe00
0.4926666666666666,350,Cortex,25,30,459601,20240409,probe00
0.502,360,Cortex,25,30,459601,20240409,probe00
0.4866666666666667,370,Cortex,25,30,459601,20240409,probe00
0.5119999999999999,380,Cortex,25,30,459601,20240409,probe00
0.5279999999999999,390,Cortex,25,30,459601,20240409,probe00
0.5646666666666664,400,Cortex,25,30,459601,20240409,probe00
0.536,410,Cortex,25,30,459601,20240409,probe00
0.5366666666666666,420,Cortex,25,30,459601,20240409,probe00
0.536,430,Cortex,25,30,459601,20240409,probe00
0.5373333333333334,440,Cortex,25,30,459601,20240409,probe00
0.526,450,Cortex,25,30,459601,20240409,probe00
0.514,460,Cortex,25,30,459601,20240409,probe00
0.5740000000000001,470,Cortex,25,30,459601,20240409,probe00
0.5473333333333333,480,Cortex,25,30,459601,20240409,probe00
0.5860000000000002,490,Cortex,25,30,459601,20240409,probe00
0.6233333333333334,500,Cortex,25,30,459601,20240409,probe00
