,mi_goal,mi_goal_baseline,mi_sem_goal,mi_sem_distractor,mi_distractor,mi_distractor_baseline,mi_sound,mi_sound_baseline,mi_sem_sound,time,region_1,region_2,region_pair,subject,date
0,0.00029646749785038333,3.4176399282595396e-05,4.495772850011637e-05,4.509151044742353e-05,0.0003070243555775444,2.301446002200044e-05,0.00022404135011161203,-8.771667446526375e-05,2.4915898593809518e-05,-1.975,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
1,0.00021879467892804512,-4.3496419639742814e-05,3.2632878535688387e-05,4.497451474644671e-05,0.00033484970066598543,5.083980511044148e-05,0.0003292545127904761,1.7496488213600335e-05,3.42947160117541e-05,-1.9250000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
2,0.00022390819619693802,-3.838290237084992e-05,4.0024433187981086e-05,3.661350896844303e-05,0.00025076488378533284,-3.3245011770211105e-05,0.00031710994151660745,5.351916939731673e-06,3.119845112362038e-05,-1.875,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
3,0.00022004291272137842,-4.2248185846409516e-05,3.8326839483035094e-05,3.670040149899305e-05,0.0001913364572431675,-9.267343831237645e-05,0.0003216265076724382,9.868483095562422e-06,3.278272677741409e-05,-1.8250000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
4,0.00023647995985129838,-2.5811138716489563e-05,4.063181567061342e-05,3.086062197899992e-05,0.00013074708036132414,-0.0001532628151942198,0.00025860565030275844,-5.3152374274117336e-05,2.855856633969829e-05,-1.775,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
5,0.00037941388688426475,0.00011712278831647682,4.8995435792934977e-05,4.066432856678264e-05,0.0002627172134625709,-2.1292682092973044e-05,0.00031855496006545837,6.7969354885825885e-06,3.262294211481929e-05,-1.725,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
6,0.0004690519134072814,0.00020676081483949347,5.457920761413653e-05,4.065378236567733e-05,0.00023052833251310727,-5.3481563042436674e-05,0.00024414376557109295,-6.761425900578282e-05,2.771292330382406e-05,-1.6750000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
7,0.0003478782069061922,8.558710833840425e-05,4.725042925622968e-05,3.3488751757611614e-05,0.0002284659895964332,-5.554390595911076e-05,0.00025882159398564827,-5.2936430591227505e-05,2.78526259506835e-05,-1.625,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
8,0.0002802198342709466,1.7928735703158667e-05,4.1092815659838966e-05,2.706785571408985e-05,0.00016876364635959039,-0.00011524624919595356,0.0003312796384552051,1.9521613878329346e-05,3.611201010727819e-05,-1.5750000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
9,0.00019985866198897814,-6.24324365788098e-05,2.950307261218741e-05,2.826153528817703e-05,0.00015523344640381827,-0.00012877644915172567,0.0002579167168512458,-5.384130772562997e-05,2.9019760807455926e-05,-1.525,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
10,0.0004775270783327753,0.00021523597976498738,5.5485590052605885e-05,4.637280806372013e-05,0.00034492364197620935,6.0913746420665407e-05,0.0002583693241686936,-5.338870040818216e-05,3.0373952025831635e-05,-1.475,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
11,0.0004596331421753275,0.00019734204360753954,6.076971825896947e-05,4.9997431759819584e-05,0.00042012494865786967,0.00013611505310232573,0.0002423940982117561,-6.936392636511967e-05,2.8563234805599156e-05,-1.4250000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
12,0.0003673222994896116,0.00010503120092182367,5.1458946039124406e-05,7.043107285887837e-05,0.0006075343607385403,0.0003235244651829964,0.0003706964518291927,5.893842725231694e-05,3.737342867395986e-05,-1.375,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
13,0.00018924424079928037,-7.304685776850757e-05,3.364768926140285e-05,6.333081566602522e-05,0.0004967686250629805,0.00021275872950743657,0.00042457936877826743,0.00011282134420139166,3.660338725611208e-05,-1.3250000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
14,0.0002246955170987001,-3.7595581469087826e-05,3.8665422466163936e-05,3.7471727550963615e-05,0.0002401206711565157,-4.388922439902825e-05,0.0003347480351967069,2.29900106198311e-05,3.26521851271197e-05,-1.275,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
15,0.00013477638350931138,-0.00012751471505847655,2.7898873040891838e-05,4.166227445735651e-05,0.00027667580039125397,-7.334095164289976e-06,0.000259960067196471,-5.179795738040479e-05,3.004082515518716e-05,-1.225,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
16,0.00012373170196507095,-0.000138559396602717,2.95821832470414e-05,3.572499718434045e-05,0.00020843172277232284,-7.557817278322111e-05,0.0002649621231894248,-4.679590138745098e-05,2.9725558038882807e-05,-1.1750000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
17,0.00012246257981689412,-0.00013982851875089382,2.452199379706775e-05,4.116337648485929e-05,0.000277981540125587,-6.028355429956941e-06,0.00034096386445623837,2.9205839879362593e-05,3.4356091757507396e-05,-1.125,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
18,0.00015114571767346473,-0.00011114538089432321,3.125088980539984e-05,4.1498906042832355e-05,0.0002865916215212863,2.581725965742363e-06,0.00043790516529216905,0.00012614714071529327,3.963170340763328e-05,-1.0750000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
19,0.00012316756148961593,-0.000139123537078172,2.6715313751900746e-05,4.355221822342469e-05,0.00026061387273943934,-2.33960228161046e-05,0.00043922735589605356,0.00012746933131917778,3.879228076847697e-05,-1.025,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
20,0.00022014270892526538,-4.2148389642522556e-05,3.829986818130382e-05,5.005743068536856e-05,0.0003474422916299635,6.343239607441956e-05,0.00036434993868907203,5.2591914112196255e-05,3.6063489225924776e-05,-0.9750000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
21,0.00015843244580930794,-0.00010385865275848,3.2523097301091555e-05,4.948644112858882e-05,0.00031061853198353,2.6608636427986063e-05,0.0003573199375799704,4.556191300309463e-05,3.4476032146050165e-05,-0.925,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
22,0.00015403313267370425,-0.00010825796589408369,2.8703958299916467e-05,4.218978548078973e-05,0.00027749988367699937,-6.510011878544579e-06,0.000374510064627972,6.275204005109624e-05,3.793317964162274e-05,-0.875,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
23,0.00011365968085423343,-0.0001486314177135545,2.4033983575883106e-05,4.2116196620873975e-05,0.00026008631192141,-2.3923583634133936e-05,0.00032606258307388085,1.4304558497005076e-05,3.598182833630859e-05,-0.8250000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
24,0.00016283682052236975,-9.945427804541819e-05,3.004014622254363e-05,3.6858753608332413e-05,0.00020832074254422707,-7.568915301131687e-05,0.00030681578793571683,-4.942236641158947e-06,3.171296050063818e-05,-0.775,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
