,r_goal,r_goal_baseline,r_sem_goal,r_sem_distractor,r_distractor,r_distractor_baseline,r_sound,r_sound_baseline,r_sem_sound,time,region_1,region_2,region_pair,subject,date
10,0.02144648889081174,-0.009320162542664514,0.004538911905188656,0.005137154196835992,0.02141857547711582,-0.008721309542705377,0.03383397620875001,-0.02316357086043478,0.004902051160684532,-0.95,AUD,TEa,AUD-TEa,466395,20241115
11,0.012794370997987137,-0.017972280435489117,0.004566045085276185,0.005160511831355011,0.02981979011686437,-0.0003200949029568273,0.04451098963724525,-0.012486557431939542,0.005011614176493696,-0.8500000000000001,AUD,TEa,AUD-TEa,466395,20241115
12,0.007988528046495757,-0.022778123386980497,0.004616350869576983,0.005166747079768862,0.03463130854082557,0.004491423521004373,0.03970321806479929,-0.017294329004385503,0.0050641557815590075,-0.75,AUD,TEa,AUD-TEa,466395,20241115
13,0.01696515678303154,-0.013801494650444713,0.004753018069097066,0.005106780869785275,0.03367915796799179,0.0035392729481705937,0.029192021352878312,-0.02780552571630648,0.004972158850580885,-0.6500000000000001,AUD,TEa,AUD-TEa,466395,20241115
14,0.028180667988550314,-0.00258598344492594,0.0049347483032729554,0.004855914159817089,0.02303584853351982,-0.007104036486301379,0.024375078936120526,-0.03262246813306427,0.00479231783570623,-0.55,AUD,TEa,AUD-TEa,466395,20241115
15,0.03180341702469178,0.001036765591215523,0.005006856977046324,0.004846174551452136,0.014940569103582471,-0.015199315916238727,0.04333584145806614,-0.013661705611118652,0.005068190917658966,-0.45,AUD,TEa,AUD-TEa,466395,20241115
16,0.027389186747716104,-0.00337746468576015,0.004966164262436356,0.004962067593843713,0.012700413855636554,-0.017439471164184643,0.06607727410217727,0.00907972703299248,0.005392604194490737,-0.35000000000000003,AUD,TEa,AUD-TEa,466395,20241115
17,0.01664086467801082,-0.014125786755465435,0.004849399570984707,0.004973413005708449,0.01510628671613693,-0.01503359830368427,0.07650408927953681,0.019506542210352015,0.0054302233760052,-0.25,AUD,TEa,AUD-TEa,466395,20241115
18,0.016750308711124942,-0.014016342722351312,0.004788379297718412,0.004865428788145388,0.017168349714636568,-0.01297153530518463,0.0747943334753257,0.017796786406140908,0.005434691959150107,-0.15000000000000002,AUD,TEa,AUD-TEa,466395,20241115
19,0.02106057468182326,-0.009706076751652994,0.004795582090322408,0.004714409339856149,0.016888415729423865,-0.013251469290397333,0.06569073200497089,0.008693184935786094,0.005401493623389143,-0.05,AUD,TEa,AUD-TEa,466395,20241115
20,0.025191012884411643,-0.0055756385490646106,0.004796069166847586,0.004574101042324335,0.013308923562191462,-0.016830961457629738,0.05644955902322653,-0.0005479880459582642,0.00533187635272005,0.05,AUD,TEa,AUD-TEa,466395,20241115
21,0.030394241305305967,-0.000372410128170287,0.004881682048908462,0.004566002602323107,0.01230258090735474,-0.017837304112466458,0.048300599543861074,-0.008696947525323719,0.005256879181049338,0.15000000000000002,AUD,TEa,AUD-TEa,466395,20241115
22,0.029460224648640638,-0.001306426784835616,0.0049544871949440275,0.004565161916096098,0.01058785388782965,-0.019552031131991547,0.04125547958588137,-0.015742067483303424,0.005190159892968682,0.25,AUD,TEa,AUD-TEa,466395,20241115
23,0.018946988169321385,-0.01181966326415487,0.004879885504902723,0.004745106531994594,0.016829695510552196,-0.013310189509269002,0.04076420729734553,-0.016233339771839266,0.005169055688708391,0.35000000000000003,AUD,TEa,AUD-TEa,466395,20241115
24,0.010114763936392174,-0.02065188749708408,0.0047474662299615954,0.004611095221040577,0.012913040324135856,-0.01722684469568534,0.03731274679311107,-0.019684800276073722,0.005009836953016814,0.45,AUD,TEa,AUD-TEa,466395,20241115
25,0.012660331439839925,-0.01810631999363633,0.004716258547116519,0.004551573472289937,0.00960069373082227,-0.020539191288998927,0.0366659457825727,-0.020331601286612093,0.004951853424264029,0.55,AUD,TEa,AUD-TEa,466395,20241115
26,0.016805644823008812,-0.013961006610467442,0.004653424826970819,0.004661837530366424,0.015428718402925907,-0.014711166616895291,0.033257607694644586,-0.023739939374540206,0.004880809066212427,0.6500000000000001,AUD,TEa,AUD-TEa,466395,20241115
27,0.02006341816184315,-0.010703233271633104,0.004564992878973334,0.004964879461408676,0.02369704126569562,-0.006442843754125578,0.02814931294054012,-0.02884823412864467,0.004784977451813685,0.75,AUD,TEa,AUD-TEa,466395,20241115
28,0.02339649065474867,-0.007370160778727583,0.004466999826958773,0.0052873064687397235,0.030288554090106123,0.0001486690702849243,0.023334719267316388,-0.033662827801868404,0.00478450351738045,0.8500000000000001,AUD,TEa,AUD-TEa,466395,20241115
29,0.03077723396332695,1.0582529850696604e-05,0.004473402312503066,0.005428130564650612,0.03547071966931276,0.005330834649491564,0.02491664359077848,-0.03208090347840631,0.004862303037962707,0.95,AUD,TEa,AUD-TEa,466395,20241115
30,0.03573547344573712,0.004968822012260864,0.0045017097947810565,0.005310015636734084,0.0372264340089099,0.007086548989088705,0.029273370379465476,-0.027724176689719316,0.004915643461902717,1.05,AUD,TEa,AUD-TEa,466395,20241115
31,0.042837216295448406,0.012070564861972152,0.004519631873116275,0.005093203942691066,0.03633665294652953,0.006196767926708334,0.027526468672216083,-0.02947107839696871,0.0049535696679039246,1.1500000000000001,AUD,TEa,AUD-TEa,466395,20241115
32,0.04433466482990012,0.013568013396423863,0.004573562403790931,0.004828195997150544,0.03259265143233712,0.0024527664125159193,0.03455108715539693,-0.02244645991378786,0.004838666584634288,1.25,AUD,TEa,AUD-TEa,466395,20241115
33,0.037186464765612576,0.006419813332136322,0.004582765208309225,0.00468777110395148,0.02703758293510463,-0.0031023020847165683,0.04323264415306142,-0.013764902916123374,0.004806633073559415,1.35,AUD,TEa,AUD-TEa,466395,20241115
34,0.02604150458678504,-0.004725146846691213,0.00458763377803057,0.004751528561698649,0.02478606145512787,-0.005353823564693327,0.04862302757192112,-0.008374519497263672,0.004852453181354219,1.4500000000000002,AUD,TEa,AUD-TEa,466395,20241115
35,0.023038303367440022,-0.0077283480660362315,0.004550310727061411,0.0048508658945465655,0.023544895570880863,-0.006594989448940335,0.04390018010325242,-0.013097366965932375,0.004812298530195748,1.55,AUD,TEa,AUD-TEa,466395,20241115
36,0.023084154206525938,-0.007682497226950316,0.004456842397710615,0.004782451042499371,0.025378065621571137,-0.004761819398250062,0.03123548503301279,-0.025762062036172,0.004742354218274912,1.6500000000000001,AUD,TEa,AUD-TEa,466395,20241115
37,0.02430740912152248,-0.006459242311953772,0.004466626279838721,0.004723520241338524,0.02314861413618696,-0.0069912708836342395,0.023556445896796403,-0.03344110117238839,0.004729204629506467,1.75,AUD,TEa,AUD-TEa,466395,20241115
38,0.022249469287141378,-0.008517182146334876,0.004461886877858677,0.004436181205322919,0.013350729961414306,-0.01678915505840689,0.02910849708701731,-0.027889049982167482,0.004966962045386444,1.85,AUD,TEa,AUD-TEa,466395,20241115
39,0.01851802791425057,-0.012248623519225683,0.004353006187820935,0.004428918929996046,0.011193081988076111,-0.018946803031745087,0.03994443051724024,-0.017053116551944553,0.0051609999309591165,1.9500000000000002,AUD,TEa,AUD-TEa,466395,20241115
40,0.039101403114761436,-9.34144694407224e-05,0.0022849041490887482,0.0022653824686597154,0.03955231991938848,-0.008139076512884778,0.04461589997847303,-0.0017387844413355655,0.0022572861880091415,-1.9500000000000002,AUD,dCA1,AUD-dCA1,466395,20241115
41,0.03918820488681418,-6.612697387976818e-06,0.002269883472155927,0.0022811123087639698,0.03984858122637005,-0.007842815205903207,0.04567612189156489,-0.0006785625282437063,0.002277595414745093,-1.85,AUD,dCA1,AUD-dCA1,466395,20241115
42,0.04261581129018982,0.0034209937059876613,0.0022793490309802517,0.0023036927322411687,0.040627845937143046,-0.0070635504951302094,0.048672974979074184,0.002318290559265586,0.002270776204507366,-1.75,AUD,dCA1,AUD-dCA1,466395,20241115
43,0.04567295590012439,0.006478138315922234,0.002315000846536038,0.0023283939969771365,0.04354183871105358,-0.004149557721219672,0.04943220470178897,0.00307752028198037,0.002229351264622404,-1.6500000000000001,AUD,dCA1,AUD-dCA1,466395,20241115
44,0.045313112406088416,0.006118294821886257,0.0023316985186915924,0.0023123669741654373,0.04702914794862788,-0.0006622484836453779,0.04843947885407107,0.002084794434262474,0.002174239006437499,-1.55,AUD,dCA1,AUD-dCA1,466395,20241115
45,0.04101492453515705,0.0018201069509548931,0.002316110018641173,0.002313600353182771,0.050453457616024024,0.0027620611837507678,0.04535716313968027,-0.0009975212801283245,0.002135545674181548,-1.4500000000000002,AUD,dCA1,AUD-dCA1,466395,20241115
46,0.03788986839863354,-0.0013049491855686157,0.002321847785347065,0.002331126708217392,0.05328154246126515,0.005590146028991896,0.04219448988854635,-0.0041601945312622485,0.002125342486241098,-1.35,AUD,dCA1,AUD-dCA1,466395,20241115
47,0.03423353877415574,-0.004961278810046418,0.0022993889452306393,0.0023378809452709987,0.05385437523850822,0.006162978806234967,0.041549969393685916,-0.0048047150261226815,0.002141781511905884,-1.25,AUD,dCA1,AUD-dCA1,466395,20241115
48,0.032585561711377824,-0.006609255872824335,0.0022560618573496424,0.0023550362779826226,0.05427965118412712,0.006588254751853866,0.04581074857469958,-0.0005439358451090198,0.0021895194674097884,-1.1500000000000001,AUD,dCA1,AUD-dCA1,466395,20241115
49,0.034332794824719196,-0.004862022759482963,0.002222163183582281,0.0023502316587277706,0.05444520408022501,0.006753807647951755,0.05179779279650175,0.005443108376693151,0.0022399254094317175,-1.05,AUD,dCA1,AUD-dCA1,466395,20241115
50,0.03468407625952275,-0.004510741324679407,0.0021997909102571293,0.002323617283147865,0.05381976685673894,0.006128370424465686,0.05120524847205363,0.004850564052245029,0.002246535128178657,-0.95,AUD,dCA1,AUD-dCA1,466395,20241115
51,0.03529417076447434,-0.003900646819727821,0.0021907106361503757,0.002291744089538582,0.04893423959258539,0.001242843160312132,0.04459627026907464,-0.0017584141507339598,0.002239309140557468,-0.8500000000000001,AUD,dCA1,AUD-dCA1,466395,20241115
52,0.03660777774871577,-0.0025870398354863877,0.0021849843252477125,0.0022579628095393393,0.04212921504045582,-0.005562181391817439,0.03907521055081647,-0.00727947386899213,0.0022500787359267934,-0.75,AUD,dCA1,AUD-dCA1,466395,20241115
53,0.0379307385524519,-0.0012640790317502565,0.002187850097893836,0.002241421341932001,0.0381193938872687,-0.009572002545004558,0.038342812569400544,-0.008011871850408053,0.002294091695017785,-0.6500000000000001,AUD,dCA1,AUD-dCA1,466395,20241115
54,0.037349391372478113,-0.0018454262117240453,0.0021742946979654205,0.0022195205048283926,0.036420100462097336,-0.01127129597017592,0.04236743032132674,-0.003987254098481857,0.002316924085723011,-0.55,AUD,dCA1,AUD-dCA1,466395,20241115
55,0.035997316956405616,-0.003197500627796543,0.0021946678055551755,0.002234050812393785,0.03896721503752731,-0.008724181394745949,0.049404821300420655,0.0030501368806120574,0.0023151556474988945,-0.45,AUD,dCA1,AUD-dCA1,466395,20241115
56,0.03337371031199651,-0.005821107272205646,0.0022112426591868522,0.0022771206160561107,0.04231482362825566,-0.005376572804017599,0.0573274320839423,0.010972747664133704,0.0023309542343451233,-0.35000000000000003,AUD,dCA1,AUD-dCA1,466395,20241115
57,0.0315505252331454,-0.007644292351056757,0.002230804786770297,0.0023069044294423296,0.04406394400683607,-0.0036274524254371887,0.06234112650273004,0.015986442082921444,0.0023436599601831783,-0.25,AUD,dCA1,AUD-dCA1,466395,20241115
58,0.033149819193913556,-0.006044998390288603,0.002247274751851625,0.002300665141632347,0.043498800600090114,-0.004192595832183142,0.0633968617618244,0.017042177342015796,0.0023545815964804207,-0.15000000000000002,AUD,dCA1,AUD-dCA1,466395,20241115
59,0.03658959178344721,-0.002605225800754951,0.002277355303635994,0.002270484968680477,0.04438733783599031,-0.0033040585962829452,0.060263872463682415,0.013909188043873817,0.0023568400002837537,-0.05,AUD,dCA1,AUD-dCA1,466395,20241115
60,0.03668062026595952,-0.0025141973182426364,0.002286060476541878,0.002247708552523186,0.04950827618516077,0.0018168797528875166,0.05730841301127825,0.010953728591469654,0.0023575223443170717,0.05,AUD,dCA1,AUD-dCA1,466395,20241115
61,0.03374606097411918,-0.005448756610082976,0.002260289946980796,0.0022569046251736265,0.054481019077469786,0.00678962264519653,0.055977348503002,0.0096226640831934,0.00232921129168584,0.15000000000000002,AUD,dCA1,AUD-dCA1,466395,20241115
62,0.029752708727713503,-0.009442108856488655,0.0022263209947686546,0.002263017419179751,0.05470211778090064,0.0070107213486273814,0.053007153218770114,0.006652468798961517,0.00229242930089913,0.25,AUD,dCA1,AUD-dCA1,466395,20241115
63,0.023617617540328744,-0.015577200043873415,0.0021991913197270813,0.0022726009991806823,0.0509722783104091,0.003280881878135841,0.048260111438569946,0.0019054270187613478,0.0022875396833409107,0.35000000000000003,AUD,dCA1,AUD-dCA1,466395,20241115
64,0.022473526924367496,-0.016721290659834662,0.00219343734586337,0.002297988972709728,0.049459740467032685,0.0017683440347594295,0.045307046905011895,-0.0010476375147967024,0.002320707140071778,0.45,AUD,dCA1,AUD-dCA1,466395,20241115
65,0.025657738780166424,-0.013537078804035735,0.0022030791817579678,0.002279831725176186,0.047935338235590624,0.00024394180331736848,0.04231985718788479,-0.004034827231923804,0.0023317973219947265,0.55,AUD,dCA1,AUD-dCA1,466395,20241115
66,0.03034873557220076,-0.008846082012001398,0.0022297649764952848,0.0022630939659591454,0.048442785451635724,0.0007513890193624681,0.0415743668308659,-0.004780317588942699,0.002332614691283202,0.6500000000000001,AUD,dCA1,AUD-dCA1,466395,20241115
67,0.03357890464377086,-0.005615912940431296,0.002260378192264895,0.0022787146274484394,0.0484926834006899,0.0008012869684166438,0.04388493030825577,-0.002469754111552827,0.0023207499429699725,0.75,AUD,dCA1,AUD-dCA1,466395,20241115
68,0.03562878877681005,-0.0035660288073921104,0.0022792729719943727,0.0022926988831282785,0.050109128997614646,0.0024177325653413906,0.045653103004607,-0.0007015814152015951,0.0023111480924720607,0.8500000000000001,AUD,dCA1,AUD-dCA1,466395,20241115
69,0.035720337514710016,-0.0034744800694921432,0.0022685514864955354,0.0022787932970764254,0.05435054370002687,0.006659147267753615,0.04416549900063253,-0.002189185419176065,0.002303556140240242,0.95,AUD,dCA1,AUD-dCA1,466395,20241115
70,0.03730529756291832,-0.0018895200212838414,0.0022534884792207847,0.0022775202002233595,0.0580801119143932,0.010388715482119941,0.04452310585287638,-0.0018315785669322168,0.0023119359315195522,1.05,AUD,dCA1,AUD-dCA1,466395,20241115
71,0.037838612621116804,-0.0013562049630853543,0.0022707616160773103,0.0022817276020206325,0.05793206024890498,0.010240663816631725,0.04664992198366541,0.0002952375638568122,0.0023316102038965915,1.1500000000000001,AUD,dCA1,AUD-dCA1,466395,20241115
72,0.03587715178069619,-0.0033176658035059675,0.0022588069397534998,0.0022948594945915186,0.05425313352514632,0.0065617370928730614,0.04853100313005964,0.002176318710251042,0.0023421803386621193,1.25,AUD,dCA1,AUD-dCA1,466395,20241115
73,0.035600341559241536,-0.003594476024960623,0.0022639997583514043,0.002284864650327769,0.04756200083903268,-0.0001293955932405791,0.04541863505473687,-0.0009360493650717311,0.0023353943462838577,1.35,AUD,dCA1,AUD-dCA1,466395,20241115
74,0.037983170812459575,-0.0012116467717425833,0.002281271010367334,0.002251795244769296,0.03979136099156139,-0.007900035440711863,0.040640587942825865,-0.005714096476982733,0.0023259816010088408,1.4500000000000002,AUD,dCA1,AUD-dCA1,466395,20241115
75,0.03817301440570911,-0.0010218031784930484,0.002251671967298918,0.0022462030318610407,0.03540503287328719,-0.012286363558986067,0.040079553894434614,-0.006275130525373984,0.0023320223206581624,1.55,AUD,dCA1,AUD-dCA1,466395,20241115
76,0.03941205905569734,0.00021724147149518314,0.0022216246834361525,0.0022427633489823023,0.033370643555444814,-0.014320752876828442,0.04227196233814538,-0.004082722081663215,0.002340165687498856,1.6500000000000001,AUD,dCA1,AUD-dCA1,466395,20241115
77,0.043164115729534686,0.003969298145332527,0.0022372217658321036,0.002244245777913905,0.03291667203323027,-0.014774724399042989,0.04451858234279486,-0.0018361020770137348,0.00233883110897961,1.75,AUD,dCA1,AUD-dCA1,466395,20241115
78,0.04442847641456831,0.005233658830366153,0.0022474825611473997,0.0022670572517897074,0.03258181012166603,-0.015109586310607229,0.041633118812853184,-0.0047215656069554135,0.0023012635812351546,1.85,AUD,dCA1,AUD-dCA1,466395,20241115
79,0.044404136767953364,0.005209319183751206,0.0022679475320369425,0.0023189273010948454,0.03156978607533812,-0.016121610356935136,0.03784712318677726,-0.008507561233031341,0.0022794118339295225,1.9500000000000002,AUD,dCA1,AUD-dCA1,466395,20241115
80,-0.012966405662100423,-0.0010721765702173848,0.005734566503240536,0.005775606509263704,-0.010340135691809423,-0.007944125196048505,0.003921277612508362,0.0045138226551037905,0.005377387650355679,-1.9500000000000002,TEa,dCA1,TEa-dCA1,466395,20241115
81,-0.012132161037653792,-0.00023793194577075363,0.005686842199439242,0.005879242467448796,-0.005836629242756992,-0.0034406187469960743,0.004162446948744521,0.0047549919913399494,0.005605451890806697,-1.85,TEa,dCA1,TEa-dCA1,466395,20241115
82,-0.009857133164903659,0.0020370959269793796,0.005709372587930907,0.005833144160617384,-0.0015595357911769312,0.0008364747045839865,0.008016162420803214,0.008608707463398643,0.005884235299621058,-1.75,TEa,dCA1,TEa-dCA1,466395,20241115
83,-0.009141299498212328,0.002752929593670711,0.005820082137850616,0.005801145667426346,0.0022224670014592005,0.0046184774972201185,0.0059944818716421554,0.006587026914237584,0.00596559582794809,-1.6500000000000001,TEa,dCA1,TEa-dCA1,466395,20241115
84,-0.00988788052223518,0.002006348569647858,0.005998500475032372,0.005697760262952626,0.0011534112464795592,0.003549421742240477,0.001536937842708955,0.002129482885304384,0.005961319795694614,-1.55,TEa,dCA1,TEa-dCA1,466395,20241115
85,-0.010277073238394,0.0016171558534890385,0.006056244230514371,0.00554754113066234,-0.003145339714603367,-0.0007493292188424493,-0.004078228100158279,-0.00348568305756285,0.0059503549426833,-1.4500000000000002,TEa,dCA1,TEa-dCA1,466395,20241115
86,-0.00958389642937239,0.0023103326625106488,0.006066393836931994,0.005663304187119274,-0.0068092618655216175,-0.0044132513697606995,-0.00783085065837571,-0.007238305615780281,0.005946399960066245,-1.35,TEa,dCA1,TEa-dCA1,466395,20241115
87,-0.010615097879615723,0.001279131212267316,0.005983040327114683,0.005726466334440965,-0.004380629503151309,-0.0019846190073903917,-0.009819584456044564,-0.009227039413449135,0.005903884013353562,-1.25,TEa,dCA1,TEa-dCA1,466395,20241115
88,-0.014329645444039515,-0.002435416352156477,0.005792942328696381,0.005785486010412033,-0.0008997929117842736,0.0014962175839766442,-0.00705667266977133,-0.0064641276271759016,0.005987003317264064,-1.1500000000000001,TEa,dCA1,TEa-dCA1,466395,20241115
89,-0.02015169804230336,-0.008257468950420323,0.005646089767123317,0.005888439257247718,0.0056353415152559745,0.008031352011016893,-0.0007714212380116106,-0.00017887619541618173,0.0060331072241708444,-1.05,TEa,dCA1,TEa-dCA1,466395,20241115
90,-0.02330853747667666,-0.011414308384793622,0.005610900664618809,0.006286453511954709,0.015002980550270913,0.01739899104603183,0.003982363611794701,0.00457490865439013,0.005994597185077528,-0.95,TEa,dCA1,TEa-dCA1,466395,20241115
91,-0.02053149589551259,-0.008637266803629553,0.005747663444139288,0.006218493880053338,0.013817893785577509,0.016213904281338426,0.004936663967004784,0.005529209009600213,0.005905600864028834,-0.8500000000000001,TEa,dCA1,TEa-dCA1,466395,20241115
92,-0.015201110094944917,-0.0033068810030618782,0.006004217799304052,0.006098852864090789,0.011564408771978523,0.01396041926773944,-0.0038698323959912104,-0.0032772873533957816,0.005861338384413938,-0.75,TEa,dCA1,TEa-dCA1,466395,20241115
93,-0.009743563248082539,0.0021506658438004995,0.006138491756268089,0.006071046033893993,0.010924695990861545,0.013320706486622463,-0.013990761650763099,-0.01339821660816767,0.005811920863996234,-0.6500000000000001,TEa,dCA1,TEa-dCA1,466395,20241115
94,-0.005975206691270613,0.0059190224006124255,0.005998115640973882,0.006190094878463168,0.010465975540205388,0.012861986035966305,-0.01832237371272434,-0.01772982867012891,0.005630871724022488,-0.55,TEa,dCA1,TEa-dCA1,466395,20241115
95,-0.0037629207714336083,0.008131308320449431,0.005996882982415392,0.006323096418985571,0.0041025552628783536,0.006498565758639271,-0.011453253542929493,-0.010860708500334064,0.0056856017823289995,-0.45,TEa,dCA1,TEa-dCA1,466395,20241115
96,-0.004329615502542818,0.00756461358934022,0.005877335520698069,0.006478796748300116,0.0021635416660862805,0.0045595521618471985,0.0028153623670161307,0.0034079074096115595,0.005764410529037787,-0.35000000000000003,TEa,dCA1,TEa-dCA1,466395,20241115
97,-0.005192000971954526,0.006702228119928513,0.005881888568249074,0.0067990048680571825,0.011920354358147242,0.01431636485390816,0.01068760857097269,0.01128015361356812,0.005692296613479641,-0.25,TEa,dCA1,TEa-dCA1,466395,20241115
98,-0.005122579375436417,0.006771649716446622,0.005923939791874296,0.006847692381474067,0.016402800271866916,0.018798810767627835,0.013232354757322581,0.01382489979991801,0.0057684987812972755,-0.15000000000000002,TEa,dCA1,TEa-dCA1,466395,20241115
99,-0.004533866834856268,0.00736036225702677,0.006039363360009857,0.006645398698893382,0.013941288329457069,0.016337298825217988,0.012370712697857255,0.012963257740452684,0.005928577822832301,-0.05,TEa,dCA1,TEa-dCA1,466395,20241115
100,-0.009010369082086614,0.0028838600097964243,0.006143999079153551,0.006341738538896767,0.008709614189652383,0.0111056246854133,0.008889981625114923,0.009482526667710352,0.005980004577333987,0.05,TEa,dCA1,TEa-dCA1,466395,20241115
101,-0.01690228854796383,-0.00500805945608079,0.006167890552128915,0.0063052943478740485,0.007226519176561495,0.009622529672322412,0.0016085807224661918,0.0022011257650616208,0.005864185315920171,0.15000000000000002,TEa,dCA1,TEa-dCA1,466395,20241115
102,-0.0206676340632699,-0.008773404971386862,0.006226955784511348,0.00640311901797732,0.005975462233916841,0.008371472729677759,-0.005024034053808351,-0.004431489011212922,0.005729166733875547,0.25,TEa,dCA1,TEa-dCA1,466395,20241115
103,-0.02201682089649955,-0.010122591804616513,0.006210425495800362,0.006292954492976879,0.009591281513333555,0.011987292009094472,-0.006826474444568695,-0.006233929401973266,0.0056965439751444965,0.35000000000000003,TEa,dCA1,TEa-dCA1,466395,20241115
104,-0.020420082151184304,-0.008525853059301265,0.006192266404469005,0.006073597605296846,0.009574847262482877,0.011970857758243794,-0.002387882808892862,-0.0017953377662974332,0.005829109633379134,0.45,TEa,dCA1,TEa-dCA1,466395,20241115
105,-0.019441829887197986,-0.007547600795314947,0.006071846301124211,0.006001779249144122,0.008803446582859795,0.011199457078620712,0.0059329694228365355,0.006525514465431964,0.006139506543018719,0.55,TEa,dCA1,TEa-dCA1,466395,20241115
106,-0.02036737091142705,-0.008473141819544013,0.00591584093942157,0.00588933096857235,0.0061108798353704166,0.008506890331131334,0.00329914104625484,0.003891686088850269,0.006153289973531112,0.6500000000000001,TEa,dCA1,TEa-dCA1,466395,20241115
107,-0.018701678125437445,-0.006807449033554406,0.005841665734873324,0.00574758480034063,-0.0008004888889403221,0.0015955216068205954,-0.006555575940033456,-0.005963030897438027,0.0060024942717720195,0.75,TEa,dCA1,TEa-dCA1,466395,20241115
108,-0.01673086526763085,-0.0048366361757478105,0.005698288133526132,0.005843369787412785,-0.003974806041897757,-0.0015787955461368393,-0.010689753588323064,-0.010097208545727635,0.0060602236433499,0.8500000000000001,TEa,dCA1,TEa-dCA1,466395,20241115
109,-0.013266975682778279,-0.00137274659089524,0.005658141206787295,0.005937505062210894,-0.0012170788918757637,0.001178931603885154,-0.011094747700840178,-0.010502202658244749,0.0060393546728109175,0.95,TEa,dCA1,TEa-dCA1,466395,20241115
110,-0.004492286089878208,0.007401943002004831,0.005849332682784686,0.005920391457291954,0.0010725869862607817,0.0034685974820216994,-0.009997912001071236,-0.009405366958475807,0.006010137271812842,1.05,TEa,dCA1,TEa-dCA1,466395,20241115
111,0.006172312865768841,0.01806654195765188,0.006050219793307041,0.005774493404606356,-3.359059977495273e-05,0.002362419895985965,-0.005695755764513409,-0.00510321072191798,0.0061344101105307814,1.1500000000000001,TEa,dCA1,TEa-dCA1,466395,20241115
112,0.006127904754361426,0.018022133846244466,0.0059209894725838355,0.005800879245793629,0.0018354104821099084,0.004231420977870826,-0.0030643846022672654,-0.0024718395596718366,0.006046792525992146,1.25,TEa,dCA1,TEa-dCA1,466395,20241115
113,0.00013285526577047743,0.012027084357653517,0.005718084320036314,0.005891722009480883,0.007420842922797276,0.009816853418558194,0.0007711848328323326,0.0013637298754277615,0.0061157235266152635,1.35,TEa,dCA1,TEa-dCA1,466395,20241115
114,-0.006184462224832374,0.005709766867050665,0.005664544508876373,0.006034480387661973,0.012301107374952264,0.014697117870713181,0.0028182874875931946,0.0034108325301886234,0.006140767964174408,1.4500000000000002,TEa,dCA1,TEa-dCA1,466395,20241115
115,-0.00924605158827776,0.002648177503605279,0.005666670265234124,0.006075362727516461,0.00979525478449745,0.012191265280258367,-0.0014535202878035891,-0.0008609752452081602,0.006102785967304018,1.55,TEa,dCA1,TEa-dCA1,466395,20241115
116,-0.006806628954839619,0.005087600137043419,0.005719141603492065,0.005980231048901823,0.008292011234845945,0.010688021730606862,-0.004639650146135091,-0.004047105103539663,0.006124348261504909,1.6500000000000001,TEa,dCA1,TEa-dCA1,466395,20241115
