accuracy,position,region,n_neurons,n_trials,subject,date,probe
0.4268965517241381,30,Cortex,25,30,459601,20240409,probe00
0.4517241379310345,40,Cortex,25,30,459601,20240409,probe00
0.41586206896551725,50,Cortex,25,30,459601,20240409,probe00
0.48,60,Cortex,25,30,459601,20240409,probe00
0.530344827586207,70,Cortex,25,30,459601,20240409,probe00
0.48137931034482745,80,Cortex,25,30,459601,20240409,probe00
0.45034482758620675,90,Cortex,25,30,459601,20240409,probe00
0.4958620689655171,100,Cortex,25,30,459601,20240409,probe00
0.4696551724137933,110,Cortex,25,30,459601,20240409,probe00
0.43931034482758613,120,Cortex,25,30,459601,20240409,probe00
0.4317241379310344,130,Cortex,25,30,459601,20240409,probe00
0.44896551724137934,140,Cortex,25,30,459601,20240409,probe00
0.5013793103448275,150,Cortex,25,30,459601,20240409,probe00
0.4758620689655174,160,Cortex,25,30,459601,20240409,probe00
0.4572413793103449,170,Cortex,25,30,459601,20240409,probe00
0.4386206896551726,180,Cortex,25,30,459601,20240409,probe00
0.40620689655172415,190,Cortex,25,30,459601,20240409,probe00
0.46482758620689635,200,Cortex,25,30,459601,20240409,probe00
0.4393103448275861,210,Cortex,25,30,459601,20240409,probe00
0.4455172413793103,220,Cortex,25,30,459601,20240409,probe00
0.466206896551724,230,Cortex,25,30,459601,20240409,probe00
0.4489655172413795,240,Cortex,25,30,459601,20240409,probe00
0.4379310344827585,250,Cortex,25,30,459601,20240409,probe00
0.41241379310344817,260,Cortex,25,30,459601,20240409,probe00
0.39862068965517244,270,Cortex,25,30,459601,20240409,probe00
0.39586206896551746,280,Cortex,25,30,459601,20240409,probe00
0.4048275862068966,290,Cortex,25,30,459601,20240409,probe00
0.4172413793103446,300,Cortex,25,30,459601,20240409,probe00
0.45724137931034486,310,Cortex,25,30,459601,20240409,probe00
0.46482758620689674,320,Cortex,25,30,459601,20240409,probe00
0.46965517241379323,330,Cortex,25,30,459601,20240409,probe00
0.41310344827586204,340,Cortex,25,30,459601,20240409,probe00
0.3979310344827586,350,Cortex,25,30,459601,20240409,probe00
0.373793103448276,360,Cortex,25,30,459601,20240409,probe00
0.37862068965517265,370,Cortex,25,30,459601,20240409,probe00
0.3489655172413794,380,Cortex,25,30,459601,20240409,probe00
0.40000000000000013,390,Cortex,25,30,459601,20240409,probe00
0.38551724137931037,400,Cortex,25,30,459601,20240409,probe00
