accuracy,position,region,n_neurons,n_trials,subject,date,probe
0.43333333333333335,30,PERI,49,30,459601,20240409,probe00
0.23333333333333334,40,PERI,49,30,459601,20240409,probe00
0.4,50,PERI,49,30,459601,20240409,probe00
0.5,60,PERI,49,30,459601,20240409,probe00
0.36666666666666664,70,PERI,49,30,459601,20240409,probe00
0.5,80,PERI,49,30,459601,20240409,probe00
0.26666666666666666,90,PERI,49,30,459601,20240409,probe00
0.36666666666666664,100,PERI,49,30,459601,20240409,probe00
0.3,110,PERI,49,30,459601,20240409,probe00
0.4,120,PERI,49,30,459601,20240409,probe00
0.5,130,PERI,49,30,459601,20240409,probe00
0.4,140,PERI,49,30,459601,20240409,probe00
0.6,150,PERI,49,30,459601,20240409,probe00
0.36666666666666664,160,PERI,49,30,459601,20240409,probe00
0.3333333333333333,170,PERI,49,30,459601,20240409,probe00
0.6666666666666666,180,PERI,49,30,459601,20240409,probe00
0.5,190,PERI,49,30,459601,20240409,probe00
0.43333333333333335,200,PERI,49,30,459601,20240409,probe00
0.5666666666666667,210,PERI,49,30,459601,20240409,probe00
0.43333333333333335,220,PERI,49,30,459601,20240409,probe00
0.5666666666666667,230,PERI,49,30,459601,20240409,probe00
0.5,240,PERI,49,30,459601,20240409,probe00
0.4666666666666667,250,PERI,49,30,459601,20240409,probe00
0.6333333333333333,260,PERI,49,30,459601,20240409,probe00
0.5666666666666667,270,PERI,49,30,459601,20240409,probe00
0.7,280,PERI,49,30,459601,20240409,probe00
0.4,290,PERI,49,30,459601,20240409,probe00
0.4,300,PERI,49,30,459601,20240409,probe00
0.5333333333333333,310,PERI,49,30,459601,20240409,probe00
0.5,320,PERI,49,30,459601,20240409,probe00
0.4,330,PERI,49,30,459601,20240409,probe00
0.4,340,PERI,49,30,459601,20240409,probe00
0.5333333333333333,350,PERI,49,30,459601,20240409,probe00
0.5,360,PERI,49,30,459601,20240409,probe00
0.43333333333333335,370,PERI,49,30,459601,20240409,probe00
0.6333333333333333,380,PERI,49,30,459601,20240409,probe00
0.4666666666666667,390,PERI,49,30,459601,20240409,probe00
0.5333333333333333,400,PERI,49,30,459601,20240409,probe00
0.6,410,PERI,49,30,459601,20240409,probe00
0.4666666666666667,420,PERI,49,30,459601,20240409,probe00
0.3333333333333333,430,PERI,49,30,459601,20240409,probe00
0.36666666666666664,440,PERI,49,30,459601,20240409,probe00
0.4,450,PERI,49,30,459601,20240409,probe00
0.3333333333333333,460,PERI,49,30,459601,20240409,probe00
0.4666666666666667,470,PERI,49,30,459601,20240409,probe00
0.4,480,PERI,49,30,459601,20240409,probe00
0.6666666666666666,490,PERI,49,30,459601,20240409,probe00
0.5333333333333333,500,PERI,49,30,459601,20240409,probe00
0.5666666666666667,510,PERI,49,30,459601,20240409,probe00
0.5666666666666667,520,PERI,49,30,459601,20240409,probe00
0.6333333333333333,530,PERI,49,30,459601,20240409,probe00
0.6,540,PERI,49,30,459601,20240409,probe00
0.7,550,PERI,49,30,459601,20240409,probe00
0.7333333333333333,560,PERI,49,30,459601,20240409,probe00
0.6,570,PERI,49,30,459601,20240409,probe00
0.4666666666666667,580,PERI,49,30,459601,20240409,probe00
0.7,590,PERI,49,30,459601,20240409,probe00
0.5333333333333333,600,PERI,49,30,459601,20240409,probe00
0.7333333333333333,610,PERI,49,30,459601,20240409,probe00
0.5333333333333333,620,PERI,49,30,459601,20240409,probe00
0.6666666666666666,630,PERI,49,30,459601,20240409,probe00
0.5333333333333333,640,PERI,49,30,459601,20240409,probe00
0.4666666666666667,650,PERI,49,30,459601,20240409,probe00
0.5,660,PERI,49,30,459601,20240409,probe00
0.6,670,PERI,49,30,459601,20240409,probe00
0.5666666666666667,680,PERI,49,30,459601,20240409,probe00
0.6,690,PERI,49,30,459601,20240409,probe00
0.5666666666666667,700,PERI,49,30,459601,20240409,probe00
0.43333333333333335,710,PERI,49,30,459601,20240409,probe00
0.5,720,PERI,49,30,459601,20240409,probe00
0.5666666666666667,730,PERI,49,30,459601,20240409,probe00
0.6,740,PERI,49,30,459601,20240409,probe00
0.5333333333333333,750,PERI,49,30,459601,20240409,probe00
0.5666666666666667,760,PERI,49,30,459601,20240409,probe00
0.4666666666666667,770,PERI,49,30,459601,20240409,probe00
0.4,780,PERI,49,30,459601,20240409,probe00
0.4666666666666667,790,PERI,49,30,459601,20240409,probe00
0.4666666666666667,800,PERI,49,30,459601,20240409,probe00
0.5,810,PERI,49,30,459601,20240409,probe00
0.26666666666666666,820,PERI,49,30,459601,20240409,probe00
0.5,830,PERI,49,30,459601,20240409,probe00
0.5666666666666667,840,PERI,49,30,459601,20240409,probe00
0.5333333333333333,850,PERI,49,30,459601,20240409,probe00
0.5333333333333333,860,PERI,49,30,459601,20240409,probe00
0.43333333333333335,870,PERI,49,30,459601,20240409,probe00
0.6666666666666666,880,PERI,49,30,459601,20240409,probe00
0.5,890,PERI,49,30,459601,20240409,probe00
0.3333333333333333,900,PERI,49,30,459601,20240409,probe00
0.5,910,PERI,49,30,459601,20240409,probe00
0.4666666666666667,920,PERI,49,30,459601,20240409,probe00
0.5333333333333333,930,PERI,49,30,459601,20240409,probe00
0.43333333333333335,940,PERI,49,30,459601,20240409,probe00
0.5,950,PERI,49,30,459601,20240409,probe00
0.4666666666666667,960,PERI,49,30,459601,20240409,probe00
0.5,970,PERI,49,30,459601,20240409,probe00
0.5333333333333333,980,PERI,49,30,459601,20240409,probe00
0.4666666666666667,990,PERI,49,30,459601,20240409,probe00
0.43333333333333335,1000,PERI,49,30,459601,20240409,probe00
0.5666666666666667,1010,PERI,49,30,459601,20240409,probe00
0.6333333333333333,1020,PERI,49,30,459601,20240409,probe00
0.4666666666666667,1030,PERI,49,30,459601,20240409,probe00
0.43333333333333335,1040,PERI,49,30,459601,20240409,probe00
0.36666666666666664,1050,PERI,49,30,459601,20240409,probe00
0.4666666666666667,1060,PERI,49,30,459601,20240409,probe00
0.6,1070,PERI,49,30,459601,20240409,probe00
0.5666666666666667,1080,PERI,49,30,459601,20240409,probe00
0.3333333333333333,1090,PERI,49,30,459601,20240409,probe00
0.3,1100,PERI,49,30,459601,20240409,probe00
0.5,1110,PERI,49,30,459601,20240409,probe00
0.43333333333333335,1120,PERI,49,30,459601,20240409,probe00
0.3333333333333333,1130,PERI,49,30,459601,20240409,probe00
0.43333333333333335,1140,PERI,49,30,459601,20240409,probe00
0.4,1150,PERI,49,30,459601,20240409,probe00
0.36666666666666664,1160,PERI,49,30,459601,20240409,probe00
0.36666666666666664,1170,PERI,49,30,459601,20240409,probe00
0.5666666666666667,1180,PERI,49,30,459601,20240409,probe00
0.36666666666666664,1190,PERI,49,30,459601,20240409,probe00
0.5666666666666667,1200,PERI,49,30,459601,20240409,probe00
0.36666666666666664,1210,PERI,49,30,459601,20240409,probe00
0.4666666666666667,1220,PERI,49,30,459601,20240409,probe00
0.4666666666666667,1230,PERI,49,30,459601,20240409,probe00
0.4666666666666667,1240,PERI,49,30,459601,20240409,probe00
0.4,1250,PERI,49,30,459601,20240409,probe00
0.5333333333333333,1260,PERI,49,30,459601,20240409,probe00
0.43333333333333335,1270,PERI,49,30,459601,20240409,probe00
0.4,1280,PERI,49,30,459601,20240409,probe00
0.36666666666666664,1290,PERI,49,30,459601,20240409,probe00
0.36666666666666664,1300,PERI,49,30,459601,20240409,probe00
0.36666666666666664,1310,PERI,49,30,459601,20240409,probe00
0.5,1320,PERI,49,30,459601,20240409,probe00
0.43333333333333335,1330,PERI,49,30,459601,20240409,probe00
0.43333333333333335,1340,PERI,49,30,459601,20240409,probe00
0.3333333333333333,1350,PERI,49,30,459601,20240409,probe00
0.7,1360,PERI,49,30,459601,20240409,probe00
0.4666666666666667,1370,PERI,49,30,459601,20240409,probe00
