accuracy,position,region,n_neurons,n_trials,subject,date,probe
0.4186666666666667,30,Cortex,25,30,459601,20240409,probe00
0.4106666666666668,40,Cortex,25,30,459601,20240409,probe00
0.4046666666666666,50,Cortex,25,30,459601,20240409,probe00
0.4766666666666666,60,Cortex,25,30,459601,20240409,probe00
0.4373333333333332,70,Cortex,25,30,459601,20240409,probe00
0.48266666666666663,80,Cortex,25,30,459601,20240409,probe00
0.4433333333333332,90,Cortex,25,30,459601,20240409,probe00
0.4346666666666667,100,Cortex,25,30,459601,20240409,probe00
0.48533333333333334,110,Cortex,25,30,459601,20240409,probe00
0.4886666666666667,120,Cortex,25,30,459601,20240409,probe00
0.5186666666666667,130,Cortex,25,30,459601,20240409,probe00
0.5113333333333334,140,Cortex,25,30,459601,20240409,probe00
0.608,150,Cortex,25,30,459601,20240409,probe00
0.6679999999999999,160,Cortex,25,30,459601,20240409,probe00
0.6746666666666666,170,Cortex,25,30,459601,20240409,probe00
0.682,180,Cortex,25,30,459601,20240409,probe00
0.6100000000000002,190,Cortex,25,30,459601,20240409,probe00
0.6160000000000002,200,Cortex,25,30,459601,20240409,probe00
0.5680000000000001,210,Cortex,25,30,459601,20240409,probe00
0.5326666666666668,220,Cortex,25,30,459601,20240409,probe00
0.52,230,Cortex,25,30,459601,20240409,probe00
0.5479999999999999,240,Cortex,25,30,459601,20240409,probe00
0.5099999999999999,250,Cortex,25,30,459601,20240409,probe00
0.496,260,Cortex,25,30,459601,20240409,probe00
0.488,270,Cortex,25,30,459601,20240409,probe00
0.4446666666666667,280,Cortex,25,30,459601,20240409,probe00
0.39666666666666683,290,Cortex,25,30,459601,20240409,probe00
0.4093333333333334,300,Cortex,25,30,459601,20240409,probe00
0.4453333333333333,310,Cortex,25,30,459601,20240409,probe00
0.45199999999999996,320,Cortex,25,30,459601,20240409,probe00
0.40733333333333344,330,Cortex,25,30,459601,20240409,probe00
0.39399999999999996,340,Cortex,25,30,459601,20240409,probe00
0.4146666666666667,350,Cortex,25,30,459601,20240409,probe00
0.4599999999999999,360,Cortex,25,30,459601,20240409,probe00
0.4893333333333334,370,Cortex,25,30,459601,20240409,probe00
0.5126666666666666,380,Cortex,25,30,459601,20240409,probe00
0.5026666666666667,390,Cortex,25,30,459601,20240409,probe00
0.5333333333333333,400,Cortex,25,30,459601,20240409,probe00
0.5260000000000001,410,Cortex,25,30,459601,20240409,probe00
0.548,420,Cortex,25,30,459601,20240409,probe00
