,mi_goal,mi_goal_baseline,mi_sem_goal,mi_sem_distractor,mi_distractor,mi_distractor_baseline,mi_sound,mi_sound_baseline,mi_sem_sound,time,region_1,region_2,region_pair,subject,date
0,0.001982228793039157,0.0002653461216928282,0.00010855493207082675,8.354575638882207e-05,0.0014362244759001629,-0.00026726191334117415,0.0014967598051591113,-4.030993475715567e-05,6.452334946687335e-05,-1.9500000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
1,0.001826227024753315,0.00010934435340698634,9.754182699302932e-05,8.526156065374742e-05,0.001491745206921037,-0.00021174118232030002,0.0014662645083494848,-7.08052315667822e-05,6.126566947731758e-05,-1.85,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
2,0.0022586689332677636,0.0005417862619214349,0.00010749805110870778,7.716843868093326e-05,0.001321784469250934,-0.000381701919990403,0.0016422056712358545,0.00010513593131958755,7.304720103860783e-05,-1.75,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
3,0.002136969891288816,0.0004200872199424874,0.00010469719685821436,9.252035522989205e-05,0.0015227089026075872,-0.0001807774866337498,0.0016506318518242577,0.00011356211190799068,7.24105032740493e-05,-1.6500000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
4,0.0021659872297994692,0.0004491045584531406,0.00011322671156371593,0.00010794932606632851,0.0020825607089546496,0.00037907431971331254,0.0014528163123125523,-8.425342760371465e-05,6.52415820676875e-05,-1.55,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
5,0.0020045709094828417,0.00028768823813651303,0.00011166258696655848,0.00011151639537165755,0.0022705621672943306,0.0005670757780529936,0.0013343386327224478,-0.0002027311071938192,6.552728638835702e-05,-1.4500000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
6,0.0016146215281089874,-0.00010226114323734123,9.350743450763061e-05,0.00010755150533358556,0.0019918992320949506,0.00028841284285361355,0.0014472069193006381,-8.986282061562885e-05,6.981954404850045e-05,-1.35,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
7,0.001341471112701864,-0.00037541155864446465,8.43646662337014e-05,9.070997861433376e-05,0.001566729837388026,-0.0001367565518533109,0.0015827421369784729,4.567239706220589e-05,7.158440796371068e-05,-1.25,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
8,0.0008751464530097654,-0.0008417362183365633,6.886310142978203e-05,9.409953207254564e-05,0.001675590894262098,-2.7895494979239023e-05,0.001407236073527514,-0.00012983366638875298,6.847001679871489e-05,-1.1500000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
9,0.0009629348380113083,-0.0007539478333350204,6.964623810128424e-05,9.594414068651248e-05,0.001675057997739594,-2.8428391501742964e-05,0.0018904954877523351,0.0003534257478360681,8.32998842955216e-05,-1.05,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
10,0.0010304905045621716,-0.0006863921667841571,7.134156156064897e-05,0.00010919905867040563,0.002021218477148744,0.0003177320879074071,0.0018271853047845741,0.00029011556486830715,7.568918884233256e-05,-0.95,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
11,0.0012740481488677205,-0.00044283452247860814,8.048958396019617e-05,9.864297904812473e-05,0.0016828395945631771,-2.0646794678159898e-05,0.0018324447233373574,0.0002953749834210904,7.734828172972263e-05,-0.8500000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
12,0.001494770502943884,-0.00022211216840244455,8.956030070371577e-05,9.532152229916186e-05,0.001648693828036916,-5.479256120442095e-05,0.0017036049965092812,0.0001665352565930142,7.385113484104502e-05,-0.75,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
13,0.0017627009354467765,4.581826410044788e-05,9.541049907681753e-05,9.46583667940947e-05,0.001552003960307358,-0.00015148242893397892,0.0017716801190119354,0.00023461037909566838,7.651321210194171e-05,-0.6500000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
14,0.0018539279504780942,0.00013704527913176558,9.96327428034292e-05,8.85653278905163e-05,0.0014587353644704255,-0.00024475102477091153,0.001638098135805344,0.00010102839588907691,7.267963575512224e-05,-0.55,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
15,0.0018039334994310898,8.705082808476111e-05,9.817431467305691e-05,9.869127616378521e-05,0.0015741995204392376,-0.00012928686880209943,0.00161995314957341,8.288340965714302e-05,7.072119289674085e-05,-0.45,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
16,0.001764019805812393,4.7137134466064415e-05,9.95585071938514e-05,9.298878263857451e-05,0.0014995161108081678,-0.00020397027843316925,0.0014517594588324021,-8.531028108386485e-05,6.553042019468268e-05,-0.35000000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
17,0.002018835919434064,0.00030195324808773545,0.00010641196744099383,7.897187385416305e-05,0.0012632986457510433,-0.0004401877434902937,0.001427491926853394,-0.00010957781306287291,6.760862595931546e-05,-0.25,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
18,0.0014773344405144,-0.00023954823083192868,8.576025988605784e-05,7.929717406644639e-05,0.0011773548841537348,-0.0005261315050876022,0.0012668679341052533,-0.0002702018058110137,5.9102349912259206e-05,-0.15000000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
19,0.001392875530553723,-0.0003240071407926057,8.196388441502143e-05,8.343081330841087e-05,0.0014037035109157163,-0.00029978287832562074,0.0013398797888800307,-0.00019718995103623627,6.703093309063246e-05,-0.05,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
20,0.0013659531953016874,-0.00035092947604464125,8.287820948082045e-05,8.890527846874911e-05,0.0014905133115322726,-0.00021297307770906443,0.0013331914890182756,-0.0002038782508979914,6.360856231612428e-05,0.05,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
21,0.0015453643772389317,-0.00017151829410739692,9.279608705703302e-05,8.042916448667024e-05,0.0014469566894993703,-0.00025652969974196676,0.001304544881556532,-0.00023252485835973508,6.329982390501373e-05,0.15000000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
22,0.0013058111333844012,-0.00041107153796192744,8.617504042865933e-05,9.510150029986055e-05,0.0017835437080948593,8.005731885352228e-05,0.0011930371913286845,-0.00034403254858758245,6.123128546309211e-05,0.25,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
23,0.0010121277601568214,-0.0007047549111895072,6.960314826732733e-05,0.00010089229266138124,0.0020197370551976166,0.0003162506659562796,0.0013273903770300338,-0.00020967936288623316,6.688744727215197e-05,0.35000000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
24,0.001348636044569605,-0.00036824662677672365,8.271115474571786e-05,0.00010560641009198793,0.0021675058904109257,0.00046401950116958866,0.0015335343244874356,-3.535415428831349e-06,7.461962853932188e-05,0.45,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
25,0.001311833007126962,-0.00040504966421936657,8.024448761835211e-05,0.00010233300168340057,0.0021100929753751,0.00040660658613376316,0.001627859643339951,9.078990342368393e-05,7.50387151390344e-05,0.55,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
26,0.0015216972808261033,-0.00019518539052022538,9.571750651308411e-05,0.0001153542753603803,0.0022316409976971775,0.0005281546084558405,0.001635251562722997,9.818182280673e-05,7.47275164605833e-05,0.6500000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
27,0.001622061503050993,-9.482116829533571e-05,0.00010072997267087968,0.00011681344909199854,0.0022891924567983576,0.0005857060675570206,0.0013826840337189063,-0.00015438570619736073,6.591857443553053e-05,0.75,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
28,0.0014155981279519814,-0.0003012845433943473,9.351552602969523e-05,0.00012083323351672691,0.002360128808282433,0.0006566424190410961,0.0013821726383722983,-0.00015489710154396874,6.87435887907817e-05,0.8500000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
