time,accuracy,object,region,subject,date,probe
-0.9750000000000032,0.37999999999999995,2,Cortex,466394,20241105,probe01
-0.9750000000000032,0.3971428571428571,3,Cortex,466394,20241105,probe01
-0.9500000000000033,0.3752380952380952,1,Cortex,466394,20241105,probe01
-0.9500000000000033,0.3476190476190475,2,Cortex,466394,20241105,probe01
-0.9500000000000033,0.34476190476190477,3,Cortex,466394,20241105,probe01
-0.9250000000000034,0.28285714285714286,1,Cortex,466394,20241105,probe01
-0.9250000000000034,0.36095238095238097,2,Cortex,466394,20241105,probe01
-0.9250000000000034,0.31523809523809526,3,Cortex,466394,20241105,probe01
-0.9000000000000035,0.32,1,Cortex,466394,20241105,probe01
-0.9000000000000035,0.3495238095238094,2,Cortex,466394,20241105,probe01
-0.9000000000000035,0.2752380952380952,3,Cortex,466394,20241105,probe01
-0.8750000000000036,0.34476190476190466,1,Cortex,466394,20241105,probe01
-0.8750000000000036,0.34666666666666657,2,Cortex,466394,20241105,probe01
-0.8750000000000036,0.319047619047619,3,Cortex,466394,20241105,probe01
-0.8500000000000036,0.3342857142857142,1,Cortex,466394,20241105,probe01
-0.8500000000000036,0.3714285714285714,2,Cortex,466394,20241105,probe01
-0.8500000000000036,0.3314285714285713,3,Cortex,466394,20241105,probe01
-0.8250000000000037,0.3438095238095238,1,Cortex,466394,20241105,probe01
-0.8250000000000037,0.42761904761904757,2,Cortex,466394,20241105,probe01
-0.8250000000000037,0.32380952380952377,3,Cortex,466394,20241105,probe01
-0.8000000000000038,0.3409523809523809,1,Cortex,466394,20241105,probe01
-0.8000000000000038,0.399047619047619,2,Cortex,466394,20241105,probe01
-0.8000000000000038,0.3076190476190476,3,Cortex,466394,20241105,probe01
-0.7750000000000039,0.35428571428571426,1,Cortex,466394,20241105,probe01
-0.7750000000000039,0.4152380952380952,2,Cortex,466394,20241105,probe01
-0.7750000000000039,0.34285714285714275,3,Cortex,466394,20241105,probe01
-0.750000000000004,0.40571428571428564,1,Cortex,466394,20241105,probe01
-0.750000000000004,0.38095238095238093,2,Cortex,466394,20241105,probe01
-0.750000000000004,0.37999999999999995,3,Cortex,466394,20241105,probe01
-0.7250000000000041,0.3561904761904761,1,Cortex,466394,20241105,probe01
-0.7250000000000041,0.3847619047619047,2,Cortex,466394,20241105,probe01
-0.7250000000000041,0.38190476190476175,3,Cortex,466394,20241105,probe01
-0.7000000000000042,0.3276190476190476,1,Cortex,466394,20241105,probe01
-0.7000000000000042,0.43619047619047613,2,Cortex,466394,20241105,probe01
-0.7000000000000042,0.4057142857142857,3,Cortex,466394,20241105,probe01
-0.6750000000000043,0.38857142857142857,1,Cortex,466394,20241105,probe01
-0.6750000000000043,0.3723809523809524,2,Cortex,466394,20241105,probe01
-0.6750000000000043,0.35999999999999993,3,Cortex,466394,20241105,probe01
-0.6500000000000044,0.39238095238095233,1,Cortex,466394,20241105,probe01
-0.6500000000000044,0.3933333333333333,2,Cortex,466394,20241105,probe01
-0.6500000000000044,0.42,3,Cortex,466394,20241105,probe01
-0.6250000000000044,0.4009523809523809,1,Cortex,466394,20241105,probe01
-0.6250000000000044,0.3923809523809523,2,Cortex,466394,20241105,probe01
-0.6250000000000044,0.3971428571428571,3,Cortex,466394,20241105,probe01
-0.6000000000000045,0.4085714285714285,1,Cortex,466394,20241105,probe01
-0.6000000000000045,0.3971428571428571,2,Cortex,466394,20241105,probe01
-0.6000000000000045,0.4019047619047618,3,Cortex,466394,20241105,probe01
-0.5750000000000046,0.37047619047619046,1,Cortex,466394,20241105,probe01
-0.5750000000000046,0.44095238095238104,2,Cortex,466394,20241105,probe01
-0.5750000000000046,0.39999999999999986,3,Cortex,466394,20241105,probe01
-0.5500000000000047,0.4161904761904761,1,Cortex,466394,20241105,probe01
-0.5500000000000047,0.42285714285714276,2,Cortex,466394,20241105,probe01
-0.5500000000000047,0.3733333333333333,3,Cortex,466394,20241105,probe01
-0.5250000000000048,0.3857142857142858,1,Cortex,466394,20241105,probe01
-0.5250000000000048,0.4799999999999999,2,Cortex,466394,20241105,probe01
-0.5250000000000048,0.4228571428571428,3,Cortex,466394,20241105,probe01
-0.5000000000000049,0.4095238095238095,1,Cortex,466394,20241105,probe01
-0.5000000000000049,0.42857142857142855,2,Cortex,466394,20241105,probe01
-0.5000000000000049,0.3838095238095237,3,Cortex,466394,20241105,probe01
-0.475000000000005,0.4028571428571429,1,Cortex,466394,20241105,probe01
-0.475000000000005,0.4476190476190475,2,Cortex,466394,20241105,probe01
-0.475000000000005,0.3809523809523809,3,Cortex,466394,20241105,probe01
-0.45000000000000506,0.40571428571428564,1,Cortex,466394,20241105,probe01
-0.45000000000000506,0.4095238095238095,2,Cortex,466394,20241105,probe01
-0.45000000000000506,0.40761904761904766,3,Cortex,466394,20241105,probe01
-0.42500000000000515,0.44857142857142857,1,Cortex,466394,20241105,probe01
-0.42500000000000515,0.4257142857142857,2,Cortex,466394,20241105,probe01
-0.42500000000000515,0.39047619047619037,3,Cortex,466394,20241105,probe01
-0.40000000000000524,0.36095238095238086,1,Cortex,466394,20241105,probe01
-0.40000000000000524,0.4057142857142857,2,Cortex,466394,20241105,probe01
-0.40000000000000524,0.37904761904761897,3,Cortex,466394,20241105,probe01
-0.37500000000000533,0.39047619047619037,1,Cortex,466394,20241105,probe01
-0.37500000000000533,0.42761904761904757,2,Cortex,466394,20241105,probe01
-0.37500000000000533,0.3647619047619047,3,Cortex,466394,20241105,probe01
-0.3500000000000054,0.3685714285714285,1,Cortex,466394,20241105,probe01
-0.3500000000000054,0.4609523809523809,2,Cortex,466394,20241105,probe01
-0.3500000000000054,0.3561904761904761,3,Cortex,466394,20241105,probe01
-0.3250000000000055,0.39619047619047615,1,Cortex,466394,20241105,probe01
-0.3250000000000055,0.4257142857142856,2,Cortex,466394,20241105,probe01
-0.3250000000000055,0.3790476190476191,3,Cortex,466394,20241105,probe01
-0.3000000000000056,0.3999999999999999,1,Cortex,466394,20241105,probe01
-0.3000000000000056,0.41047619047619044,2,Cortex,466394,20241105,probe01
-0.3000000000000056,0.3438095238095238,3,Cortex,466394,20241105,probe01
-0.2750000000000057,0.38857142857142857,1,Cortex,466394,20241105,probe01
-0.2750000000000057,0.4066666666666666,2,Cortex,466394,20241105,probe01
-0.2750000000000057,0.33619047619047615,3,Cortex,466394,20241105,probe01
-0.2500000000000058,0.39619047619047615,1,Cortex,466394,20241105,probe01
-0.2500000000000058,0.39333333333333337,2,Cortex,466394,20241105,probe01
-0.2500000000000058,0.34476190476190466,3,Cortex,466394,20241105,probe01
-0.22500000000000586,0.39619047619047615,1,Cortex,466394,20241105,probe01
-0.22500000000000586,0.4171428571428571,2,Cortex,466394,20241105,probe01
-0.22500000000000586,0.38476190476190475,3,Cortex,466394,20241105,probe01
-0.20000000000000595,0.4476190476190475,1,Cortex,466394,20241105,probe01
