time,accuracy,region,subject,date,probe
-1.0750000000000028,0.4223333333333334,VIS,459601,20240409,probe00
-1.050000000000003,0.311,PERI 35,459601,20240409,probe00
-1.050000000000003,0.5013333333333333,PERI 36,459601,20240409,probe00
-1.050000000000003,0.37999999999999995,TEa,459601,20240409,probe00
-1.050000000000003,0.43133333333333335,VIS,459601,20240409,probe00
-1.025000000000003,0.23399999999999999,PERI 35,459601,20240409,probe00
-1.025000000000003,0.54,PERI 36,459601,20240409,probe00
-1.025000000000003,0.3463333333333333,TEa,459601,20240409,probe00
-1.025000000000003,0.4200000000000001,VIS,459601,20240409,probe00
-1.000000000000003,0.3276666666666666,PERI 35,459601,20240409,probe00
-1.000000000000003,0.47733333333333333,PERI 36,459601,20240409,probe00
-1.000000000000003,0.3963333333333332,TEa,459601,20240409,probe00
-1.000000000000003,0.418,VIS,459601,20240409,probe00
-0.9750000000000032,0.38833333333333336,PERI 35,459601,20240409,probe00
-0.9750000000000032,0.46833333333333327,PERI 36,459601,20240409,probe00
-0.9750000000000032,0.3953333333333333,TEa,459601,20240409,probe00
-0.9750000000000032,0.39899999999999997,VIS,459601,20240409,probe00
-0.9500000000000033,0.3383333333333334,PERI 35,459601,20240409,probe00
-0.9500000000000033,0.529,PERI 36,459601,20240409,probe00
-0.9500000000000033,0.41,TEa,459601,20240409,probe00
-0.9500000000000033,0.4156666666666667,VIS,459601,20240409,probe00
-0.9250000000000034,0.39,PERI 35,459601,20240409,probe00
-0.9250000000000034,0.43700000000000006,PERI 36,459601,20240409,probe00
-0.9250000000000034,0.4186666666666665,TEa,459601,20240409,probe00
-0.9250000000000034,0.4139999999999999,VIS,459601,20240409,probe00
-0.9000000000000035,0.37566666666666665,PERI 35,459601,20240409,probe00
-0.9000000000000035,0.4136666666666666,PERI 36,459601,20240409,probe00
-0.9000000000000035,0.4313333333333332,TEa,459601,20240409,probe00
-0.9000000000000035,0.3826666666666667,VIS,459601,20240409,probe00
-0.8750000000000036,0.40266666666666656,PERI 35,459601,20240409,probe00
-0.8750000000000036,0.35533333333333333,PERI 36,459601,20240409,probe00
-0.8750000000000036,0.43300000000000005,TEa,459601,20240409,probe00
-0.8750000000000036,0.31833333333333336,VIS,459601,20240409,probe00
-0.8500000000000036,0.4040000000000001,PERI 35,459601,20240409,probe00
-0.8500000000000036,0.38966666666666666,PERI 36,459601,20240409,probe00
-0.8500000000000036,0.4273333333333334,TEa,459601,20240409,probe00
-0.8500000000000036,0.31766666666666665,VIS,459601,20240409,probe00
-0.8250000000000037,0.38966666666666655,PERI 35,459601,20240409,probe00
-0.8250000000000037,0.39666666666666667,PERI 36,459601,20240409,probe00
-0.8250000000000037,0.38466666666666655,TEa,459601,20240409,probe00
-0.8250000000000037,0.29333333333333333,VIS,459601,20240409,probe00
-0.8000000000000038,0.3526666666666666,PERI 35,459601,20240409,probe00
-0.8000000000000038,0.4656666666666667,PERI 36,459601,20240409,probe00
-0.8000000000000038,0.38799999999999996,TEa,459601,20240409,probe00
-0.8000000000000038,0.29533333333333334,VIS,459601,20240409,probe00
-0.7750000000000039,0.379,PERI 35,459601,20240409,probe00
-0.7750000000000039,0.5226666666666666,PERI 36,459601,20240409,probe00
-0.7750000000000039,0.4193333333333333,TEa,459601,20240409,probe00
-0.7750000000000039,0.28800000000000003,VIS,459601,20240409,probe00
-0.750000000000004,0.3653333333333334,PERI 35,459601,20240409,probe00
-0.750000000000004,0.5056666666666666,PERI 36,459601,20240409,probe00
-0.750000000000004,0.41800000000000004,TEa,459601,20240409,probe00
-0.750000000000004,0.2843333333333333,VIS,459601,20240409,probe00
-0.7250000000000041,0.42666666666666664,PERI 35,459601,20240409,probe00
-0.7250000000000041,0.4806666666666667,PERI 36,459601,20240409,probe00
-0.7250000000000041,0.42999999999999994,TEa,459601,20240409,probe00
-0.7250000000000041,0.27,VIS,459601,20240409,probe00
-0.7000000000000042,0.457,PERI 35,459601,20240409,probe00
-0.7000000000000042,0.5353333333333334,PERI 36,459601,20240409,probe00
-0.7000000000000042,0.4283333333333333,TEa,459601,20240409,probe00
-0.7000000000000042,0.276,VIS,459601,20240409,probe00
-0.6750000000000043,0.49266666666666664,PERI 35,459601,20240409,probe00
-0.6750000000000043,0.468,PERI 36,459601,20240409,probe00
-0.6750000000000043,0.4516666666666665,TEa,459601,20240409,probe00
-0.6750000000000043,0.29,VIS,459601,20240409,probe00
-0.6500000000000044,0.472,PERI 35,459601,20240409,probe00
-0.6500000000000044,0.39533333333333326,PERI 36,459601,20240409,probe00
-0.6500000000000044,0.417,TEa,459601,20240409,probe00
-0.6500000000000044,0.2863333333333334,VIS,459601,20240409,probe00
-0.6250000000000044,0.426,PERI 35,459601,20240409,probe00
-0.6250000000000044,0.384,PERI 36,459601,20240409,probe00
-0.6250000000000044,0.4029999999999999,TEa,459601,20240409,probe00
-0.6250000000000044,0.3066666666666667,VIS,459601,20240409,probe00
-0.6000000000000045,0.4243333333333333,PERI 35,459601,20240409,probe00
-0.6000000000000045,0.31699999999999995,PERI 36,459601,20240409,probe00
-0.6000000000000045,0.39966666666666667,TEa,459601,20240409,probe00
-0.6000000000000045,0.2853333333333333,VIS,459601,20240409,probe00
-0.5750000000000046,0.41100000000000003,PERI 35,459601,20240409,probe00
-0.5750000000000046,0.31299999999999994,PERI 36,459601,20240409,probe00
-0.5750000000000046,0.38533333333333325,TEa,459601,20240409,probe00
-0.5750000000000046,0.285,VIS,459601,20240409,probe00
-0.5500000000000047,0.3669999999999999,PERI 35,459601,20240409,probe00
-0.5500000000000047,0.34299999999999997,PERI 36,459601,20240409,probe00
-0.5500000000000047,0.37499999999999994,TEa,459601,20240409,probe00
-0.5500000000000047,0.345,VIS,459601,20240409,probe00
-0.5250000000000048,0.37999999999999995,PERI 35,459601,20240409,probe00
-0.5250000000000048,0.3889999999999999,PERI 36,459601,20240409,probe00
-0.5250000000000048,0.4236666666666667,TEa,459601,20240409,probe00
-0.5250000000000048,0.3440000000000001,VIS,459601,20240409,probe00
-0.5000000000000049,0.42566666666666664,PERI 35,459601,20240409,probe00
-0.5000000000000049,0.3056666666666667,PERI 36,459601,20240409,probe00
-0.5000000000000049,0.44033333333333324,TEa,459601,20240409,probe00
-0.5000000000000049,0.35766666666666674,VIS,459601,20240409,probe00
-0.475000000000005,0.34,PERI 35,459601,20240409,probe00
-0.475000000000005,0.3360000000000001,PERI 36,459601,20240409,probe00
-0.475000000000005,0.43133333333333335,TEa,459601,20240409,probe00
-0.475000000000005,0.33666666666666656,VIS,459601,20240409,probe00
-0.45000000000000506,0.39799999999999996,PERI 35,459601,20240409,probe00
-0.45000000000000506,0.2513333333333333,PERI 36,459601,20240409,probe00
-0.45000000000000506,0.39699999999999996,TEa,459601,20240409,probe00
-0.45000000000000506,0.28733333333333333,VIS,459601,20240409,probe00
-0.42500000000000515,0.4043333333333334,PERI 35,459601,20240409,probe00
-0.42500000000000515,0.32766666666666666,PERI 36,459601,20240409,probe00
-0.42500000000000515,0.42100000000000004,TEa,459601,20240409,probe00
-0.42500000000000515,0.31766666666666665,VIS,459601,20240409,probe00
-0.40000000000000524,0.382,PERI 35,459601,20240409,probe00
-0.40000000000000524,0.23533333333333334,PERI 36,459601,20240409,probe00
-0.40000000000000524,0.41166666666666674,TEa,459601,20240409,probe00
-0.40000000000000524,0.3283333333333333,VIS,459601,20240409,probe00
-0.37500000000000533,0.3999999999999999,PERI 35,459601,20240409,probe00
-0.37500000000000533,0.22199999999999995,PERI 36,459601,20240409,probe00
-0.37500000000000533,0.3436666666666667,TEa,459601,20240409,probe00
-0.37500000000000533,0.337,VIS,459601,20240409,probe00
-0.3500000000000054,0.33733333333333326,PERI 35,459601,20240409,probe00
-0.3500000000000054,0.2516666666666667,PERI 36,459601,20240409,probe00
-0.3500000000000054,0.3446666666666666,TEa,459601,20240409,probe00
-0.3500000000000054,0.36633333333333334,VIS,459601,20240409,probe00
-0.3250000000000055,0.39166666666666666,PERI 35,459601,20240409,probe00
-0.3250000000000055,0.267,PERI 36,459601,20240409,probe00
-0.3250000000000055,0.336,TEa,459601,20240409,probe00
-0.3250000000000055,0.3636666666666667,VIS,459601,20240409,probe00
-0.3000000000000056,0.43233333333333335,PERI 35,459601,20240409,probe00
-0.3000000000000056,0.29833333333333334,PERI 36,459601,20240409,probe00
-0.3000000000000056,0.31799999999999995,TEa,459601,20240409,probe00
-0.3000000000000056,0.39566666666666656,VIS,459601,20240409,probe00
-0.2750000000000057,0.444,PERI 35,459601,20240409,probe00
-0.2750000000000057,0.2886666666666667,PERI 36,459601,20240409,probe00
-0.2750000000000057,0.32766666666666666,TEa,459601,20240409,probe00
-0.2750000000000057,0.4003333333333333,VIS,459601,20240409,probe00
-0.2500000000000058,0.4843333333333333,PERI 35,459601,20240409,probe00
-0.2500000000000058,0.24966666666666665,PERI 36,459601,20240409,probe00
-0.2500000000000058,0.3626666666666666,TEa,459601,20240409,probe00
-0.2500000000000058,0.4063333333333333,VIS,459601,20240409,probe00
-0.22500000000000586,0.49233333333333335,PERI 35,459601,20240409,probe00
-0.22500000000000586,0.32066666666666666,PERI 36,459601,20240409,probe00
-0.22500000000000586,0.38000000000000006,TEa,459601,20240409,probe00
-0.22500000000000586,0.4226666666666666,VIS,459601,20240409,probe00
-0.20000000000000595,0.4753333333333334,PERI 35,459601,20240409,probe00
-0.20000000000000595,0.2806666666666666,PERI 36,459601,20240409,probe00
-0.20000000000000595,0.347,TEa,459601,20240409,probe00
-0.20000000000000595,0.38666666666666666,VIS,459601,20240409,probe00
-0.17500000000000604,0.5703333333333332,PERI 35,459601,20240409,probe00
-0.17500000000000604,0.2793333333333333,PERI 36,459601,20240409,probe00
-0.17500000000000604,0.3803333333333333,TEa,459601,20240409,probe00
-0.17500000000000604,0.36733333333333335,VIS,459601,20240409,probe00
-0.15000000000000613,0.542,PERI 35,459601,20240409,probe00
-0.15000000000000613,0.3583333333333333,PERI 36,459601,20240409,probe00
-0.15000000000000613,0.39766666666666667,TEa,459601,20240409,probe00
-0.15000000000000613,0.3653333333333333,VIS,459601,20240409,probe00
-0.12500000000000622,0.5503333333333331,PERI 35,459601,20240409,probe00
-0.12500000000000622,0.355,PERI 36,459601,20240409,probe00
-0.12500000000000622,0.4283333333333333,TEa,459601,20240409,probe00
-0.12500000000000622,0.35066666666666657,VIS,459601,20240409,probe00
-0.1000000000000063,0.5489999999999999,PERI 35,459601,20240409,probe00
-0.1000000000000063,0.423,PERI 36,459601,20240409,probe00
-0.1000000000000063,0.41266666666666657,TEa,459601,20240409,probe00
-0.1000000000000063,0.27699999999999997,VIS,459601,20240409,probe00
-0.0750000000000064,0.5583333333333332,PERI 35,459601,20240409,probe00
-0.0750000000000064,0.37000000000000005,PERI 36,459601,20240409,probe00
-0.0750000000000064,0.41666666666666663,TEa,459601,20240409,probe00
-0.0750000000000064,0.2883333333333333,VIS,459601,20240409,probe00
-0.050000000000006484,0.4796666666666667,PERI 35,459601,20240409,probe00
-0.050000000000006484,0.4676666666666667,PERI 36,459601,20240409,probe00
-0.050000000000006484,0.43000000000000005,TEa,459601,20240409,probe00
-0.050000000000006484,0.29333333333333333,VIS,459601,20240409,probe00
-0.025000000000006573,0.4746666666666666,PERI 35,459601,20240409,probe00
-0.025000000000006573,0.4953333333333333,PERI 36,459601,20240409,probe00
-0.025000000000006573,0.408,TEa,459601,20240409,probe00
-0.025000000000006573,0.31833333333333336,VIS,459601,20240409,probe00
-6.661338147750939e-15,0.45533333333333326,PERI 35,459601,20240409,probe00
-6.661338147750939e-15,0.5043333333333332,PERI 36,459601,20240409,probe00
-6.661338147750939e-15,0.426,TEa,459601,20240409,probe00
-6.661338147750939e-15,0.37300000000000005,VIS,459601,20240409,probe00
0.02499999999999325,0.45599999999999996,PERI 35,459601,20240409,probe00
0.02499999999999325,0.43999999999999995,PERI 36,459601,20240409,probe00
0.02499999999999325,0.41766666666666663,TEa,459601,20240409,probe00
0.02499999999999325,0.37233333333333335,VIS,459601,20240409,probe00
0.04999999999999316,0.4426666666666666,PERI 35,459601,20240409,probe00
0.04999999999999316,0.4966666666666666,PERI 36,459601,20240409,probe00
0.04999999999999316,0.4256666666666667,TEa,459601,20240409,probe00
0.04999999999999316,0.3796666666666666,VIS,459601,20240409,probe00
0.07499999999999307,0.4723333333333333,PERI 35,459601,20240409,probe00
0.07499999999999307,0.483,PERI 36,459601,20240409,probe00
0.07499999999999307,0.38766666666666666,TEa,459601,20240409,probe00
0.07499999999999307,0.3483333333333334,VIS,459601,20240409,probe00
0.09999999999999298,0.4283333333333333,PERI 35,459601,20240409,probe00
0.09999999999999298,0.4646666666666668,PERI 36,459601,20240409,probe00
0.09999999999999298,0.42266666666666675,TEa,459601,20240409,probe00
0.09999999999999298,0.36999999999999994,VIS,459601,20240409,probe00
0.1249999999999929,0.39233333333333337,PERI 35,459601,20240409,probe00
0.1249999999999929,0.4083333333333334,PERI 36,459601,20240409,probe00
0.1249999999999929,0.49933333333333335,TEa,459601,20240409,probe00
0.1249999999999929,0.3656666666666666,VIS,459601,20240409,probe00
0.1499999999999928,0.3706666666666665,PERI 35,459601,20240409,probe00
0.1499999999999928,0.36266666666666664,PERI 36,459601,20240409,probe00
0.1499999999999928,0.5546666666666666,TEa,459601,20240409,probe00
0.1499999999999928,0.3843333333333333,VIS,459601,20240409,probe00
0.17499999999999272,0.3203333333333333,PERI 35,459601,20240409,probe00
0.17499999999999272,0.4006666666666667,PERI 36,459601,20240409,probe00
0.17499999999999272,0.5823333333333333,TEa,459601,20240409,probe00
0.17499999999999272,0.4020000000000001,VIS,459601,20240409,probe00
0.19999999999999263,0.3496666666666667,PERI 35,459601,20240409,probe00
0.19999999999999263,0.251,PERI 36,459601,20240409,probe00
0.19999999999999263,0.6519999999999999,TEa,459601,20240409,probe00
0.19999999999999263,0.3696666666666666,VIS,459601,20240409,probe00
0.22499999999999254,0.2956666666666667,PERI 35,459601,20240409,probe00
0.22499999999999254,0.2733333333333333,PERI 36,459601,20240409,probe00
0.22499999999999254,0.5746666666666667,TEa,459601,20240409,probe00
0.22499999999999254,0.35133333333333333,VIS,459601,20240409,probe00
0.24999999999999245,0.347,PERI 35,459601,20240409,probe00
0.24999999999999245,0.2773333333333333,PERI 36,459601,20240409,probe00
0.24999999999999245,0.5189999999999999,TEa,459601,20240409,probe00
0.24999999999999245,0.3473333333333333,VIS,459601,20240409,probe00
0.27499999999999236,0.4643333333333333,PERI 35,459601,20240409,probe00
0.27499999999999236,0.3029999999999999,PERI 36,459601,20240409,probe00
0.27499999999999236,0.49000000000000005,TEa,459601,20240409,probe00
0.27499999999999236,0.319,VIS,459601,20240409,probe00
0.2999999999999923,0.434,PERI 35,459601,20240409,probe00
0.2999999999999923,0.325,PERI 36,459601,20240409,probe00
0.2999999999999923,0.44300000000000006,TEa,459601,20240409,probe00
0.2999999999999923,0.298,VIS,459601,20240409,probe00
0.3249999999999922,0.6329999999999999,PERI 35,459601,20240409,probe00
0.3249999999999922,0.3603333333333334,PERI 36,459601,20240409,probe00
0.3249999999999922,0.412,TEa,459601,20240409,probe00
0.3249999999999922,0.344,VIS,459601,20240409,probe00
0.3499999999999921,0.6173333333333333,PERI 35,459601,20240409,probe00
0.3499999999999921,0.4173333333333333,PERI 36,459601,20240409,probe00
0.3499999999999921,0.41800000000000004,TEa,459601,20240409,probe00
0.3499999999999921,0.4096666666666667,VIS,459601,20240409,probe00
0.374999999999992,0.5413333333333333,PERI 35,459601,20240409,probe00
0.374999999999992,0.4789999999999999,PERI 36,459601,20240409,probe00
0.374999999999992,0.39699999999999996,TEa,459601,20240409,probe00
0.374999999999992,0.3856666666666667,VIS,459601,20240409,probe00
0.3999999999999919,0.5076666666666666,PERI 35,459601,20240409,probe00
0.3999999999999919,0.49133333333333334,PERI 36,459601,20240409,probe00
0.3999999999999919,0.391,TEa,459601,20240409,probe00
0.3999999999999919,0.3846666666666667,VIS,459601,20240409,probe00
0.42499999999999183,0.5063333333333333,PERI 35,459601,20240409,probe00
0.42499999999999183,0.42266666666666663,PERI 36,459601,20240409,probe00
0.42499999999999183,0.48166666666666663,TEa,459601,20240409,probe00
0.42499999999999183,0.36033333333333334,VIS,459601,20240409,probe00
0.44999999999999174,0.5166666666666666,PERI 35,459601,20240409,probe00
0.44999999999999174,0.36199999999999993,PERI 36,459601,20240409,probe00
0.44999999999999174,0.53,TEa,459601,20240409,probe00
0.44999999999999174,0.3559999999999999,VIS,459601,20240409,probe00
0.47499999999999165,0.45299999999999996,PERI 35,459601,20240409,probe00
0.47499999999999165,0.4039999999999999,PERI 36,459601,20240409,probe00
0.47499999999999165,0.5366666666666666,TEa,459601,20240409,probe00
0.47499999999999165,0.364,VIS,459601,20240409,probe00
0.49999999999999156,0.42266666666666663,PERI 35,459601,20240409,probe00
0.49999999999999156,0.42433333333333323,PERI 36,459601,20240409,probe00
0.49999999999999156,0.5529999999999999,TEa,459601,20240409,probe00
0.49999999999999156,0.39233333333333337,VIS,459601,20240409,probe00
0.5249999999999915,0.4416666666666667,PERI 35,459601,20240409,probe00
0.5249999999999915,0.45400000000000007,PERI 36,459601,20240409,probe00
0.5249999999999915,0.5216666666666666,TEa,459601,20240409,probe00
0.5249999999999915,0.398,VIS,459601,20240409,probe00
0.5499999999999914,0.3283333333333334,PERI 35,459601,20240409,probe00
0.5499999999999914,0.4703333333333333,PERI 36,459601,20240409,probe00
0.5499999999999914,0.5046666666666666,TEa,459601,20240409,probe00
0.5499999999999914,0.379,VIS,459601,20240409,probe00
0.5749999999999913,0.31566666666666665,PERI 35,459601,20240409,probe00
0.5749999999999913,0.42266666666666663,PERI 36,459601,20240409,probe00
0.5749999999999913,0.5113333333333333,TEa,459601,20240409,probe00
0.5749999999999913,0.35166666666666674,VIS,459601,20240409,probe00
0.5999999999999912,0.3693333333333333,PERI 35,459601,20240409,probe00
0.5999999999999912,0.4273333333333334,PERI 36,459601,20240409,probe00
0.5999999999999912,0.5096666666666667,TEa,459601,20240409,probe00
0.5999999999999912,0.3813333333333333,VIS,459601,20240409,probe00
0.6249999999999911,0.4273333333333333,PERI 35,459601,20240409,probe00
0.6249999999999911,0.46333333333333343,PERI 36,459601,20240409,probe00
0.6249999999999911,0.5066666666666666,TEa,459601,20240409,probe00
0.6249999999999911,0.38433333333333336,VIS,459601,20240409,probe00
0.649999999999991,0.49466666666666653,PERI 35,459601,20240409,probe00
0.649999999999991,0.49433333333333346,PERI 36,459601,20240409,probe00
0.649999999999991,0.49199999999999994,TEa,459601,20240409,probe00
0.649999999999991,0.3493333333333333,VIS,459601,20240409,probe00
0.6749999999999909,0.44366666666666665,PERI 35,459601,20240409,probe00
0.6749999999999909,0.48766666666666664,PERI 36,459601,20240409,probe00
0.6749999999999909,0.4936666666666667,TEa,459601,20240409,probe00
0.6749999999999909,0.3703333333333333,VIS,459601,20240409,probe00
0.6999999999999909,0.401,PERI 35,459601,20240409,probe00
0.6999999999999909,0.47666666666666674,PERI 36,459601,20240409,probe00
0.6999999999999909,0.4846666666666667,TEa,459601,20240409,probe00
0.6999999999999909,0.39533333333333326,VIS,459601,20240409,probe00
