region_pair,region1,region2,object,p_value,f_stat,subject,date
dCA1 → vCA1,dCA1,vCA1,object3,4.1619949190722606e-05,1.0170573077462957,462910,20240814
VIS → vCA1,VIS,vCA1,object1,0.0024691398679477362,1.1352046425928575,462910,20240815
vCA1 → VIS,vCA1,VIS,object1,0.0024691398679477362,0.9591137145161601,462910,20240815
VIS → dCA1,VIS,dCA1,object1,0.0006843647031190664,1.1057111829676975,462910,20240815
dCA1 → VIS,dCA1,VIS,object1,0.08793701117174504,1.025271787295914,462910,20240815
vCA1 → dCA1,vCA1,dCA1,object1,0.0024691398679477362,1.161629408736798,462910,20240815
dCA1 → vCA1,dCA1,vCA1,object1,0.0006843647031190664,1.2094285654423882,462910,20240815
VIS → vCA1,VIS,vCA1,object2,0.023360730705326172,1.1641935471624887,462910,20240815
vCA1 → VIS,vCA1,VIS,object2,0.008028275627250153,1.0662446109900725,462910,20240815
VIS → dCA1,VIS,dCA1,object2,0.023360730705326172,1.1377026816831557,462910,20240815
dCA1 → VIS,dCA1,VIS,object2,3.940062315705662e-05,1.2409632631524161,462910,20240815
vCA1 → dCA1,vCA1,dCA1,object2,0.00017198905771370642,1.2694623979970188,462910,20240815
dCA1 → vCA1,dCA1,vCA1,object2,4.681641902706677e-08,1.1969076375940557,462910,20240815
VIS → vCA1,VIS,vCA1,object3,3.940062315705662e-05,0.9800087980743521,462910,20240815
vCA1 → VIS,vCA1,VIS,object3,7.165485856639682e-09,1.1034417802924614,462910,20240815
VIS → dCA1,VIS,dCA1,object3,0.00017198905771370642,1.246025348470547,462910,20240815
dCA1 → VIS,dCA1,VIS,object3,4.681641902706677e-08,1.3520422807843078,462910,20240815
vCA1 → dCA1,vCA1,dCA1,object3,3.940062315705662e-05,1.0491395892378224,462910,20240815
dCA1 → vCA1,dCA1,vCA1,object3,2.8398774150943796e-07,1.2780433596678216,462910,20240815
AUD → PERI 35,AUD,PERI 35,object1,1.3902313127058156e-07,1.5796008753270532,462911,20240809
PERI 35 → AUD,PERI 35,AUD,object1,2.6024584502714926e-06,1.1698631878982229,462911,20240809
AUD → PERI 36,AUD,PERI 36,object1,3.831046869847813e-05,1.145390235583624,462911,20240809
PERI 36 → AUD,PERI 36,AUD,object1,0.0013211645571086655,0.9865549191482472,462911,20240809
AUD → TEa,AUD,TEa,object1,0.013094118390448698,1.0139568089026127,462911,20240809
TEa → AUD,TEa,AUD,object1,1.030097442121515e-05,1.0894202585082726,462911,20240809
AUD → VIS,AUD,VIS,object1,0.00013354274924117323,1.2458156396974644,462911,20240809
VIS → AUD,VIS,AUD,object1,0.00013354274924117323,1.1410683058750526,462911,20240809
AUD → dCA1,AUD,dCA1,object1,0.00013354274924117323,0.9887968859116689,462911,20240809
dCA1 → AUD,dCA1,AUD,object1,0.026774928896332272,0.9849111488036918,462911,20240809
PERI 35 → PERI 36,PERI 35,PERI 36,object1,1.3902313127058156e-07,1.354245635648851,462911,20240809
PERI 36 → PERI 35,PERI 36,PERI 35,object1,3.831046869847813e-05,1.269386652066319,462911,20240809
PERI 35 → TEa,PERI 35,TEa,object1,1.3585327608120644e-13,1.5532794184260763,462911,20240809
TEa → PERI 35,TEa,PERI 35,object1,6.191842527707598e-07,1.2345713585816949,462911,20240809
PERI 35 → VIS,PERI 35,VIS,object1,2.6024584502714926e-06,1.2276817222273186,462911,20240809
VIS → PERI 35,VIS,PERI 35,object1,1.1318091688485343e-09,1.62139052597137,462911,20240809
PERI 35 → dCA1,PERI 35,dCA1,object1,3.831046869847813e-05,1.0392484189258044,462911,20240809
dCA1 → PERI 35,dCA1,PERI 35,object1,5.933899071002776e-09,1.3894926767063167,462911,20240809
PERI 36 → TEa,PERI 36,TEa,object1,2.951270005124301e-08,1.4051237579302924,462911,20240809
TEa → PERI 36,TEa,PERI 36,object1,1.030097442121515e-05,1.2311923715680955,462911,20240809
PERI 36 → VIS,PERI 36,VIS,object1,6.191842527707598e-07,1.4212977249087513,462911,20240809
VIS → PERI 36,VIS,PERI 36,object1,1.030097442121515e-05,1.2504940788422438,462911,20240809
PERI 36 → dCA1,PERI 36,dCA1,object1,0.00013354274924117323,1.2021667916726122,462911,20240809
dCA1 → PERI 36,dCA1,PERI 36,object1,0.0013211645571086655,0.9722182242439807,462911,20240809
TEa → VIS,TEa,VIS,object1,1.3902313127058156e-07,1.0298080334104251,462911,20240809
VIS → TEa,VIS,TEa,object1,2.6024584502714926e-06,1.2813815639559643,462911,20240809
TEa → dCA1,TEa,dCA1,object1,0.0013211645571086655,1.0670716575868473,462911,20240809
dCA1 → TEa,dCA1,TEa,object1,0.0013211645571086655,1.2997247672323777,462911,20240809
VIS → dCA1,VIS,dCA1,object1,0.00013354274924117323,1.2478322852276251,462911,20240809
dCA1 → VIS,dCA1,VIS,object1,1.030097442121515e-05,1.1086170313132135,462911,20240809
AUD → PERI 35,AUD,PERI 35,object2,0.013094118390448698,1.1642739070374721,462911,20240809
PERI 35 → AUD,PERI 35,AUD,object2,0.003726165338560598,1.2544990269373213,462911,20240809
AUD → PERI 36,AUD,PERI 36,object2,0.013094118390448698,1.0704457985635063,462911,20240809
PERI 36 → AUD,PERI 36,AUD,object2,0.003726165338560598,0.9755709296439894,462911,20240809
AUD → TEa,AUD,TEa,object2,1.3902313127058156e-07,1.0291273029595533,462911,20240809
TEa → AUD,TEa,AUD,object2,1.3902313127058156e-07,1.199180889337604,462911,20240809
AUD → VIS,AUD,VIS,object2,0.0004351116376263738,1.0550943737208272,462911,20240809
VIS → AUD,VIS,AUD,object2,0.003726165338560598,1.0657227361596981,462911,20240809
AUD → dCA1,AUD,dCA1,object2,0.013094118390448698,1.0848729079234622,462911,20240809
dCA1 → AUD,dCA1,AUD,object2,0.12749251808366047,0.9598337026561972,462911,20240809
PERI 35 → PERI 36,PERI 35,PERI 36,object2,1.1318091688485343e-09,1.1611666511049035,462911,20240809
PERI 36 → PERI 35,PERI 36,PERI 35,object2,2.6024584502714926e-06,1.5040025362989997,462911,20240809
PERI 35 → TEa,PERI 35,TEa,object2,1.030097442121515e-05,1.2959213492734725,462911,20240809
TEa → PERI 35,TEa,PERI 35,object2,1.1318091688485343e-09,1.507740389269996,462911,20240809
PERI 35 → VIS,PERI 35,VIS,object2,0.0013211645571086655,1.3530624680129302,462911,20240809
VIS → PERI 35,VIS,PERI 35,object2,5.804976562521134e-12,1.5654021088937244,462911,20240809
PERI 35 → dCA1,PERI 35,dCA1,object2,5.804976562521134e-12,1.259833482945179,462911,20240809
dCA1 → PERI 35,dCA1,PERI 35,object2,3.831046869847813e-05,1.120359106093035,462911,20240809
PERI 36 → TEa,PERI 36,TEa,object2,9.089155424139212e-13,1.288191120075482,462911,20240809
TEa → PERI 36,TEa,PERI 36,object2,0.07475858436315626,0.9455338020031036,462911,20240809
PERI 36 → VIS,PERI 36,VIS,object2,1.1318091688485343e-09,1.014836647870254,462911,20240809
VIS → PERI 36,VIS,PERI 36,object2,0.00013354274924117323,1.0293453331113562,462911,20240809
PERI 36 → dCA1,PERI 36,dCA1,object2,0.003726165338560598,1.1721924041439278,462911,20240809
dCA1 → PERI 36,dCA1,PERI 36,object2,2.6024584502714926e-06,1.2207511500810664,462911,20240809
TEa → VIS,TEa,VIS,object2,0.00013354274924117323,1.0726736616191486,462911,20240809
VIS → TEa,VIS,TEa,object2,2.6024584502714926e-06,1.2035158860970872,462911,20240809
TEa → dCA1,TEa,dCA1,object2,6.191842527707598e-07,1.1100036180430792,462911,20240809
dCA1 → TEa,dCA1,TEa,object2,0.12749251808366047,0.9512809598292302,462911,20240809
VIS → dCA1,VIS,dCA1,object2,0.0013211645571086655,1.169550809943684,462911,20240809
dCA1 → VIS,dCA1,VIS,object2,2.951270005124301e-08,1.270200340898604,462911,20240809
AUD → PERI 35,AUD,PERI 35,object3,2.951270005124301e-08,1.2452693472798144,462911,20240809
PERI 35 → AUD,PERI 35,AUD,object3,0.0004351116376263738,1.1457506531332948,462911,20240809
AUD → PERI 36,AUD,PERI 36,object3,3.831046869847813e-05,0.9859241029566634,462911,20240809
PERI 36 → AUD,PERI 36,AUD,object3,1.030097442121515e-05,1.148082162620166,462911,20240809
AUD → TEa,AUD,TEa,object3,2.6024584502714926e-06,1.1154420242182688,462911,20240809
TEa → AUD,TEa,AUD,object3,0.00013354274924117323,1.3508607258993066,462911,20240809
AUD → VIS,AUD,VIS,object3,3.831046869847813e-05,1.0758892265734061,462911,20240809
VIS → AUD,VIS,AUD,object3,0.0013211645571086655,1.0350567526978702,462911,20240809
AUD → dCA1,AUD,dCA1,object3,0.0013211645571086655,0.9995646773417872,462911,20240809
dCA1 → AUD,dCA1,AUD,object3,0.12749251808366047,1.0619890764847528,462911,20240809
PERI 35 → PERI 36,PERI 35,PERI 36,object3,5.933899071002776e-09,1.3558840871489133,462911,20240809
PERI 36 → PERI 35,PERI 36,PERI 35,object3,1.030097442121515e-05,1.2852535921226844,462911,20240809
PERI 35 → TEa,PERI 35,TEa,object3,2.0509006492404007e-10,1.4878124298936375,462911,20240809
TEa → PERI 35,TEa,PERI 35,object3,1.030097442121515e-05,1.345253645639652,462911,20240809
PERI 35 → VIS,PERI 35,VIS,object3,6.191842527707598e-07,1.13428703756854,462911,20240809
VIS → PERI 35,VIS,PERI 35,object3,2.951270005124301e-08,1.3863383592214165,462911,20240809
PERI 35 → dCA1,PERI 35,dCA1,object3,2.951270005124301e-08,1.178277164309477,462911,20240809
dCA1 → PERI 35,dCA1,PERI 35,object3,2.6024584502714926e-06,1.2231358991735986,462911,20240809
PERI 36 → TEa,PERI 36,TEa,object3,0.0013211645571086655,1.2861959197652126,462911,20240809
TEa → PERI 36,TEa,PERI 36,object3,3.831046869847813e-05,0.9795836902679318,462911,20240809
PERI 36 → VIS,PERI 36,VIS,object3,0.003726165338560598,1.0832811429761207,462911,20240809
VIS → PERI 36,VIS,PERI 36,object3,1.030097442121515e-05,1.148180210510586,462911,20240809
PERI 36 → dCA1,PERI 36,dCA1,object3,0.026774928896332272,1.0992954140334399,462911,20240809
dCA1 → PERI 36,dCA1,PERI 36,object3,0.12749251808366047,0.9372729953763473,462911,20240809
TEa → VIS,TEa,VIS,object3,3.831046869847813e-05,1.2473393326419715,462911,20240809
VIS → TEa,VIS,TEa,object3,9.089155424139212e-13,1.5561489018840724,462911,20240809
TEa → dCA1,TEa,dCA1,object3,0.0013211645571086655,1.0658181663697994,462911,20240809
dCA1 → TEa,dCA1,TEa,object3,1.030097442121515e-05,1.1157740026885559,462911,20240809
VIS → dCA1,VIS,dCA1,object3,0.0004351116376263738,1.1217465012808505,462911,20240809
dCA1 → VIS,dCA1,VIS,object3,0.12749251808366047,1.2728503804400804,462911,20240809
AUD → ENT,AUD,ENT,object1,0.2264048551797339,0.9711884885743878,466394,20241107
ENT → AUD,ENT,AUD,object1,0.002848605802165703,1.2324368365326688,466394,20241107
AUD → PERI 35,AUD,PERI 35,object1,0.009789148709941464,1.009406806068203,466394,20241107
PERI 35 → AUD,PERI 35,AUD,object1,0.00017150873475277182,0.8973110044433696,466394,20241107
AUD → PERI 36,AUD,PERI 36,object1,0.009789148709941464,1.2690973426724153,466394,20241107
PERI 36 → AUD,PERI 36,AUD,object1,0.009789148709941464,1.0385766686931155,466394,20241107
AUD → TEa,AUD,TEa,object1,0.002848605802165703,1.1236989601271774,466394,20241107
TEa → AUD,TEa,AUD,object1,3.597700845479146e-05,0.9422152422587335,466394,20241107
ENT → PERI 35,ENT,PERI 35,object1,0.00017150873475277182,1.4267256219268605,466394,20241107
PERI 35 → ENT,PERI 35,ENT,object1,6.849576048646659e-06,1.4315424695919252,466394,20241107
ENT → PERI 36,ENT,PERI 36,object1,0.02969410195488331,1.0973235514853512,466394,20241107
PERI 36 → ENT,PERI 36,ENT,object1,0.0007380313506783303,1.2056229703682608,466394,20241107
ENT → TEa,ENT,TEa,object1,3.717691281439498e-09,1.1754958494415795,466394,20241107
TEa → ENT,TEa,ENT,object1,0.0007380313506783303,1.3043475040806496,466394,20241107
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.0007380313506783303,1.1129029968106234,466394,20241107
PERI 36 → PERI 35,PERI 36,PERI 35,object1,3.597700845479146e-05,1.077102331769686,466394,20241107
PERI 35 → TEa,PERI 35,TEa,object1,0.2264048551797339,1.0495862380979144,466394,20241107
TEa → PERI 35,TEa,PERI 35,object1,3.597700845479146e-05,1.2560504166244604,466394,20241107
PERI 36 → TEa,PERI 36,TEa,object1,0.0007380313506783303,1.1136654395092467,466394,20241107
TEa → PERI 36,TEa,PERI 36,object1,0.002848605802165703,1.2357554711181482,466394,20241107
AUD → ENT,AUD,ENT,object2,0.00017150873475277182,0.9574649889665687,466394,20241107
ENT → AUD,ENT,AUD,object2,0.009789148709941464,1.3090259360589007,466394,20241107
AUD → PERI 35,AUD,PERI 35,object2,0.002848605802165703,0.976180185171593,466394,20241107
PERI 35 → AUD,PERI 35,AUD,object2,0.0007380313506783303,1.157442548797257,466394,20241107
AUD → PERI 36,AUD,PERI 36,object2,0.2264048551797339,0.8607049490508731,466394,20241107
PERI 36 → AUD,PERI 36,AUD,object2,0.02969410195488331,1.28286978105204,466394,20241107
AUD → TEa,AUD,TEa,object2,0.0007380313506783303,0.9989268141978105,466394,20241107
TEa → AUD,TEa,AUD,object2,3.597700845479146e-05,1.2244739001395755,466394,20241107
ENT → PERI 35,ENT,PERI 35,object2,0.009789148709941464,1.1592108548337552,466394,20241107
PERI 35 → ENT,PERI 35,ENT,object2,3.597700845479146e-05,1.3195615348091059,466394,20241107
ENT → PERI 36,ENT,PERI 36,object2,0.1247890635636365,1.193382083281813,466394,20241107
PERI 36 → ENT,PERI 36,ENT,object2,0.00017150873475277182,1.252935964835741,466394,20241107
ENT → TEa,ENT,TEa,object2,0.0007380313506783303,1.3435326301092116,466394,20241107
TEa → ENT,TEa,ENT,object2,0.002848605802165703,1.100972566336995,466394,20241107
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.02969410195488331,1.2436114442089863,466394,20241107
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.2264048551797339,0.8962599653804364,466394,20241107
PERI 35 → TEa,PERI 35,TEa,object2,0.0007380313506783303,1.2710757897149723,466394,20241107
TEa → PERI 35,TEa,PERI 35,object2,0.02969410195488331,1.0505819671173042,466394,20241107
PERI 36 → TEa,PERI 36,TEa,object2,0.002848605802165703,0.939240607094806,466394,20241107
TEa → PERI 36,TEa,PERI 36,object2,0.02969410195488331,1.0252131327882468,466394,20241107
AUD → ENT,AUD,ENT,object3,0.009789148709941464,1.1336326173753304,466394,20241107
ENT → AUD,ENT,AUD,object3,3.597700845479146e-05,1.0431683632175113,466394,20241107
AUD → PERI 35,AUD,PERI 35,object3,0.0007380313506783303,1.0284723149998753,466394,20241107
PERI 35 → AUD,PERI 35,AUD,object3,0.002848605802165703,1.387344632721684,466394,20241107
AUD → PERI 36,AUD,PERI 36,object3,3.597700845479146e-05,1.2229475120289441,466394,20241107
PERI 36 → AUD,PERI 36,AUD,object3,0.2264048551797339,1.0010851014972124,466394,20241107
AUD → TEa,AUD,TEa,object3,0.00017150873475277182,1.19920323018375,466394,20241107
TEa → AUD,TEa,AUD,object3,1.8903992387235845e-07,1.334833772925515,466394,20241107
ENT → PERI 35,ENT,PERI 35,object3,0.002848605802165703,1.0864889949999523,466394,20241107
PERI 35 → ENT,PERI 35,ENT,object3,0.009789148709941464,1.0341706592450652,466394,20241107
ENT → PERI 36,ENT,PERI 36,object3,6.849576048646659e-06,1.4326539484506289,466394,20241107
PERI 36 → ENT,PERI 36,ENT,object3,1.1891843259950109e-06,1.2616998004297268,466394,20241107
ENT → TEa,ENT,TEa,object3,3.597700845479146e-05,1.2327924112936643,466394,20241107
TEa → ENT,TEa,ENT,object3,0.00017150873475277182,1.4365323277018267,466394,20241107
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.02969410195488331,1.1585283119915146,466394,20241107
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.2264048551797339,1.2685912365469507,466394,20241107
PERI 35 → TEa,PERI 35,TEa,object3,0.009789148709941464,1.0389121235598444,466394,20241107
TEa → PERI 35,TEa,PERI 35,object3,0.00017150873475277182,1.2532030385499353,466394,20241107
PERI 36 → TEa,PERI 36,TEa,object3,0.009789148709941464,1.0525621012435156,466394,20241107
TEa → PERI 36,TEa,PERI 36,object3,0.00017150873475277182,1.2605412749013316,466394,20241107
AUD → PERI 35,AUD,PERI 35,object1,7.207148281519524e-05,1.2342063714041642,466394,20241108
PERI 35 → AUD,PERI 35,AUD,object1,0.0002948230163589607,1.3261479029270948,466394,20241108
AUD → PERI 36,AUD,PERI 36,object1,0.0002948230163589607,1.0383344128344536,466394,20241108
PERI 36 → AUD,PERI 36,AUD,object1,0.0313664181115852,1.2088996747688174,466394,20241108
AUD → TEa,AUD,TEa,object1,0.0002948230163589607,1.1982502016726944,466394,20241108
TEa → AUD,TEa,AUD,object1,0.0011009714234697335,0.9815943829021825,466394,20241108
AUD → dCA1,AUD,dCA1,object1,0.4212005624870393,0.9516096924312525,466394,20241108
dCA1 → AUD,dCA1,AUD,object1,0.0011009714234697335,1.059576339705165,466394,20241108
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.0002948230163589607,1.1839160369194137,466394,20241108
PERI 36 → PERI 35,PERI 36,PERI 35,object1,1.615814241149666e-05,1.1153544114297018,466394,20241108
PERI 35 → TEa,PERI 35,TEa,object1,7.207148281519524e-05,1.2772155022402376,466394,20241108
TEa → PERI 35,TEa,PERI 35,object1,0.011428778961202602,1.0838769787175373,466394,20241108
PERI 35 → dCA1,PERI 35,dCA1,object1,0.275036365284715,1.0208030053342965,466394,20241108
dCA1 → PERI 35,dCA1,PERI 35,object1,0.0037335498154408607,1.2188345922664143,466394,20241108
PERI 36 → TEa,PERI 36,TEa,object1,0.09906516533843615,1.2301423762437582,466394,20241108
TEa → PERI 36,TEa,PERI 36,object1,0.0011009714234697335,1.1564106550709492,466394,20241108
PERI 36 → dCA1,PERI 36,dCA1,object1,0.0313664181115852,1.0294419318596244,466394,20241108
dCA1 → PERI 36,dCA1,PERI 36,object1,0.0011009714234697335,1.2412249054385955,466394,20241108
TEa → dCA1,TEa,dCA1,object1,0.4212005624870393,1.3675779510101727,466394,20241108
dCA1 → TEa,dCA1,TEa,object1,0.0011009714234697335,1.16874595956563,466394,20241108
AUD → PERI 35,AUD,PERI 35,object2,3.335910213656062e-06,1.1808084439531805,466394,20241108
PERI 35 → AUD,PERI 35,AUD,object2,1.615814241149666e-05,1.150990965926327,466394,20241108
AUD → PERI 36,AUD,PERI 36,object2,1.851790482689941e-08,1.2601856874780097,466394,20241108
PERI 36 → AUD,PERI 36,AUD,object2,7.207148281519524e-05,1.2651401694229456,466394,20241108
AUD → TEa,AUD,TEa,object2,3.335910213656062e-06,1.0319283140566418,466394,20241108
TEa → AUD,TEa,AUD,object2,0.011428778961202602,1.0859453957359957,466394,20241108
AUD → dCA1,AUD,dCA1,object2,6.364929088475056e-07,1.1400177196727168,466394,20241108
dCA1 → AUD,dCA1,AUD,object2,0.0011009714234697335,1.0756099751480779,466394,20241108
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.0011009714234697335,0.9801988603009067,466394,20241108
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.011428778961202602,0.9825275280795831,466394,20241108
PERI 35 → TEa,PERI 35,TEa,object2,7.207148281519524e-05,1.0956645995077676,466394,20241108
TEa → PERI 35,TEa,PERI 35,object2,0.0037335498154408607,1.0878949317061322,466394,20241108
PERI 35 → dCA1,PERI 35,dCA1,object2,1.615814241149666e-05,0.8648379622886293,466394,20241108
dCA1 → PERI 35,dCA1,PERI 35,object2,1.615814241149666e-05,1.1864083998290367,466394,20241108
PERI 36 → TEa,PERI 36,TEa,object2,0.011428778961202602,0.9637072946353455,466394,20241108
TEa → PERI 36,TEa,PERI 36,object2,1.615814241149666e-05,1.3088849907136377,466394,20241108
PERI 36 → dCA1,PERI 36,dCA1,object2,0.0002948230163589607,1.0903640726609432,466394,20241108
dCA1 → PERI 36,dCA1,PERI 36,object2,0.0313664181115852,1.0687942124251255,466394,20241108
TEa → dCA1,TEa,dCA1,object2,0.0037335498154408607,1.0769891621884315,466394,20241108
dCA1 → TEa,dCA1,TEa,object2,0.0011009714234697335,1.1941604502883003,466394,20241108
AUD → PERI 35,AUD,PERI 35,object3,0.09906516533843615,0.8502693917979465,466394,20241108
PERI 35 → AUD,PERI 35,AUD,object3,7.207148281519524e-05,1.2936360721401483,466394,20241108
AUD → PERI 36,AUD,PERI 36,object3,7.207148281519524e-05,1.1043935663479651,466394,20241108
PERI 36 → AUD,PERI 36,AUD,object3,7.207148281519524e-05,1.1821775979999092,466394,20241108
AUD → TEa,AUD,TEa,object3,1.615814241149666e-05,1.1523986720697907,466394,20241108
TEa → AUD,TEa,AUD,object3,0.0037335498154408607,1.1376797454078298,466394,20241108
AUD → dCA1,AUD,dCA1,object3,0.0313664181115852,0.8775429249653923,466394,20241108
dCA1 → AUD,dCA1,AUD,object3,0.0011009714234697335,1.016777327382276,466394,20241108
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.0011009714234697335,1.1117537781038564,466394,20241108
PERI 36 → PERI 35,PERI 36,PERI 35,object3,7.207148281519524e-05,1.1468054109492116,466394,20241108
PERI 35 → TEa,PERI 35,TEa,object3,7.207148281519524e-05,1.1138676932957097,466394,20241108
TEa → PERI 35,TEa,PERI 35,object3,0.09906516533843615,1.1096892017230164,466394,20241108
PERI 35 → dCA1,PERI 35,dCA1,object3,0.011428778961202602,1.144556354116661,466394,20241108
dCA1 → PERI 35,dCA1,PERI 35,object3,0.0002948230163589607,1.0008999565668786,466394,20241108
PERI 36 → TEa,PERI 36,TEa,object3,7.207148281519524e-05,1.2629464050857222,466394,20241108
TEa → PERI 36,TEa,PERI 36,object3,0.09906516533843615,1.2990801913873575,466394,20241108
PERI 36 → dCA1,PERI 36,dCA1,object3,0.0002948230163589607,1.1075735678133942,466394,20241108
dCA1 → PERI 36,dCA1,PERI 36,object3,0.0037335498154408607,0.9749117988983982,466394,20241108
TEa → dCA1,TEa,dCA1,object3,0.0037335498154408607,1.0775920553676177,466394,20241108
dCA1 → TEa,dCA1,TEa,object3,0.275036365284715,1.16504400343275,466394,20241108
AUD → PERI 35,AUD,PERI 35,object1,0.00014666125159814227,1.1114964913866558,466395,20241114
PERI 35 → AUD,PERI 35,AUD,object1,1.0,0.9908811206091166,466395,20241114
AUD → PERI 36,AUD,PERI 36,object1,0.008863742988904728,0.9358247894206052,466395,20241114
PERI 36 → AUD,PERI 36,AUD,object1,0.02737185740964015,0.9902980473728367,466395,20241114
AUD → TEa,AUD,TEa,object1,0.07381674831450451,0.9198786937917536,466395,20241114
TEa → AUD,TEa,AUD,object1,0.02737185740964015,1.0241181910278911,466395,20241114
AUD → dCA1,AUD,dCA1,object1,0.0025320196344426004,0.8712406478889371,466395,20241114
dCA1 → AUD,dCA1,AUD,object1,0.0025320196344426004,0.9258300635100364,466395,20241114
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.2203615988075303,0.9916007601304935,466395,20241114
PERI 36 → PERI 35,PERI 36,PERI 35,object1,5.623157842072127e-06,1.2528926475912603,466395,20241114
PERI 35 → TEa,PERI 35,TEa,object1,0.00014666125159814227,1.0138080308855,466395,20241114
TEa → PERI 35,TEa,PERI 35,object1,0.02737185740964015,1.1386924626277275,466395,20241114
PERI 35 → dCA1,PERI 35,dCA1,object1,0.5403095141176556,0.8873759449450634,466395,20241114
dCA1 → PERI 35,dCA1,PERI 35,object1,0.2203615988075303,0.9534684428592586,466395,20241114
PERI 36 → TEa,PERI 36,TEa,object1,0.0006436109146907368,1.2237426665099729,466395,20241114
TEa → PERI 36,TEa,PERI 36,object1,0.008863742988904728,1.4314747866380295,466395,20241114
PERI 36 → dCA1,PERI 36,dCA1,object1,0.0006436109146907368,1.0446663019785305,466395,20241114
dCA1 → PERI 36,dCA1,PERI 36,object1,0.00014666125159814227,1.0757022361525916,466395,20241114
TEa → dCA1,TEa,dCA1,object1,0.5403095141176556,0.8990110671521435,466395,20241114
dCA1 → TEa,dCA1,TEa,object1,0.0025320196344426004,0.9627375936683846,466395,20241114
AUD → PERI 35,AUD,PERI 35,object2,0.02737185740964015,1.1617669193814886,466395,20241114
PERI 35 → AUD,PERI 35,AUD,object2,0.0006436109146907368,1.0896026124228042,466395,20241114
AUD → PERI 36,AUD,PERI 36,object2,0.008863742988904728,1.124613924234169,466395,20241114
PERI 36 → AUD,PERI 36,AUD,object2,0.02737185740964015,1.1951725293969053,466395,20241114
AUD → TEa,AUD,TEa,object2,9.558172988330578e-07,0.930879308789726,466395,20241114
TEa → AUD,TEa,AUD,object2,0.0025320196344426004,1.0675775005016068,466395,20241114
AUD → dCA1,AUD,dCA1,object2,0.0025320196344426004,1.1955116229670222,466395,20241114
dCA1 → AUD,dCA1,AUD,object2,0.02737185740964015,0.9431964429722456,466395,20241114
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.0025320196344426004,1.1066296595596232,466395,20241114
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.0025320196344426004,1.2742065895865384,466395,20241114
PERI 35 → TEa,PERI 35,TEa,object2,3.0151521973562646e-05,0.947047437570291,466395,20241114
TEa → PERI 35,TEa,PERI 35,object2,0.008863742988904728,1.059595379193489,466395,20241114
PERI 35 → dCA1,PERI 35,dCA1,object2,0.0006436109146907368,0.9697745641254768,466395,20241114
dCA1 → PERI 35,dCA1,PERI 35,object2,0.00014666125159814227,0.9491650631715365,466395,20241114
PERI 36 → TEa,PERI 36,TEa,object2,5.623157842072127e-06,1.4142794145556796,466395,20241114
TEa → PERI 36,TEa,PERI 36,object2,5.623157842072127e-06,1.0461282530367415,466395,20241114
PERI 36 → dCA1,PERI 36,dCA1,object2,0.2203615988075303,1.188202605918236,466395,20241114
dCA1 → PERI 36,dCA1,PERI 36,object2,0.5403095141176556,0.8101475481139682,466395,20241114
TEa → dCA1,TEa,dCA1,object2,3.0151521973562646e-05,1.189594846436156,466395,20241114
dCA1 → TEa,dCA1,TEa,object2,0.02737185740964015,1.122714629780313,466395,20241114
AUD → PERI 35,AUD,PERI 35,object3,0.0006436109146907368,0.8849738216698689,466395,20241114
PERI 35 → AUD,PERI 35,AUD,object3,0.02737185740964015,1.339176383710568,466395,20241114
AUD → PERI 36,AUD,PERI 36,object3,0.2203615988075303,1.0878920523503248,466395,20241114
PERI 36 → AUD,PERI 36,AUD,object3,0.07381674831450451,1.091872569843918,466395,20241114
AUD → TEa,AUD,TEa,object3,0.0006436109146907368,1.053536747017254,466395,20241114
TEa → AUD,TEa,AUD,object3,0.0006436109146907368,1.245192181231198,466395,20241114
AUD → dCA1,AUD,dCA1,object3,0.07381674831450451,0.8501829567693907,466395,20241114
dCA1 → AUD,dCA1,AUD,object3,0.02737185740964015,0.8903320097767532,466395,20241114
PERI 35 → PERI 36,PERI 35,PERI 36,object3,3.0151521973562646e-05,1.0374228832388683,466395,20241114
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.07381674831450451,0.9734382615945968,466395,20241114
PERI 35 → TEa,PERI 35,TEa,object3,0.02737185740964015,0.9883356087437798,466395,20241114
TEa → PERI 35,TEa,PERI 35,object3,0.2203615988075303,1.0534638359407118,466395,20241114
PERI 35 → dCA1,PERI 35,dCA1,object3,0.0006436109146907368,1.0034133304347033,466395,20241114
dCA1 → PERI 35,dCA1,PERI 35,object3,3.0151521973562646e-05,1.198444727689662,466395,20241114
PERI 36 → TEa,PERI 36,TEa,object3,0.0006436109146907368,0.994641588382193,466395,20241114
TEa → PERI 36,TEa,PERI 36,object3,0.0025320196344426004,1.0962292047472304,466395,20241114
