time,accuracy,object,region,subject,date,probe
-1.85,0.7,1,TEa,459601,20240409,probe00
-1.8,0.7,1,TEa,459601,20240409,probe00
-1.75,0.7666666666666667,1,TEa,459601,20240409,probe00
-1.7,0.7333333333333333,1,TEa,459601,20240409,probe00
-1.65,0.8,1,TEa,459601,20240409,probe00
-1.5999999999999999,0.8,1,TEa,459601,20240409,probe00
-1.5499999999999998,0.7666666666666667,1,TEa,459601,20240409,probe00
-1.4999999999999998,0.7666666666666667,1,TEa,459601,20240409,probe00
-1.4499999999999997,0.8333333333333334,1,TEa,459601,20240409,probe00
-1.3999999999999997,0.8666666666666667,1,TEa,459601,20240409,probe00
-1.3499999999999996,0.7333333333333333,1,TEa,459601,20240409,probe00
-1.2999999999999996,0.7666666666666667,1,TEa,459601,20240409,probe00
-1.2499999999999996,0.8333333333333334,1,TEa,459601,20240409,probe00
-1.1999999999999995,0.8333333333333334,1,TEa,459601,20240409,probe00
-1.1499999999999995,0.8333333333333334,1,TEa,459601,20240409,probe00
-1.0999999999999994,0.8666666666666667,1,TEa,459601,20240409,probe00
-1.0499999999999994,0.9,1,TEa,459601,20240409,probe00
-0.9999999999999993,0.8666666666666667,1,TEa,459601,20240409,probe00
-0.9499999999999993,0.8333333333333334,1,TEa,459601,20240409,probe00
-0.8999999999999992,0.8666666666666667,1,TEa,459601,20240409,probe00
-0.8499999999999992,0.8666666666666667,1,TEa,459601,20240409,probe00
-0.7999999999999992,0.8,1,TEa,459601,20240409,probe00
-0.7499999999999991,0.8333333333333334,1,TEa,459601,20240409,probe00
-0.6999999999999991,0.8,1,TEa,459601,20240409,probe00
-0.649999999999999,0.8666666666666667,1,TEa,459601,20240409,probe00
-0.599999999999999,0.8333333333333334,1,TEa,459601,20240409,probe00
-0.5499999999999989,0.9666666666666667,1,TEa,459601,20240409,probe00
-0.4999999999999989,0.8666666666666667,1,TEa,459601,20240409,probe00
-0.44999999999999885,0.9,1,TEa,459601,20240409,probe00
-0.3999999999999988,0.9,1,TEa,459601,20240409,probe00
-0.34999999999999876,0.9,1,TEa,459601,20240409,probe00
-0.2999999999999987,0.8666666666666667,1,TEa,459601,20240409,probe00
-0.24999999999999867,0.9,1,TEa,459601,20240409,probe00
-0.19999999999999862,0.9333333333333333,1,TEa,459601,20240409,probe00
-0.14999999999999858,0.8,1,TEa,459601,20240409,probe00
