,te_goal,te_goal_baseline,te_sem_goal,te_sem_distractor,te_distractor,te_distractor_baseline,te_sound,te_sound_baseline,te_sem_sound,time,region_1,region_2,region_pair,subject,date
0,0.0006002276993964178,-0.0002610794767135804,0.00011122269943815319,8.909787642252737e-05,0.0005941883224023364,-0.00031107334197283637,0.0010200947796088092,-8.75317029524654e-05,9.761649563561105e-05,-1.975,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
1,0.0009622910250721612,0.00010098384896216307,0.00015221687624831555,0.00011485825224535571,0.0007779949921294789,-0.0001272666722456939,0.0011725618992698258,6.493541670855125e-05,0.0001128818445553941,-1.9250000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
2,0.0004834750674802169,-0.00037783210862978126,9.080937332438642e-05,0.00013630807501112795,0.0009008096916620882,-4.451972713084601e-06,0.0009328935304342268,-0.0001747329521270478,9.504605998245014e-05,-1.875,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
3,0.0006642891632503672,-0.00019701801285963098,0.00011496168762335989,0.00012657558383110212,0.0006585799264553154,-0.0002466817379198574,0.0012364287673022939,0.0001288022847410193,0.0001193201934036892,-1.8250000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
4,0.0006073926067917183,-0.00025391456931827985,0.00010096848902987383,0.00011986089329435316,0.000588263427971437,-0.00031699823640373576,0.001322276358853666,0.00021464987629239143,0.00012069779779831442,-1.775,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
5,0.0013213295288200051,0.00046002235271000696,0.00016646229741876633,0.00017530289619473277,0.0013703046433506658,0.00046504297897549305,0.0013729928029799143,0.0002653663204186397,0.00012209184530333032,-1.725,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
6,0.0013304211200211057,0.00046911394391110754,0.00016711812310097238,0.00011710019849862646,0.0007148667321136951,-0.00019039493226147774,0.000897377194395092,-0.00021024928816618257,8.996681982665898e-05,-1.6750000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
7,0.000980401564733553,0.00011909438862355481,0.00014652982390846135,0.00014853865371009743,0.0009853376609439864,8.007599656881356e-05,0.0009459527967440661,-0.00016167368581720845,9.655824301804993e-05,-1.625,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
8,0.0009371829608709746,7.587578476097646e-05,0.00012675897166885224,0.00016596053412138708,0.0011754598924668728,0.00027019822809169996,0.0007977184242965674,-0.0003099080582647072,8.181806541064934e-05,-1.5750000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
9,0.0008844260670890122,2.3118890979014015e-05,0.00014137487516981164,0.00011957394072474492,0.0005881264194584733,-0.0003171352449166995,0.0010196985008628636,-8.792798169841094e-05,0.000103358473749698,-1.525,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
10,0.0014857160399029798,0.0006244088637929816,0.00017917056589272914,0.000163741653845665,0.001351186664263825,0.00044592499988865223,0.0009211823857467574,-0.00018644409681451714,9.472353097619195e-05,-1.475,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
11,0.001482476831963279,0.0006211696558532808,0.00018900905326918785,0.00010477944333305028,0.0007354263552492851,-0.00016983530912588766,0.0008558767058826536,-0.00025174977667862094,9.195403391053922e-05,-1.4250000000000003,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
12,0.0010018957322781843,0.00014058855616818613,0.00014544969079791623,0.00013466832364294546,0.0011113864275550038,0.00020612476317983098,0.0010840724751539942,-2.3554007407280367e-05,0.00010823539467782023,-1.375,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
13,0.0009882070701619087,0.0001268998940519105,0.00014736467119398598,0.00016341583716666467,0.0011127252900868811,0.00020746362571170832,0.0017424883364951823,0.0006348618539339078,0.00014309237838794431,-1.3250000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
14,0.0008321605827980686,-2.914659331192961e-05,0.00013898734567911094,0.00011696269864711433,0.0007535191458112121,-0.00015174251856396072,0.0014445620161356006,0.000336935533574326,0.0001258159209656763,-1.275,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
