,te_goal,te_goal_baseline,te_sem_goal,te_sem_distractor,te_distractor,te_distractor_baseline,te_sound,te_sound_baseline,te_sem_sound,time,region_1,region_2,region_pair,subject,date
0,0.009042895722040952,0.0010673954111926065,0.0004208610751560605,0.0003901071851340279,0.007517920452071843,-0.0009513377258356971,0.008107442089853622,-0.0002657009377758559,0.00030330588910028176,-1.9500000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
1,0.007462801224099404,-0.0005126990867489415,0.0003798921082819401,0.0003802364178278508,0.007699853234673727,-0.0007694049432338127,0.008278691528854961,-9.445149877451708e-05,0.0002946884104916668,-1.85,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
2,0.009512364287142206,0.0015368639762938612,0.00042331502011911623,0.0003607453743756677,0.007240810725855977,-0.0012284474520515625,0.009473050569687821,0.0010999075420583433,0.0003279834933473861,-1.75,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
3,0.010924133114791342,0.002948632803942997,0.0004656307329818613,0.0003848477815349819,0.007725069962549636,-0.000744188215357904,0.008379589016626674,6.445988997195659e-06,0.0003144766521342344,-1.6500000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
4,0.009248052701265821,0.0012725523904174758,0.00041901800011133683,0.0003940421034117407,0.007992424352778853,-0.000476833825128687,0.008005203265326928,-0.00036793976230255036,0.0003035010680263582,-1.55,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
5,0.009553528610544858,0.0015780282996965128,0.00045007823593983253,0.0004830070180748945,0.011703693340394039,0.003234435162486499,0.006968867674937245,-0.001404275352692233,0.00027303989878169174,-1.4500000000000002,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
6,0.00841434208623092,0.0004388417753825747,0.0003995048688681681,0.00042375366265341746,0.008649398858159836,0.00018014068025229597,0.009663516338498938,0.0012903733108694596,0.00035324355834767115,-1.35,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
7,0.006147739892741018,-0.0018277604181073269,0.00033646065977878343,0.00041565433992632743,0.008455162478081047,-1.4095699826492322e-05,0.008055985098615964,-0.0003171579290135139,0.0003244659029868078,-1.25,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
8,0.004237049098199483,-0.0037384512126488623,0.0002797871227306966,0.00047487226723679806,0.009929033190190376,0.0014597750122828362,0.007360397190339501,-0.0010127458372899767,0.0002942414632846307,-1.1500000000000001,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
9,0.005212096371427446,-0.002763403939420899,0.00029695136841302865,0.00040090758614729215,0.0077792151843200374,-0.0006900429935875023,0.009438687503553134,0.0010655444759236563,0.00031650295626974,-1.05,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
