,te_goal,te_goal_baseline,te_sem_goal,te_sem_distractor,te_distractor,te_distractor_baseline,te_sound,te_sound_baseline,te_sem_sound,time,region_1,region_2,region_pair,subject,date
31,0.03524487275592716,-0.006208228721052138,0.0014195770598017844,0.0016481926793811693,0.041945813070628495,-0.0036685880562452103,0.044154525540302685,-0.003362297089065547,0.0016045494458309779,0.30000000000000004,PERI 35,TEa,PERI 35-TEa,459601,20240411
32,0.040014406345580567,-0.001438695131398729,0.0016509230988516561,0.0017625511482364264,0.04442823267049536,-0.0011861684563783462,0.04342404056219869,-0.004092782067169544,0.001531226014035475,0.5,PERI 35,TEa,PERI 35-TEa,459601,20240411
33,0.04842670839609993,0.006973606919120634,0.0018763763616027706,0.001828461498896006,0.04774506980224091,0.002130668675367202,0.046339051112817095,-0.0011777715165511363,0.001614523819754275,0.7000000000000001,PERI 35,TEa,PERI 35-TEa,459601,20240411
34,0.0433814553271321,0.001928353850152803,0.0017092417934630251,0.0015070297183013101,0.03881514305580982,-0.006799258071063886,0.04930628172172736,0.0017894590923591275,0.0017088967407253523,0.9,PERI 35,TEa,PERI 35-TEa,459601,20240411
35,0.05024787590507838,0.008794774428099082,0.0018172340836505388,0.0015408004452658827,0.04250172346859529,-0.003112677658278412,0.04735673348077065,-0.00016008914859758083,0.001632102232310999,1.1,PERI 35,TEa,PERI 35-TEa,459601,20240411
36,0.045400004945488605,0.003946903468509309,0.0016260030179732837,0.0015875834325075058,0.040196987262289374,-0.005417413864584331,0.050727557735762874,0.0032107351063946424,0.001768013301818725,1.3000000000000003,PERI 35,TEa,PERI 35-TEa,459601,20240411
37,0.043208266986656335,0.0017551655096770397,0.0016850014465003603,0.0015086109100253182,0.04014412393057468,-0.005470277196299028,0.04934340631237063,0.0018265836830023974,0.0017646214588541752,1.5,PERI 35,TEa,PERI 35-TEa,459601,20240411
38,0.0411211052075109,-0.0003319962694683931,0.0016861067175547627,0.0014588853247648988,0.03704067868180874,-0.008573722445064963,0.0505452045701348,0.0030283819407665655,0.0018166864334463102,1.7000000000000002,PERI 35,TEa,PERI 35-TEa,459601,20240411
39,0.03741961856185338,-0.0040334829151259174,0.0015267866175973045,0.0014949547250066812,0.03789735958356709,-0.007717041543306616,0.04439469668370379,-0.003122125945664439,0.0017333666283240018,1.9,PERI 35,TEa,PERI 35-TEa,459601,20240411
40,0.044152241834058414,0.0008946992133413573,0.0020449924303241247,0.002231368840992343,0.049152571089685494,0.0010568404681213159,0.05563839275496241,-0.004368746588574876,0.002068646036614993,-1.9,PERI 35,VIS,PERI 35-VIS,459601,20240411
41,0.05047918707236704,0.007221644451649981,0.002185800072156503,0.0022505945190432627,0.04859578818340929,0.0005000575618451103,0.059838642421029334,-0.00016849692250794912,0.0023578012000585262,-1.7000000000000002,PERI 35,VIS,PERI 35-VIS,459601,20240411
42,0.04419495738525629,0.000937414764539235,0.002117670896674678,0.0022312498815136627,0.04811399826804356,1.826764647937934e-05,0.06057386418886446,0.0005667248453271739,0.0023304166226934537,-1.5,PERI 35,VIS,PERI 35-VIS,459601,20240411
43,0.04219425725617439,-0.001063285364542664,0.002108196722705677,0.00214856780085833,0.04645270002232297,-0.001643030599241209,0.06277999741322622,0.0027728580696889382,0.0025502329891748236,-1.3000000000000003,PERI 35,VIS,PERI 35-VIS,459601,20240411
44,0.035267069555729155,-0.007990473064987902,0.001830707461434522,0.0023555223676980518,0.04816359554435963,6.786492279545198e-05,0.06120479993960404,0.0011976605960667547,0.0023193672456087427,-1.1,PERI 35,VIS,PERI 35-VIS,459601,20240411
45,0.03717448618346173,-0.006083056437255326,0.0020159610339325605,0.002289160907974809,0.045838880642187836,-0.002256849979376342,0.058727397756954694,-0.001279741586582589,0.0024139233636652296,-0.9,PERI 35,VIS,PERI 35-VIS,459601,20240411
46,0.04270861359048161,-0.0005489290302354496,0.002154998972253412,0.002113617307275697,0.041940389450098356,-0.006155341171465822,0.05808645778980998,-0.0019206815537273006,0.0023437873315036513,-0.7000000000000001,PERI 35,VIS,PERI 35-VIS,459601,20240411
47,0.03577094427365883,-0.0074865983470582265,0.002037462684470788,0.0021744009116262623,0.03701945574503822,-0.01107627487652596,0.055288504038210576,-0.004718635305326707,0.0022197056193059886,-0.5,PERI 35,VIS,PERI 35-VIS,459601,20240411
48,0.03473086084351131,-0.008526681777205745,0.0018297520404406211,0.002015522017862837,0.03687305648049764,-0.011222674141066535,0.0528979260772137,-0.007109213266323584,0.0021799057525213566,-0.30000000000000004,PERI 35,VIS,PERI 35-VIS,459601,20240411
49,0.049877188603854476,0.006619645983137419,0.0024425556842750684,0.00220846087688247,0.041060111689454414,-0.007035618932109765,0.056222580890557934,-0.003784558452979349,0.0022758874922106684,-0.1,PERI 35,VIS,PERI 35-VIS,459601,20240411
50,0.04823991340321222,0.004982370782495166,0.002611677779388412,0.0025661517038428343,0.05574533658318127,0.007649605961617088,0.042188123849441636,-0.017819015494095647,0.0018744841328222582,0.1,PERI 35,VIS,PERI 35-VIS,459601,20240411
51,0.044735448787980664,0.0014779061672636068,0.0022223116429082564,0.002666310143662976,0.05657877972267701,0.008483049101112833,0.04596329953266407,-0.014043839810873211,0.0020070638345731123,0.30000000000000004,PERI 35,VIS,PERI 35-VIS,459601,20240411
52,0.05791124535616817,0.014653702735451114,0.002725172009354058,0.0022597843013320122,0.048025941976458444,-6.97886451057339e-05,0.04204635570853633,-0.017960783635000956,0.001717544071111865,0.5,PERI 35,VIS,PERI 35-VIS,459601,20240411
53,0.06139499110479797,0.018137448484080915,0.0028806462361184075,0.0025794281748237275,0.05733985139204679,0.00924412077048261,0.041649242552719234,-0.01835789679081805,0.0018083579032688295,0.7000000000000001,PERI 35,VIS,PERI 35-VIS,459601,20240411
54,0.056943211426386975,0.013685668805669918,0.0026500150923310377,0.0026691435525349706,0.06115742456771307,0.013061693946148895,0.044832893556228645,-0.015174245787308638,0.00192450547409578,0.9,PERI 35,VIS,PERI 35-VIS,459601,20240411
55,0.0668943868063383,0.023636844185621245,0.0028226213525356088,0.0022931544243270647,0.051115146990515656,0.0030194163689514775,0.04842700057737221,-0.011580138766165073,0.0020777890981299642,1.1,PERI 35,VIS,PERI 35-VIS,459601,20240411
56,0.05832703085881257,0.015069488238095514,0.002405301810593988,0.0021934156691757575,0.04649937478105332,-0.001596355840510856,0.048779509282239245,-0.011227630061298038,0.002063299287795304,1.3000000000000003,PERI 35,VIS,PERI 35-VIS,459601,20240411
57,0.05702259846439484,0.013765055843677786,0.0027924513540719485,0.002265557462346353,0.05277582069950269,0.004680090077938515,0.05180453658464055,-0.008202602758896733,0.002173673256936765,1.5,PERI 35,VIS,PERI 35-VIS,459601,20240411
58,0.04047472482808692,-0.002782817792630135,0.0022364959727588533,0.0024112036120610067,0.051906514520192355,0.003810783898628177,0.051840041843135454,-0.00816709750040183,0.0021604212641780723,1.7000000000000002,PERI 35,VIS,PERI 35-VIS,459601,20240411
59,0.04571149766782833,0.002453955047111274,0.0022800772315104165,0.0021188943490439154,0.04985679090985652,0.0017610602882923432,0.05481278779211462,-0.005194351551422664,0.002335530488006242,1.9,PERI 35,VIS,PERI 35-VIS,459601,20240411
60,0.05289483281313517,0.001660722862107264,0.0019899316664264946,0.002101260813923073,0.05681592534004775,-0.0014728198003880755,0.0570943556599226,-0.0030097661675474036,0.0019862880271809724,-1.9,PERI 35,HPC,PERI 35-HPC,459601,20240411
61,0.054351887585261806,0.0031177776342338967,0.0020035275189866607,0.0022971103271687025,0.06325620341045829,0.004967458270022464,0.06324772985126546,0.003143608023795458,0.002224139744461008,-1.7000000000000002,PERI 35,HPC,PERI 35-HPC,459601,20240411
62,0.05219739222675966,0.0009632822757317527,0.0020347867113364817,0.002163165703679438,0.06108316395740394,0.002794418816968111,0.058690985964427615,-0.0014131358630423904,0.0020066029648991355,-1.5,PERI 35,HPC,PERI 35-HPC,459601,20240411
63,0.05223778583204415,0.0010036758810162416,0.002013408984484807,0.002074981081793164,0.05796101806037422,-0.00032772708006160306,0.06203161280536407,0.0019274909778940613,0.002218347151576732,-1.3000000000000003,PERI 35,HPC,PERI 35-HPC,459601,20240411
64,0.04448865129793878,-0.006745458653089127,0.0019007793693886109,0.001962704491295113,0.052327414933894895,-0.005961330206540931,0.05945592485637026,-0.0006481969710997459,0.0020427700518264704,-1.1,PERI 35,HPC,PERI 35-HPC,459601,20240411
65,0.05125673703395828,2.2627082930368192e-05,0.002152222934552156,0.002148425014636324,0.058855367550454785,0.000566622410018959,0.05833857358508501,-0.0017655482423849927,0.002189775836151534,-0.9,PERI 35,HPC,PERI 35-HPC,459601,20240411
66,0.05060490632930276,-0.0006292036217251523,0.002082895502468584,0.002201880447005444,0.06254356874600785,0.004254823605572021,0.058051662510472946,-0.00205245931699706,0.0020753375781155485,-0.7000000000000001,PERI 35,HPC,PERI 35-HPC,459601,20240411
67,0.05195622528570886,0.000722115334680952,0.0021130022083185704,0.002159617214836813,0.06123786481586135,0.002949119675425521,0.05263634104083059,-0.007467780786639414,0.0020170234989447273,-0.5,PERI 35,HPC,PERI 35-HPC,459601,20240411
68,0.04755997764983105,-0.0036741323011968557,0.0021272879683806962,0.002011849498175365,0.055912448300017674,-0.0023762968404181517,0.053945061438322256,-0.00615906038914775,0.0020984168879070323,-0.30000000000000004,PERI 35,HPC,PERI 35-HPC,459601,20240411
69,0.046231198257808026,-0.005002911693219883,0.0019466934370734638,0.0022306853859177414,0.060670752648696404,0.002382007508260578,0.05604810830648766,-0.004056013520982345,0.0021088025356112428,-0.1,PERI 35,HPC,PERI 35-HPC,459601,20240411
70,0.041487271786603185,-0.009746838164424725,0.0019526923955661705,0.0024607934004029913,0.06653123477784821,0.008242489637412385,0.05425504273739568,-0.005849079090074323,0.0021453591964907437,0.1,PERI 35,HPC,PERI 35-HPC,459601,20240411
71,0.04858673039279635,-0.0026473795582315565,0.002127800829017502,0.002111439575722117,0.05451832865452935,-0.0037704164859064734,0.056519808409553104,-0.003584313417916901,0.0020769173382918747,0.30000000000000004,PERI 35,HPC,PERI 35-HPC,459601,20240411
72,0.04917689275911102,-0.002057217191916892,0.0019557120552904333,0.002272069804512539,0.056051635823373754,-0.002237109317062072,0.058130977833497584,-0.001973143993972422,0.0021879156923518208,0.5,PERI 35,HPC,PERI 35-HPC,459601,20240411
73,0.047930523077656516,-0.0033035868733713933,0.0020054302642320103,0.0022785350754513183,0.06496608189039323,0.006677336749957401,0.06002893997407427,-7.518185339573658e-05,0.002171276483238195,0.7000000000000001,PERI 35,HPC,PERI 35-HPC,459601,20240411
74,0.047078178583061375,-0.004155931367966534,0.002070524678241445,0.0022978357735803897,0.06592518319159699,0.007636438051161161,0.060832268465506045,0.0007281466380360396,0.00211399960179761,0.9,PERI 35,HPC,PERI 35-HPC,459601,20240411
75,0.051770863585999576,0.0005367536349716664,0.002004878904240546,0.0024487808630704777,0.07220958347121217,0.013920838330776349,0.055507887042637837,-0.004596234784832169,0.0020290656488654484,1.1,PERI 35,HPC,PERI 35-HPC,459601,20240411
76,0.05075910001807374,-0.0004750099329541707,0.002036245875930106,0.002420918707654665,0.0689273707263463,0.010638625585910479,0.05948749855579777,-0.000616623271672237,0.0021129362448554833,1.3000000000000003,PERI 35,HPC,PERI 35-HPC,459601,20240411
77,0.050755321371847045,-0.0004787885791808638,0.0021277354420936763,0.002110943857884931,0.05920803157665679,0.0009192864362209674,0.05736862318589215,-0.002735498641577856,0.0021738852707207795,1.5,PERI 35,HPC,PERI 35-HPC,459601,20240411
78,0.04657388542455699,-0.00466022452647092,0.0020714596009603404,0.0021361188077386093,0.05924144278672526,0.000952697646289434,0.05758027198837659,-0.0025238498390934144,0.002297342159743785,1.7000000000000002,PERI 35,HPC,PERI 35-HPC,459601,20240411
79,0.047339848254828516,-0.003894261696199393,0.0020065453563537887,0.002088430640207405,0.05981583038560707,0.0015270852451712419,0.053554244065171244,-0.006549877762298761,0.00222278209656745,1.9,PERI 35,HPC,PERI 35-HPC,459601,20240411
80,0.0330619302573497,-0.004527357313155463,0.0010227554806989758,0.0011948102366300792,0.041308961539434676,-7.217284956904241e-05,0.04326032621251433,0.002021587691477103,0.001024994989988265,-1.9,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
81,0.04401678011760929,0.006427492547104126,0.001129973288182785,0.001167110444108604,0.040071172913460434,-0.0013099614755432837,0.04140369498855679,0.00016495646751956555,0.0009805043337536888,-1.7000000000000002,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
82,0.043303006576087016,0.0057137190055818535,0.0011222535770100258,0.0012316411230346115,0.04347800598495434,0.0020968715959506223,0.03929669355603629,-0.0019420449650009372,0.0009827038323538407,-1.5,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
83,0.03667403036578077,-0.0009152572047243929,0.0010010982022461185,0.0011407608137367958,0.03861790357925162,-0.002763230809752097,0.04034372767948308,-0.0008950108415541475,0.001021649462568635,-1.3000000000000003,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
84,0.030890690535699046,-0.006698597034806117,0.0009545534443750705,0.0012777093173735258,0.043429627927917526,0.002048493538913808,0.04188925016859566,0.0006505116475584369,0.0009673793858000203,-1.1,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
85,0.03168615394933278,-0.005903133621172382,0.0009984395440078226,0.0011786269074949604,0.03827288081535053,-0.0031082535736531858,0.041696082102157285,0.00045734358112006074,0.001017754250500103,-0.9,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
86,0.039566085820233715,0.001976798249728552,0.0011563022800637228,0.0011280063187924507,0.03775713075108933,-0.0036240036379143886,0.03699032995963691,-0.004248408561400317,0.0009638889463912113,-0.7000000000000001,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
87,0.03448366331469603,-0.003105624255809132,0.0010284503609121081,0.0010942464770516247,0.0336707883914531,-0.007710345997550619,0.035938202360444635,-0.005300536160592589,0.0009126319441639841,-0.5,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
88,0.03461638278850259,-0.0029729047820025722,0.001107486372510142,0.0011173601612103246,0.03484742084521741,-0.006533713543786311,0.033146861253161956,-0.008091877267875268,0.0009022259319188525,-0.30000000000000004,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
89,0.038473822710954064,0.0008845351404489013,0.0011967385791960522,0.0010494262668635508,0.034213429953514334,-0.007167704435489385,0.03442847263585848,-0.006810265885178746,0.0009191171073903266,-0.1,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
90,0.03211305361206657,-0.005476233958438596,0.0010838301382369241,0.001407804299209003,0.046581234123557996,0.005200099734554278,0.029341706759022493,-0.011897031762014731,0.0008344588431398481,0.1,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
91,0.032497984860976575,-0.005091302709528588,0.0010826283284664437,0.0013201596787769014,0.044491119383612596,0.0031099849946088776,0.03156107805156644,-0.009677660469470786,0.0008550079151488715,0.30000000000000004,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
92,0.03323193169002306,-0.004357355880482104,0.0010237867648771814,0.0012190589434137415,0.04396958775112804,0.002588453362124321,0.033382954720501755,-0.00785578380053547,0.0008683750999677251,0.5,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
93,0.032781932843298105,-0.004807354727207058,0.0010980841229081817,0.0014046739191261749,0.05020410400208782,0.008822969613084104,0.030830247785042175,-0.010408490735995049,0.0008218016191556139,0.7000000000000001,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
94,0.03173287043402778,-0.005856417136477381,0.0010230473720907558,0.001337608331131714,0.05035144263491033,0.00897030824590661,0.032263324434896476,-0.008975414086140748,0.0008623500753485959,0.9,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
95,0.0338590491920442,-0.003730238378460961,0.0010436262095445577,0.00129257806465213,0.04815082358216171,0.006769689193157992,0.036329221847315546,-0.004909516673721678,0.0009599717782835744,1.1,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
96,0.031760216354543236,-0.005829071215961927,0.0010211815400053648,0.0012343203772008284,0.04776757291535278,0.006386438526349063,0.036144733950482254,-0.0050940045705549705,0.0009488071597822163,1.3000000000000003,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
97,0.03400386992768253,-0.003585417642822636,0.001052231546776848,0.0011009113483629168,0.042469682536476594,0.0010885481474728759,0.03463891164178064,-0.006599826879256587,0.0009594548028001072,1.5,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
98,0.030100816403945088,-0.007488471166560075,0.0009281781557766005,0.001055743869263827,0.040485559773602194,-0.0008955746154015246,0.03958468292015073,-0.0016540556008864948,0.0011526136091253496,1.7000000000000002,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
99,0.03180899732118837,-0.00578029024931679,0.0009325179714111894,0.001139359330261985,0.04221122145007917,0.0008300870610754504,0.037965859861512505,-0.0032728786595247195,0.0010975757673112327,1.9,PERI 36,PERI 35,PERI 36-PERI 35,459601,20240411
100,0.051612241703762725,-0.0019278331593959377,0.00182774796674055,0.0020914384273459587,0.05731189610327879,0.004435217510897781,0.06018481687745561,-0.0011716192477596102,0.0017979449175934857,-1.9,PERI 36,TEa,PERI 36-TEa,459601,20240411
101,0.062017163118412995,0.008477088255254332,0.002010325569842252,0.001905800334429595,0.0503181861845718,-0.0025584924078092056,0.05784956566215349,-0.00350687046306173,0.0018255436600907926,-1.7000000000000002,PERI 36,TEa,PERI 36-TEa,459601,20240411
102,0.060119214616736055,0.006579139753577393,0.0020449664134973757,0.0019374323901463042,0.05170746010349869,-0.0011692184888823162,0.058755844150271616,-0.0026005919749436043,0.0018539649726885608,-1.5,PERI 36,TEa,PERI 36-TEa,459601,20240411
103,0.04849859362881466,-0.005041481234344003,0.0017168477911767407,0.0018840301103632247,0.04976922715488689,-0.0031074514374941214,0.06455555348193907,0.003199117356723853,0.0019741825152994026,-1.3000000000000003,PERI 36,TEa,PERI 36-TEa,459601,20240411
104,0.04545316124806686,-0.008086913615091805,0.0016189959037461684,0.0020060074316935617,0.05527662341566891,0.002399944823287904,0.06543640045425632,0.004079964329041098,0.0019264346655078353,-1.1,PERI 36,TEa,PERI 36-TEa,459601,20240411
105,0.04918436848257987,-0.0043557063805787916,0.0017526142567218653,0.0019203037712590785,0.051299588950311184,-0.0015770896420698247,0.06972127818758608,0.008364842062370863,0.002035742872144803,-0.9,PERI 36,TEa,PERI 36-TEa,459601,20240411
106,0.05413277096750659,0.0005926961043479298,0.0018285417134781452,0.002019352534063857,0.05213023188869526,-0.0007464467036857464,0.05943551674788924,-0.001920919377325983,0.0018106241084110406,-0.7000000000000001,PERI 36,TEa,PERI 36-TEa,459601,20240411
107,0.06041999807541444,0.0068799232122557785,0.0019632500804801513,0.0019840532737175178,0.051184334371986634,-0.0016923442203943748,0.05989723863989921,-0.001459197485316012,0.0018770218827832022,-0.5,PERI 36,TEa,PERI 36-TEa,459601,20240411
108,0.057165104425035085,0.0036250295618764222,0.002013379345471043,0.0019108029148239844,0.047116642551421936,-0.005760036040959073,0.05172676349528651,-0.009629672629928712,0.0016544326854408115,-0.30000000000000004,PERI 36,TEa,PERI 36-TEa,459601,20240411
109,0.05901077798312093,0.00547070311996227,0.002002151528498834,0.0018948344498256723,0.047341448524184974,-0.005535230068196034,0.057330445329965715,-0.004025990795249505,0.0018293354513050954,-0.1,PERI 36,TEa,PERI 36-TEa,459601,20240411
110,0.05962021640872027,0.006080141545561607,0.002149794539086979,0.0021717536054318004,0.057363479607222816,0.004486801014841807,0.05008618088161361,-0.011270255243601611,0.0016526079176492068,0.1,PERI 36,TEa,PERI 36-TEa,459601,20240411
111,0.04766147616822862,-0.005878598694930043,0.0017567178996781342,0.0021023132460045836,0.059534533739196226,0.006657855146815217,0.05081516076319461,-0.01054127536202061,0.0017467944212689265,0.30000000000000004,PERI 36,TEa,PERI 36-TEa,459601,20240411
