p_expectation_obj1,p_expectation_obj2,p_reward_obj1,p_reward_obj2,diff_obj1,diff_obj2,dprime_obj1,dprime_obj2,p_sound_id,p_ripples,amp_ripples,assembly,region,subject,date,probe
0.9442945707057824,0.9292453759088748,0.2860979894166684,0.5424509860420723,0.4410144306759439,0.09718076194637826,0.4359417359325685,0.08490099704695687,0.8974195198525773,0.008944824137624319,-0.10787521661870185,11,TEa,459601,20240410,probe00
0.8158086300322265,0.008499326932635776,0.17247052194705137,0.11179588150473263,0.15849918304047309,0.5436311649691734,0.28303914174135003,0.908269737143975,0.6734781055358702,0.004498294359995159,-0.14951472448551834,12,TEa,459601,20240410,probe00
0.954617204176585,0.21609067197654208,0.08893962011388823,0.07620087102182238,-0.6567554060754701,-0.4570364381927855,-0.591244211200154,-0.32414020952076783,0.8882898823459462,0.14588344240256124,0.05544036430094777,13,TEa,459601,20240410,probe00
0.8681890405466758,0.3311876653335185,0.012116908673500015,0.17806940750372457,-0.43790680943132626,0.10935207018873498,-1.0001774249979525,0.2636287575678044,0.7614045262569318,0.47586817386621827,0.15684685901625925,14,TEa,459601,20240410,probe00
0.26472239620080995,0.5659002804232638,0.44638596520203044,0.04012287502706191,-0.21450121596161967,-0.008086302446333099,-0.4809522009860896,-0.012452133856548989,0.3073894640772957,0.4688875291534853,0.08693903826341455,1,VIS,459601,20240410,probe00
0.40010277200765376,0.4253105448655079,0.5632703267369009,0.11220222581914552,-0.10508687162446279,-0.14211844654885497,-0.08751471127904745,-0.12484190411493547,0.9112969744095516,0.2847736444041782,-0.09118854802756163,2,VIS,459601,20240410,probe00
0.8324179447139624,0.6584357906639404,0.7167482152809654,0.20139932565725016,-0.3045851154926817,0.07923600531575492,-0.3137311083038029,0.07124747334116549,0.8915894071398813,0.13821298889740996,0.0411251496357946,3,VIS,459601,20240410,probe00
0.8004761311848276,0.730169432300212,0.26919301774694837,0.09551459202443746,-0.290887517886987,0.14292687218381323,-0.32206032495868614,0.22802591390578833,0.8137583898846114,0.004106033054375513,-0.17590555783577155,4,VIS,459601,20240410,probe00
0.8785981249098509,0.8507812197301894,0.8853484332203544,0.6897848467559025,-0.15803103806902175,-0.04390240875881135,-0.12133032641816376,-0.01949020015396421,0.9082872954308397,0.3532985969449133,0.039135498896629796,5,VIS,459601,20240410,probe00
0.8668288122667338,0.8280913445480819,0.3085125760499381,0.008152816493741444,0.013392384616872366,0.05132808398235006,0.023632146028846706,0.07098704869860975,0.9272037195890698,0.4439241114907734,0.16885488358977307,6,VIS,459601,20240410,probe00
0.7685380244646327,0.2133864345082932,0.20383320238654024,0.0007494890883437133,0.10937008857183517,0.15254092928926422,0.8097551789269372,0.7141529664098634,0.8876007226136179,0.0025194614428142303,0.46653505538915374,7,VIS,459601,20240410,probe00
0.9363501760500541,0.9372698296641895,0.9206174630852936,0.7416174247442957,0.04239621399393137,-0.06117658430253188,0.0937795762114035,-0.13878264386973493,0.47387914862045843,0.011497405102259162,0.17531805894973426,8,VIS,459601,20240410,probe00
0.9163408942956605,0.031266819019143854,0.009283781259451285,0.007778677179288929,0.3308636143884939,-0.4510203608844976,0.2714750667197064,-0.24132248378065346,0.914048317078211,0.9827605457375931,0.11703056489157643,9,VIS,459601,20240410,probe00
0.765656530536917,0.8888574970471331,0.3199737914160178,0.2008126508698439,0.35142136156330694,-0.1274127687891066,0.8652334008612153,-0.30762936245352024,0.3759165890536146,0.06651980228946708,0.14916604636272224,10,VIS,459601,20240410,probe00
0.7704040131185459,0.3784160073798869,0.5827114367094695,7.702833682177168e-05,-0.028761113329659194,0.044083774838008336,-0.07328775901935954,0.10290807541952021,0.18619380480241243,0.0407241691597926,0.1608502342786341,11,VIS,459601,20240410,probe00
0.28823266791668856,0.7386335395449362,0.12646753631159613,0.587730254111919,-0.19920465252946243,-0.21500955446656125,-0.4338361624922594,-0.3626168231333862,0.5120351049690282,0.41675487459064353,0.057776392256490824,12,VIS,459601,20240410,probe00
0.9073820619792328,0.2603033452559783,0.15035365782340138,0.1916315422479622,-0.015585635615630623,0.18531754551411053,-0.051026645619546715,0.7534613177629591,0.7041116048240674,0.25126620633559715,0.20579445630059015,13,VIS,459601,20240410,probe00
