,te_goal,te_goal_baseline,te_sem_goal,te_sem_distractor,te_distractor,te_distractor_baseline,te_sound,te_sound_baseline,te_sem_sound,time,region_1,region_2,region_pair,subject,date
0,0.05719724219265829,-0.004127591167746185,0.0011825647511296054,0.0011952365976780485,0.057751179089760143,-0.005665836167306343,0.07115311513911345,-0.0016172587609075695,0.0012033504995646732,-2.025,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
1,0.06008083950411854,-0.0012439938562859298,0.0011794768071884377,0.0012789849182727568,0.06557705254402234,0.0021600372869558515,0.07388469530936549,0.0011143214093444764,0.001212974104225835,-1.875,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
2,0.06818240301884189,0.0068575696584374166,0.0012628391699374191,0.0012722248191110916,0.06437069529285515,0.0009536800357886621,0.07367331073819706,0.0009029368381760494,0.0012399970958759548,-1.7249999999999999,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
3,0.06413397388622805,0.002809140525823574,0.0012057358563669382,0.0012531585840275838,0.06442674795696095,0.0010097326998944611,0.07309516841963687,0.0003247945196158536,0.0012024382480509508,-1.575,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
4,0.06673061646969525,0.005405783109290775,0.0012229405282723387,0.0012460078748859089,0.06755602235797865,0.004139007100912168,0.07002736061659776,-0.0027430132834232596,0.0011928188429195744,-1.4249999999999998,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
5,0.058426605220518124,-0.0028982281398863483,0.001195120096396623,0.0013045773296704506,0.061751784280107275,-0.0016652309769592116,0.07510874096924512,0.0023383670692241065,0.0012468594924883892,-1.275,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
6,0.05452215323077121,-0.006802680129633261,0.001114358192507607,0.0012860682787898205,0.062485625277780836,-0.0009313899792856503,0.07245022610799125,-0.00032014779202976795,0.0011381328802766938,-1.125,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
7,0.06014143033537031,-0.0011834030250341618,0.0012543291568202556,0.0012042042380077244,0.05859045071640247,-0.004826564540664019,0.07401231539207999,0.0012419414920589733,0.0011957427728140277,-0.975,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
8,0.06417696323636093,0.002852129875956462,0.0012934170777187627,0.001267783333609204,0.06375131405087843,0.0003342987938119435,0.07322407356681059,0.00045369966678956986,0.0012851331493642945,-0.825,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
9,0.06854007206152866,0.007215238701124192,0.001347700718847527,0.0013282317784013714,0.06725913076079781,0.0038421155037313276,0.06865267880199148,-0.0041176950980295335,0.0011925609007136968,-0.675,PERI 35,PERI 36,PERI 35-PERI 36,459601,20240411
